,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2015, Активы  всего, ед. RUB","2015, Валовая прибыль (убыток), ед. RUB","2015, Валовая рентабельность затрат, %","2015, Валовая рентабельность коммерческих и управленческих расходов, %","2015, Валовая рентабельность, %","2015, Внеоборотные активы, ед. RUB","2015, Выручка, ед. RUB","2015, Дебиторская задолженность, ед. RUB","2015, Денежные средства и денежные эквиваленты, ед. RUB","2015, Добавочный капитал, ед. RUB","2015, Долгосрочные обязательства, ед. RUB","2015, Долгосрочные финансовые вложения, ед. RUB","2015, Заёмные средства (долгосрочные), ед. RUB","2015, Заёмные средства (краткосрочные), ед. RUB","2015, Запасы, ед. RUB","2015, Капитал и резервы, ед. RUB","2015, Коммерческие расходы, ед. RUB","2015, Коэффициент абсолютной ликвидности, %","2015, Коэффициент быстрой ликвидности, %","2015, Коэффициент концентрации собственного капитала (автономии), %","2015, Коэффициент маневренности собственных средств, %","2015, Коэффициент обеспеченности собственными оборотными средствами, %","2015, Коэффициент соотношения заемных и собственных средств, %","2015, Коэффициент текущей ликвидности, %","2015, Краткосрочные обязательства, ед. RUB","2015, Краткосрочные финансовые вложения, ед. RUB","2015, Кредиторская задолженность, ед. RUB","2015, Налог на прибыль, ед. RUB","2015, Нематериальные активы, ед. RUB","2015, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2015, Оборотные активы, ед. RUB","2015, Оплата процентов по долговым обязательствам, ед. RUB","2015, Основные средства , ед. RUB","2015, Получение дивидендов, процентов, ед. RUB","2015, Получение кредитов и займов, ед. RUB","2015, Поступление денежных вкладов собственников (участников), ед. RUB","2015, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2015, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2015, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2015, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2015, Поступления от инвестиционных операций, ед. RUB","2015, Поступления от перепродажи финансовых вложений, ед. RUB","2015, Поступления от продаж, ед. RUB","2015, Поступления от текущих операций, ед. RUB","2015, Поступления от финансовых операций, ед. RUB","2015, Прибыль (убыток) до налогообложения , ед. RUB","2015, Прибыль (убыток) от продажи, ед. RUB","2015, Прибыль от приносящей доход деятельности, ед. RUB","2015, Приобретение акций (долей участия), ед. RUB","2015, Приобретение внеоборотных активов, ед. RUB","2015, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2015, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2015, Продажа акций других организаций, ед. RUB","2015, Продажа внеоборотных активов, ед. RUB","2015, Проценты к получению, ед. RUB","2015, Проценты к уплате, ед. RUB","2015, Прочие внеоборотные активы, ед. RUB","2015, Прочие долгосрочные обязательства, ед. RUB","2015, Прочие доходы, ед. RUB","2015, Прочие расходы, ед. RUB","2015, Расходы на содержание аппарата управления, ед. RUB","2015, Расходы на целевые мероприятия, ед. RUB","2015, Резервный капитал, ед. RUB","2015, Рентабельность активов (ROA), %","2015, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2015, Рентабельность затрат, %","2015, Рентабельность капитала (ROE), %","2015, Рентабельность продаж , %","2015, Себестоимость продаж, ед. RUB","2015, Текущий налог на прибыль, ед. RUB","2015, Управленческие расходы, ед. RUB","2015, Чистая норма прибыли (ROS), %","2015, Чистая прибыль (убыток), ед. RUB","2015, Чистые активы, ед. RUB"
1375,1376,"НЕВЕРОВСКАЯ ДСФ, ООО",1152209001185.0,1993-04-01,24.5,,Действующая,2256003420.0,Алтайский край,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",Сообщения о принятии решения о реорганизации от 13.01.2016,39118000.0,17671000.0,0.9199,0.9842,0.4791,8695000.0,36881000.0,13281000.0,7000.0,,,2928000.0,,,16241000.0,2995000.0,3908000.0,0.0002,0.3926,0.0766,-1.9032,-0.1874,12.0611,0.8422,36123000.0,,36123000.0,,,-5326000.0,30424000.0,,5595000.0,,,,,,,,,,,,,-3247000.0,-283000.0,,,,,,,,,,172000.0,,1481000.0,4445000.0,,,,-0.0776,-0.0081,-0.0076,-0.6981,-0.0077,19210000.0,10000.0,14046000.0,-0.0883,-3257000.0,2995000.0
1376,1377,"НЕВЕРОВСКИЙ ЩЕБЕНЬ, ООО",1062256014193.0,2006-12-20,11.0,,Действующая,2256006485.0,Алтайский край,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,30955000.0,364000.0,,,1.0,2580000.0,364000.0,28336000.0,39000.0,,,2580000.0,,,,30376000.0,,0.0674,49.0069,0.9813,0.9151,0.9796,0.0191,49.0069,579000.0,,579000.0,,,30366000.0,28375000.0,,,,,,,,,,,,,,,-302000.0,364000.0,,,,,,,,,,,,98000.0,764000.0,,,,-0.0097,0.0128,,-0.0099,1.0,,,,-0.8297,-302000.0,30376000.0
1377,1378,"НЕВЬЯНСКИЙ ПРИИСК, АРТЕЛЬ СТАРАТЕЛЕЙ",1069621003132.0,2006-02-17,12.0,,Действующая,6621011743.0,Свердловская область,Добыча руд и песков драгоценных металлов и руд редких металлов,,235838000.0,114486000.0,0.2022,2.2917,0.1682,93858000.0,680595000.0,19970000.0,36891000.0,,15610000.0,,,37056000.0,74172000.0,108383000.0,,0.4039,0.6063,0.4596,0.134,0.1023,1.176,1.2694,111845000.0,8280000.0,63905000.0,,21034000.0,94143000.0,141980000.0,15030000.0,63553000.0,,117000000.0,2697000.0,,100000.0,,,100000.0,,617514000.0,620654000.0,119697000.0,58645000.0,64530000.0,,,657000.0,8390000.0,,,,,12288000.0,183000.0,,22378000.0,15975000.0,,,,0.2034,0.361,0.1047,0.4744,0.0948,566109000.0,,49956000.0,0.0611,41557000.0,108383000.0
1378,1379,"НЕВЬЯНСКОЕ КАРЬЕРОУПРАВЛЕНИЕ, ООО",1046601180416.0,2004-02-17,14.0,,Действующая,6621010316.0,Свердловская область,Добыча и первичная обработка известняка и гипсового камня,,281140000.0,708000.0,0.009,0.164,0.0089,267634000.0,79758000.0,2153000.0,134000.0,,17962000.0,,,,3729000.0,53290000.0,,0.0006,0.0466,0.1895,-4.0222,-15.8703,4.2757,0.0643,209888000.0,,194440000.0,,,48240000.0,13506000.0,,25617000.0,,,,,,,,,,63130000.0,74764000.0,,-3939000.0,-3610000.0,,,3000000.0,,,,,,,226276000.0,,3912000.0,4241000.0,,,659000.0,-0.0114,-0.1146,-0.0433,-0.0593,-0.0453,79050000.0,,4318000.0,-0.0408,-3256000.0,53290000.0
1379,1380,"НЕГА, ООО",1116030000492.0,2011-10-03,6.0,,Действующая,6017011330.0,Псковская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,25774000.0,21776000.0,1.8275,3.9499,0.6463,11276000.0,33692000.0,5324000.0,5204000.0,,,,,,3470000.0,24280000.0,,3.8179,7.3815,0.942,0.5356,0.897,0.0615,9.7041,1494000.0,500000.0,1494000.0,,,24230000.0,14498000.0,19000.0,11276000.0,,,,,,,,,,32785000.0,32785000.0,504000.0,16114000.0,16263000.0,,,6003000.0,,,,,4000.0,19000.0,,,12000.0,146000.0,,,,0.6967,0.8103,0.9331,0.7479,0.4827,11916000.0,,5513000.0,0.4393,14802000.0,24280000.0
1380,1381,"НЕГУСНЕФТЬ, ОАО",1028601466310.0,1992-09-16,25.0,,Действующая,8609000900.0,Тюменская область,Добыча сырой нефти,,35567438000.0,1296703000.0,0.4437,1.7461,0.3073,19533958000.0,4219351000.0,796637000.0,2449000.0,4944000.0,67498000.0,18458123000.0,,13847713000.0,1386391000.0,18893473000.0,542791000.0,0.834,0.882,0.5314,-0.0339,-0.0396,0.8822,0.9655,16606467000.0,13847713000.0,2652244000.0,,,18738751000.0,16033480000.0,433894000.0,760267000.0,50696000.0,12627778000.0,,14000.0,269698000.0,,,320394000.0,,4878672000.0,5109919000.0,12627778000.0,-112508000.0,554091000.0,,,23904000.0,11985231000.0,,,,446605000.0,435617000.0,71013000.0,,34430415000.0,53549712000.0,,,18750000.0,0.0026,0.1883,0.1512,0.004,0.1313,2922648000.0,,199821000.0,0.0179,75317000.0,18899403000.0
1381,1382,"НЕДРА, АО",1020900729552.0,1992-10-27,25.0,,Действующая,909000199.0,Карачаево-Черкесская Республика,Добыча и первичная обработка известняка и гипсового камня,,264839000.0,10265000.0,0.0317,0.3872,0.0308,220156000.0,333654000.0,4884000.0,50000.0,23005000.0,12119000.0,,,,39573000.0,69245000.0,,0.0003,0.0279,0.2794,-2.0397,-3.2712,2.6436,0.2435,183475000.0,,178732000.0,1838000.0,,46142000.0,44683000.0,,167644000.0,,,,,,,,3170000.0,,189181000.0,189185000.0,,-21907000.0,-16247000.0,,,23739000.0,,,,3170000.0,,,49997000.0,,5972000.0,11632000.0,,,5000.0,-0.0677,-0.0766,-0.0464,-0.2611,-0.0487,323389000.0,1838000.0,26512000.0,-0.0626,-20891000.0,73988000.0
1382,1383,"НЕДРА, ЗАО",1027400877393.0,2002-12-02,15.0,,Ликвидируется,7415037681.0,Челябинская область,Добыча и первичная обработка камня для памятников и строительства,"Находится в стадии ликвидации от 27.09.2016, Сообщения о принятии решения о реорганизации от 05.06.2013",27735000.0,1957000.0,0.5645,0.2826,0.3608,5093000.0,5424000.0,14941000.0,,,60310000.0,,60310000.0,11021000.0,7642000.0,-105087000.0,,,0.2069,-3.789,1.0485,-4.8662,-1.2639,0.3123,72512000.0,,61150000.0,,,-105097000.0,22642000.0,,,,,,,,,,,,,,,-12100000.0,-4969000.0,,,,,,,,,8382000.0,,,7832000.0,6581000.0,,,,-0.3662,-0.22,-0.4781,0.0971,-0.9161,3467000.0,,6926000.0,-1.7937,-9729000.0,-105087000.0
1383,1384,"НЕДРА, ООО",1076413000817.0,2007-09-10,10.0,,Действующая,6413523028.0,Саратовская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,4170000.0,207000.0,0.196,1.067,0.1639,10000.0,1263000.0,3411000.0,9000.0,,,,,,606000.0,15000.0,,0.0022,0.8554,0.0036,0.3333,0.0012,277.0,1.0012,4155000.0,,4155000.0,,10000.0,5000.0,4160000.0,,,,,,,,,,,,,,,-27000.0,13000.0,,,,,,,,,,,,,40000.0,,,,-0.0067,0.0032,0.0104,-1.1667,0.0103,1056000.0,1000.0,194000.0,-0.0222,-28000.0,15000.0
1384,1385,"НЕДРА, ООО",1071001001390.0,2007-01-24,11.0,,Действующая,1001186871.0,Карелия (Республика),Разработка гравийных и песчаных карьеров,,18518000.0,12207000.0,0.7962,,0.4433,9013000.0,27539000.0,7042000.0,2194000.0,,78000.0,,78000.0,3098000.0,170000.0,10876000.0,,0.3032,1.2341,0.5873,0.1713,0.196,0.7027,1.2566,7565000.0,100000.0,4466000.0,,798000.0,10846000.0,9506000.0,,8214000.0,,,,,,,,,,,,,11363000.0,12207000.0,,,,,,,,,599000.0,,,59000.0,304000.0,,,,0.9748,0.7524,0.7962,2.0907,0.4433,15332000.0,,,0.4035,11112000.0,10875000.0
1385,1386,"НЕДРА, ООО",1123817001131.0,2012-07-18,5.5,,Действующая,3817041024.0,Иркутская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,4508000.0,880000.0,0.2254,27.5,0.1839,9000.0,4784000.0,4498000.0,,,,,,,1000.0,-804000.0,,,0.8468,-0.1783,1.0112,-0.1807,-6.607,0.847,5312000.0,,5312000.0,,,-844000.0,4499000.0,,9000.0,,,,,,,,,,,,,829000.0,848000.0,,,,,,,,,,,,,19000.0,,,,0.2458,0.1881,0.2154,-2.2681,0.1773,3904000.0,,32000.0,0.1733,829000.0,-804000.0
1386,1387,"НЕДРА, ООО ГПК",1163850052629.0,1994-09-14,23.0,,Действующая,3851016846.0,Иркутская область,Предоставление услуг в области добычи нефти и природного газа,,149921000.0,47430000.0,0.1322,,0.1168,69885000.0,406241000.0,49398000.0,6634000.0,,4115000.0,,,,19946000.0,82918000.0,,0.1055,0.9555,0.5531,0.1572,0.1628,0.8081,1.2727,62888000.0,,62888000.0,8847000.0,,82883000.0,80036000.0,,69878000.0,,,4000.0,,,,,,,352918000.0,361536000.0,4000.0,46885000.0,47430000.0,,,41408000.0,,,,,304000.0,,,,599000.0,1448000.0,,,,0.27,0.3407,0.1322,0.5743,0.1168,358811000.0,6024000.0,,0.0911,36997000.0,82918000.0
1387,1388,"НЕДРА-К, ООО",1025601036922.0,2001-07-24,16.5,,Действующая,5610067904.0,Оренбургская область,Добыча сырой нефти,,1201199000.0,638148000.0,1.217,1.4977,0.5489,815141000.0,1162491000.0,81334000.0,8296000.0,,129763000.0,15057000.0,103500000.0,852000.0,39735000.0,893904000.0,104400000.0,1.4825,1.9508,0.7442,0.0881,0.204,0.3438,2.1746,177533000.0,254904000.0,143387000.0,37595000.0,,889936000.0,386058000.0,4370000.0,792600000.0,2379000.0,250708000.0,,49604000.0,103774000.0,,,187111000.0,,1110692000.0,1200711000.0,250708000.0,193001000.0,212061000.0,,,261132000.0,88122000.0,,27395000.0,2563000.0,2456000.0,4120000.0,,,15931000.0,33327000.0,,,2438000.0,0.1382,0.2321,0.2231,0.1857,0.1824,524343000.0,35100000.0,321687000.0,0.1311,152454000.0,893903000.0
1388,1389,"НЕДРА-К, ООО",1145958089672.0,2014-12-30,3.0,,Действующая,5904010308.0,Пермский край,Предоставление услуг в области добычи нефти и природного газа,,5028000.0,27000.0,0.0056,,0.0056,1915000.0,4829000.0,2110000.0,1003000.0,,,,,,,23000.0,,0.2004,0.622,0.0046,-82.2609,-0.6078,217.6087,0.622,5005000.0,,5005000.0,,,13000.0,3113000.0,,1915000.0,,,,,,,,,,,,,16000.0,27000.0,,,,,,,,,,,,,11000.0,,,,0.0052,0.0067,0.0056,1.1304,0.0056,4802000.0,3000.0,,0.0027,13000.0,23000.0
1389,1390,"НЕДРА-КЕРАМИК, ООО",1084807000079.0,1999-05-18,18.5,,Действующая,4807011671.0,Липецкая область,Добыча глины и каолина,,57920000.0,11022000.0,0.711,1.1095,0.4155,6740000.0,26524000.0,27216000.0,1672000.0,,1142000.0,,,,22222000.0,53004000.0,4198000.0,0.443,7.673,0.9151,0.8728,0.9039,0.0927,13.5612,3774000.0,,2856000.0,,,-74006000.0,51180000.0,,2523000.0,,,,,,,,,,27919000.0,28657000.0,,1173000.0,1088000.0,,,,,,,,9000.0,,1000.0,,320000.0,244000.0,,,,-0.0249,0.0209,0.0428,-0.0269,0.041,15502000.0,,5736000.0,-0.0545,-1445000.0,53004000.0
1390,1391,"НЕДРА-М, ООО",1090280002010.0,2009-01-29,9.0,,Действующая,276118497.0,Башкортостан (Республика),"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,75383000.0,15373000.0,0.1616,,0.1391,30937000.0,110521000.0,37770000.0,6623000.0,,3850000.0,,3850000.0,303000.0,,18499000.0,,0.1249,0.8381,0.2454,-0.6724,-0.2798,3.075,0.8381,53034000.0,,52731000.0,,18000.0,18480000.0,44446000.0,,30919000.0,,,,,,,,,,,,,13254000.0,15373000.0,,,,,,,,,628000.0,,,535000.0,2026000.0,,,,0.1133,0.2237,0.1616,0.5016,0.1391,95148000.0,2716000.0,,0.0671,7418000.0,18499000.0
1391,1392,"НЕДРА-ТМ, ООО",1077203043939.0,2007-08-07,10.5,,Действующая,7204113502.0,Тюменская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,1668000.0,1995000.0,2.6181,1.0522,0.7236,49000.0,2757000.0,319000.0,156000.0,,,,,1331000.0,1144000.0,121000.0,423000.0,0.1008,0.307,0.0725,0.595,0.0445,12.7851,1.0465,1547000.0,,216000.0,,,109000.0,1619000.0,,,,,3000.0,,,,,,,3514000.0,3704000.0,3000.0,-82000.0,99000.0,,,,,,,,,,,,9000.0,190000.0,,,,-0.0187,0.0677,0.0372,-0.2025,0.0359,762000.0,,1473000.0,-0.012,-33000.0,121000.0
1392,1393,"НЕДРАРАЗРАБОТКА, ООО",1103339000852.0,2010-04-28,7.5,,Действующая,3301027121.0,Владимирская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",Сообщения о принятии решения о реорганизации от 23.07.2014,4427000.0,3353000.0,0.3761,,0.2733,1253000.0,12269000.0,3155000.0,14000.0,,,,,45000.0,,3874000.0,,0.0253,5.7396,0.8751,0.6766,0.8258,0.1427,5.7396,553000.0,,378000.0,,,3864000.0,3174000.0,,1253000.0,,,,,,,,,,,,,3061000.0,3353000.0,,,,,,,,,,,,,292000.0,,,,0.9469,0.7607,0.3761,1.3062,0.2733,8916000.0,,,0.2495,3061000.0,3874000.0
1393,1394,"НЕДРОПРОМ, ООО",1073604000788.0,2007-07-11,10.5,,Действующая,3604016792.0,Воронежская область,"Добыча камня, песка и глины",,33087000.0,22713000.0,10.4284,2.8982,0.9125,7805000.0,24891000.0,3713000.0,5761000.0,,,,,,8000.0,31881000.0,7837000.0,17.8781,20.9569,0.9636,0.7552,0.9523,0.0378,20.9635,1206000.0,15800000.0,1206000.0,,,31871000.0,25282000.0,148000.0,7805000.0,,,,,,,,,,21594000.0,34600000.0,,14654000.0,14876000.0,,,,,,,,417000.0,148000.0,,,190000.0,681000.0,,,,0.5313,1.2906,1.4854,0.5968,0.5976,2178000.0,,,0.5887,14654000.0,31881000.0
1394,1395,"НЕЖЕГОЛЬСТРОЙ, ООО",1093120000368.0,2009-04-23,8.5,,Действующая,3120086453.0,Белгородская область,"Добыча камня, песка и глины",,9895000.0,228000.0,,,1.0,1870000.0,228000.0,5429000.0,477000.0,,200000.0,,200000.0,,2100000.0,9656000.0,,12.2308,151.9231,0.9758,0.8063,0.9702,0.0248,205.7692,39000.0,,39000.0,,,306000.0,8025000.0,,1870000.0,,,,,,,,,,,,,210000.0,228000.0,,,,,,,,,,,,,18000.0,,,,0.0163,0.0243,,0.0167,1.0,,50000.0,,0.7018,160000.0,9656000.0
1395,1396,"НЕЙВА, АРТЕЛЬ",1036601180835.0,1994-03-23,23.5,,Действующая,6621001424.0,Свердловская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,789270000.0,351082000.0,0.2251,7.1355,0.1838,449361000.0,1910492000.0,95721000.0,5992000.0,,31481000.0,,,,233892000.0,700761000.0,49202000.0,0.1051,1.859,0.8879,0.3588,0.7396,0.1263,5.9604,57028000.0,,47977000.0,54092000.0,30274000.0,660170000.0,339909000.0,23204000.0,214599000.0,,245708000.0,,,,,,,,1858443000.0,1858940000.0,245708000.0,245342000.0,301880000.0,,,53137000.0,,,,,150000.0,23199000.0,122820000.0,26585000.0,5885000.0,39374000.0,,,,0.2463,0.5255,0.1877,0.2903,0.158,1559410000.0,55679000.0,,0.0989,188869000.0,700761000.0
1396,1397,"НЕККО, ООО",1036604412558.0,2003-09-29,14.0,,Действующая,6672156480.0,Свердловская область,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,200912000.0,19116000.0,0.084,0.937,0.0775,5553000.0,246802000.0,63300000.0,530000.0,,,,,,100420000.0,2986000.0,,0.1578,0.4797,0.0149,-0.8597,-0.0131,66.2847,0.987,197926000.0,30695000.0,197626000.0,311000.0,19000.0,1836000.0,195359000.0,78000.0,5533000.0,,2800000.0,,,,,,1631000.0,,267889000.0,287713000.0,2800000.0,944000.0,-1285000.0,,,49000.0,19795000.0,,,1631000.0,1334000.0,145000.0,,,5209000.0,4169000.0,,,150000.0,0.0005,-0.0076,-0.0052,0.0368,-0.0052,227686000.0,462000.0,20401000.0,0.0004,108000.0,2986000.0
1397,1398,"НЕКЛЯ, ООО",1102807000890.0,1996-06-20,21.5,,Действующая,2819014497.0,Амурская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,24259000.0,7745000.0,0.1165,,0.1044,8830000.0,74221000.0,11313000.0,6000.0,672000.0,,,,,3006000.0,12270000.0,,0.0005,1.0361,0.5058,0.2804,0.223,0.9771,1.2869,11989000.0,,11989000.0,,,11571000.0,15429000.0,,8830000.0,,,,,,,,,,,,,1958000.0,7745000.0,,,,,,,,,4036000.0,,,,1751000.0,,,13000.0,0.0847,0.3346,0.1165,0.1734,0.1044,66476000.0,,,0.0264,1958000.0,12270000.0
1398,1399,"НЕЛЕС, ООО",1024701479362.0,1993-02-08,25.0,,Действующая,4708001866.0,Ленинградская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,24981000.0,813000.0,0.0235,,0.0229,9527000.0,35472000.0,2547000.0,3280000.0,32000.0,,,,,9627000.0,24074000.0,,3.6163,6.4245,0.9637,0.6043,0.9413,0.0377,17.0386,907000.0,,907000.0,,,24017000.0,15454000.0,,9527000.0,,,,,,,,,,,,,454000.0,813000.0,,,,,,,,,,,,27000.0,386000.0,,,15000.0,0.002,0.0375,0.0235,0.0022,0.0229,34659000.0,,,0.0015,53000.0,24074000.0
1399,1400,"НЕМАН САНКТ-ПЕТЕРБУРГ, ООО",1107847066238.0,2010-03-09,7.5,,Ликвидируется,7802496481.0,Санкт-Петербург,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",Находится в стадии ликвидации от 11.07.2017,122116000.0,6019000.0,,1.1738,1.0,29014000.0,6019000.0,91205000.0,448000.0,,,,,278782000.0,1351000.0,-166416000.0,,0.0019,0.318,-1.3628,1.1743,-2.0991,-1.7338,0.3227,288532000.0,98000.0,9750000.0,,,-166426000.0,93102000.0,,29014000.0,,,,,,,,,,,,,-137611000.0,891000.0,,,,,,,,,137744000.0,,,,758000.0,,,,-1.1375,0.0073,0.1738,1.4098,0.148,,,5128000.0,-22.8628,-137611000.0,-166416000.0
1400,1401,"НЕПТУН, ООО",1051622081587.0,2005-08-02,12.5,,В состоянии банкротства,1655097080.0,Республика Татарстан,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,104152000.0,10740000.0,0.7321,6.0269,0.4227,50906000.0,25411000.0,5094000.0,,,,,,50876000.0,39662000.0,4585000.0,,0.0834,0.1364,0.044,-10.1027,-0.8699,21.7158,0.5348,99567000.0,8304000.0,48691000.0,,,4575000.0,53246000.0,,48625000.0,,,,,,,,,,,,,7748000.0,8958000.0,,,,,,,,,,,,,1210000.0,,,,,0.0959,0.5445,,0.3525,14671000.0,1549000.0,1782000.0,0.2439,6199000.0,4585000.0
1401,1402,"НЕРА, ООО",1051400937180.0,2005-02-10,13.0,,Действующая,1420004666.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,80517000.0,34733000.0,0.3491,2.9126,0.2588,18752000.0,134227000.0,29654000.0,1767000.0,,,,,,28790000.0,62685000.0,,0.0991,1.8492,0.7785,0.7009,0.7113,0.2845,3.4637,17832000.0,,17832000.0,,,62675000.0,61765000.0,,11612000.0,,,,,,,,,,,,,21983000.0,22808000.0,,,,,,,,,815000.0,,,3385000.0,3395000.0,,,,0.2992,0.3256,0.2047,0.4186,0.1699,99494000.0,106000.0,11925000.0,0.1617,21699000.0,62685000.0
1402,1403,"НЕРГЕОПРОМ, ООО",1077513000322.0,2007-04-16,10.5,,Действующая,7513005938.0,Забайкальский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,400078000.0,118024000.0,0.1992,11.0696,0.1661,188472000.0,710509000.0,124853000.0,2904000.0,,1625000.0,,,,33249000.0,295516000.0,1261000.0,0.4465,1.7327,0.7386,0.3622,0.5059,0.3538,2.0557,102937000.0,43058000.0,102937000.0,,3646000.0,288466000.0,211606000.0,,184213000.0,,,,,,,,,,,,,106944000.0,107362000.0,,,,,,,,155000.0,12116000.0,,,35490000.0,23947000.0,,,,0.2467,0.3103,0.178,0.3365,0.1511,592485000.0,21831000.0,9401000.0,0.1198,85113000.0,295516000.0
1403,1404,"НЕРМА, ООО",1085243000314.0,2008-02-22,10.0,,Действующая,5202010949.0,Нижегородская область,Добыча и первичная обработка известняка и гипсового камня,,40330000.0,27115000.0,1.002,3.7939,0.5005,12762000.0,54177000.0,1270000.0,5571000.0,,683000.0,,,,5708000.0,33701000.0,,3.4596,3.6764,0.8356,0.6213,0.7595,0.1967,4.6364,5946000.0,15000000.0,5946000.0,,,24048000.0,27568000.0,,11924000.0,,,,,,,,,,,,,24277000.0,19968000.0,,,,,,,,,,838000.0,,6134000.0,1825000.0,,,,0.3388,1.0564,0.5837,0.3813,0.3686,27062000.0,4950000.0,7147000.0,0.3579,19392000.0,33701000.0
1404,1405,"НЕРУД 1, ООО",1070242000256.0,2007-04-12,10.5,,Действующая,219006726.0,Башкортостан (Республика),Добыча и первичная обработка известняка и гипсового камня,,2075000.0,1165000.0,5.0,116.5,0.8333,864000.0,1398000.0,1205000.0,6000.0,,,,,,,892000.0,,0.0051,1.0237,0.4299,0.0314,0.0231,1.3262,1.0237,1183000.0,,1183000.0,,,882000.0,1211000.0,,864000.0,,,,,,,,,,,,,1103000.0,1155000.0,,,,,,,,,,,,,52000.0,,,,0.846,0.5582,4.7531,1.9557,0.8262,233000.0,221000.0,10000.0,0.6309,882000.0,892000.0
1405,1406,"НЕРУД ТРЕЙД, ООО",1137746286259.0,2013-04-01,4.5,,Действующая,7713766224.0,Москва,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,12945000.0,3440000.0,,1.0333,1.0,3813000.0,3440000.0,4952000.0,34000.0,,,,,173000.0,3315000.0,1870000.0,3329000.0,0.0031,0.5252,0.1445,-1.039,-0.2127,5.923,0.8246,11076000.0,,10903000.0,,,1859000.0,9133000.0,,3813000.0,,,,,,,,,,,,,86000.0,111000.0,,,,,,,,,,,,,25000.0,,,,0.0062,0.0092,0.0333,0.0471,0.0323,,,,0.025,86000.0,1869000.0
1406,1407,"НЕРУД, ООО",1024000764160.0,2000-07-21,17.5,,Действующая,4016002410.0,Калужская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,78914000.0,6058000.0,0.2268,0.9046,0.1849,13720000.0,32763000.0,38795000.0,317000.0,,,,,13766000.0,25202000.0,5516000.0,,0.0043,0.5449,0.0699,-1.4873,-0.1258,13.3064,0.8882,73398000.0,,59632000.0,,,-1234000.0,65194000.0,,10834000.0,,,,,,,,,,39341000.0,40233000.0,,97000.0,-639000.0,,,,,,,,,,2886000.0,,3152000.0,2416000.0,,,,0.0013,-0.0085,-0.0191,0.0205,-0.0195,26705000.0,,6697000.0,0.0027,89000.0,5516000.0
1407,1408,"НЕРУД, ООО",1076731013040.0,2007-08-29,10.5,,Действующая,6729040860.0,Смоленская область,"Добыча камня, песка и глины",Сообщения о принятии решения о реорганизации от 21.12.2016,37990000.0,13579000.0,0.2494,,0.1996,10311000.0,68020000.0,17643000.0,10036000.0,,,,,,,35083000.0,,3.4524,9.5215,0.9235,0.7061,0.895,0.0829,9.5215,2907000.0,,2907000.0,,,35073000.0,27679000.0,,10311000.0,,,,,,,,,,,,,12752000.0,13579000.0,,,,,,,,,185000.0,,,141000.0,783000.0,,,,0.3963,0.4858,0.2494,0.4442,0.1996,54441000.0,,,0.1875,12752000.0,35083000.0
1408,1409,"НЕРУД-НН, ООО",1065256037714.0,2006-07-11,11.5,,Действующая,5256061700.0,Нижегородская область,"Добыча камня, песка и глины",,42438000.0,14300000.0,0.0966,0.6102,0.0881,4590000.0,162329000.0,32724000.0,109000.0,,33000.0,,,,4881000.0,-1817000.0,,0.0025,0.7455,-0.0428,3.5261,-0.1693,-24.3566,0.8558,44223000.0,,44223000.0,,,-1827000.0,37848000.0,160000.0,989000.0,,14600000.0,,,,,,,,144802000.0,158601000.0,14600000.0,856000.0,-9135000.0,,,,,,,,,1960000.0,,,12500000.0,549000.0,,,,0.0913,-0.2367,-0.0533,-0.9279,-0.0563,148029000.0,,23435000.0,0.0194,3145000.0,-1818000.0
