,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2008, Активы  всего, ед. RUB","2008, Валовая прибыль (убыток), ед. RUB","2008, Валовая рентабельность затрат, %","2008, Валовая рентабельность коммерческих и управленческих расходов, %","2008, Валовая рентабельность, %","2008, Внеоборотные активы, ед. RUB","2008, Выручка, ед. RUB","2008, Дебиторская задолженность, ед. RUB","2008, Денежные средства и денежные эквиваленты, ед. RUB","2008, Добавочный капитал, ед. RUB","2008, Долгосрочные обязательства, ед. RUB","2008, Долгосрочные финансовые вложения, ед. RUB","2008, Заёмные средства (долгосрочные), ед. RUB","2008, Заёмные средства (краткосрочные), ед. RUB","2008, Запасы, ед. RUB","2008, Капитал и резервы, ед. RUB","2008, Коммерческие расходы, ед. RUB","2008, Коэффициент абсолютной ликвидности, %","2008, Коэффициент быстрой ликвидности, %","2008, Коэффициент концентрации собственного капитала (автономии), %","2008, Коэффициент маневренности собственных средств, %","2008, Коэффициент обеспеченности собственными оборотными средствами, %","2008, Коэффициент соотношения заемных и собственных средств, %","2008, Коэффициент текущей ликвидности, %","2008, Краткосрочные обязательства, ед. RUB","2008, Краткосрочные финансовые вложения, ед. RUB","2008, Кредиторская задолженность, ед. RUB","2008, Налог на прибыль, ед. RUB","2008, Нематериальные активы, ед. RUB","2008, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2008, Оборотные активы, ед. RUB","2008, Оплата процентов по долговым обязательствам, ед. RUB","2008, Основные средства , ед. RUB","2008, Получение дивидендов, процентов, ед. RUB","2008, Получение кредитов и займов, ед. RUB","2008, Поступление денежных вкладов собственников (участников), ед. RUB","2008, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2008, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2008, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2008, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2008, Поступления от инвестиционных операций, ед. RUB","2008, Поступления от перепродажи финансовых вложений, ед. RUB","2008, Поступления от продаж, ед. RUB","2008, Поступления от текущих операций, ед. RUB","2008, Поступления от финансовых операций, ед. RUB","2008, Прибыль (убыток) до налогообложения , ед. RUB","2008, Прибыль (убыток) от продажи, ед. RUB","2008, Прибыль от приносящей доход деятельности, ед. RUB","2008, Приобретение акций (долей участия), ед. RUB","2008, Приобретение внеоборотных активов, ед. RUB","2008, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2008, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2008, Продажа акций других организаций, ед. RUB","2008, Продажа внеоборотных активов, ед. RUB","2008, Проценты к получению, ед. RUB","2008, Проценты к уплате, ед. RUB","2008, Прочие внеоборотные активы, ед. RUB","2008, Прочие долгосрочные обязательства, ед. RUB","2008, Прочие доходы, ед. RUB","2008, Прочие расходы, ед. RUB","2008, Расходы на содержание аппарата управления, ед. RUB","2008, Расходы на целевые мероприятия, ед. RUB","2008, Резервный капитал, ед. RUB","2008, Рентабельность активов (ROA), %","2008, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2008, Рентабельность затрат, %","2008, Рентабельность капитала (ROE), %","2008, Рентабельность продаж , %","2008, Себестоимость продаж, ед. RUB","2008, Текущий налог на прибыль, ед. RUB","2008, Управленческие расходы, ед. RUB","2008, Чистая норма прибыли (ROS), %","2008, Чистая прибыль (убыток), ед. RUB","2008, Чистые активы, ед. RUB"
435,436,"ГОРИНЖИНИРИНГ, ООО",1035003355474.0,2000-06-29,17.5,,Ликвидируется,5018061564.0,Московская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Находится в стадии ликвидации от 03.05.2017, Решение о признании должника банкротом и открытии конкурсного производства от 06.04.2017",66105000.0,23958000.0,0.189,5.8865,0.1589,42443000.0,150737000.0,13340000.0,5605000.0,,,,,6292000.0,3216000.0,14659000.0,4070000.0,,0.3974,0.2218,-1.8954,-1.1742,3.5095,0.4599,51446000.0,,45154000.0,,,14649000.0,23662000.0,,23121000.0,,,,,,,,,,,,,19499000.0,19888000.0,,,,,,,,,,,,,389000.0,,,,,0.3009,0.152,0.6251,0.1319,126779000.0,4849000.0,,0.0972,14650000.0,14659000.0
436,437,"ГОРНАЯ КОМПАНИЯ, ООО",1050302710457.0,2005-11-11,12.0,,Действующая,323124275.0,Бурятия (Республика),Добыча и первичная обработка известняка и гипсового камня,,51966000.0,105118000.0,1.1105,1.3957,0.5262,6354000.0,199774000.0,32539000.0,586000.0,,777000.0,,,,12487000.0,29131000.0,38977000.0,0.0003,1.5017,0.5606,0.7819,0.4994,0.7839,2.0678,22058000.0,,22058000.0,,,28878000.0,45612000.0,,6246000.0,,,,,,,,,,,,,17282000.0,29804000.0,,,,,,,,6000.0,,,,2411000.0,14939000.0,,,,0.2422,0.6256,0.1753,0.4453,0.1492,94656000.0,6066000.0,36337000.0,0.0507,10135000.0,29131000.0
437,438,"ГОРНОРУДНАЯ КОМПАНИЯ МЕТАЛЛ-ИНВЕСТ, ООО",1034217002126.0,2003-01-23,15.0,2018-02-12,Недействующая,4217056077.0,Красноярский край,Добыча железных руд открытым способом,Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 12.02.2018,25205000.0,12854000.0,42.4224,0.973,0.977,359000.0,13157000.0,10978000.0,2000.0,,,,,23494000.0,13860000.0,-11271000.0,13211000.0,,0.3012,-0.3502,1.3175,-0.3697,-4.1323,0.73,36476000.0,5000.0,10538000.0,,,-11290000.0,24845000.0,,22000.0,,,,,,,,,,,,,-2553000.0,-357000.0,,,,,,,,8000.0,2418000.0,,,1643000.0,1429000.0,,,,,-0.0142,-0.0264,0.2431,-0.0271,303000.0,,,-0.194,-2553000.0,-8828000.0
438,439,"ГОРНОРУДНАЯ КОМПАНИЯ СУХОЙ ЛОГ, ЗАО",1023800732394.0,1997-03-17,20.5,2011-09-01,Недействующая,3802005591.0,Иркутская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",Прекратило деятельность при присоединении от 01.09.2011,1705009000.0,164380000.0,0.4558,4.9505,0.3131,842542000.0,525031000.0,121851000.0,14430000.0,1099560000.0,105373000.0,,,169522000.0,655075000.0,1236926000.0,525000.0,0.0004,0.5718,0.7255,0.3188,0.4574,0.3784,2.3783,362710000.0,,185731000.0,,,136826000.0,862467000.0,,447736000.0,,,,,,,,,,,,,90638000.0,131175000.0,,,,,,,,16000.0,11528000.0,,,13468000.0,42493000.0,,,,0.0408,0.1184,0.3331,0.0577,0.2498,360651000.0,,32680000.0,0.1222,64164000.0,1236993000.0
439,440,"ГОРНОРУДНАЯ КОМПАНИЯ УРАЛЬСКОЕ ЗОЛОТО, ООО",1056600309292.0,2005-12-19,12.0,,Действующая,6606021747.0,Свердловская область,Добыча и обогащение медной руды,,1344934000.0,45000.0,,0.0029,1.0,315392000.0,45000.0,4997000.0,59000.0,,1382922000.0,,1382922000.0,,47512000.0,-62162000.0,,0.4031,40.6234,-0.0462,6.0737,-0.3667,-22.636,42.5888,24174000.0,974476000.0,24174000.0,,315257000.0,-62172000.0,1029542000.0,,,,,,,,,,,,,,,-52419000.0,-15498000.0,,,,,,,,74476000.0,111236000.0,,,,161000.0,,,,-0.0623,-0.0421,-0.9971,1.406,-344.4,,,15543000.0,-1161.8667,-52284000.0,-62162000.0
440,441,"ГОРНОРУДНАЯ КОМПАНИЯ УРЕЙ, ООО",1088080000821.0,2008-04-18,9.5,2011-12-30,Недействующая,8001015205.0,Забайкальский край,Добыча и обогащение угля и антрацита,"Ликвидировано вследствие банкротства от 30.12.2011, Решение о признании должника банкротом и открытии конкурсного производства от 22.02.2011",11170000.0,1097000.0,0.0939,,0.0858,9730000.0,12780000.0,212000.0,396000.0,,3015000.0,,3015000.0,,,1107000.0,,0.0006,0.2043,0.0991,-7.7895,-5.9882,9.0903,0.2043,7048000.0,,7048000.0,,,1097000.0,1440000.0,,9730000.0,,,,,,,,,,,,,1097000.0,1097000.0,,,,,,,,,,,,,0.0,,,,0.1493,0.1127,0.0939,6.0655,0.0858,11683000.0,263000.0,,0.0653,834000.0,1107000.0
441,442,"ГОРНОРУДНЫЕ ТЕХНОЛОГИИ, ООО",1027402896652.0,2002-09-30,15.0,2017-03-16,Недействующая,7451110217.0,Челябинская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Ликвидировано вследствие банкротства от 16.03.2017, Решение о признании должника банкротом и открытии конкурсного производства от 05.03.2013",78427000.0,11176000.0,0.4496,0.6835,0.3102,47284000.0,36033000.0,13021000.0,685000.0,,54994000.0,,54994000.0,31923000.0,17341000.0,-12243000.0,11011000.0,0.0002,0.3869,-0.1561,4.8621,-1.9114,-7.4059,0.8729,35676000.0,,3753000.0,,,-12253000.0,31143000.0,,46623000.0,,,,,,,,,,,,,-11979000.0,-5176000.0,,,,,,,,,11084000.0,,,65909000.0,61628000.0,,,,-0.2306,-0.0723,-0.1256,1.9084,-0.1436,24857000.0,,5341000.0,-0.3331,-12003000.0,-12243000.0
442,443,"ГОРНЫЙ ПРОЕКТ, ООО",1070326003153.0,2007-05-22,10.5,2016-04-11,Недействующая,326043955.0,Бурятия (Республика),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 11.04.2016, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 23.12.2015",33066000.0,522000.0,,1.2701,1.0,13395000.0,522000.0,6941000.0,50000.0,,30335000.0,,30335000.0,,2174000.0,-1134000.0,,0.0273,4.527,-0.0343,12.8122,-0.7386,-30.1587,5.0895,3865000.0,10500000.0,3865000.0,,,-1144000.0,19671000.0,,13395000.0,,,,,,,,,,,,,-1104000.0,111000.0,,,,,,,,,,,,,1215000.0,,,,-0.0458,0.007,0.2701,1.9385,0.2126,,,411000.0,-2.1149,-1104000.0,-1134000.0
443,444,"ГОРНЫЙ, ООО",1024901350341.0,2002-11-15,15.0,,Действующая,4908005018.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,472000.0,110000.0,0.0448,,0.0429,3000.0,2564000.0,399000.0,70000.0,,,,,,,332000.0,,0.005,3.35,0.7034,0.991,0.7015,0.4217,3.35,140000.0,,140000.0,,3000.0,73000.0,469000.0,,,,,,,,,,,,,,,95000.0,110000.0,,,,,,,,,,,,,15000.0,,,,0.1203,36.6667,0.0448,0.2341,0.0429,2454000.0,23000.0,,0.0281,72000.0,332000.0
444,445,"ГОРНЯК ВИТИМА, ООО",1020300523275.0,2002-09-25,15.0,2016-03-29,Недействующая,302101781.0,Бурятия (Республика),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 29.03.2016, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 09.12.2015",4253000.0,64000.0,0.0314,,0.0304,13000.0,2103000.0,2936000.0,606000.0,,,,,,698000.0,3999000.0,,0.0239,13.9449,0.9403,0.9967,0.9401,0.0635,16.6929,254000.0,,254000.0,,,3954000.0,4240000.0,,13000.0,,,,,,,,,,,,,64000.0,64000.0,,,,,,,,,,,,,0.0,,,,0.0109,0.0311,0.0314,0.0113,0.0304,2039000.0,15000.0,,0.0233,49000.0,3999000.0
445,446,"ГОРНЯК, АО",1023302751317.0,1993-06-08,24.5,,Действующая,3324000126.0,Владимирская область,Добыча и первичная обработка известняка и гипсового камня,,41040000.0,17102000.0,0.81,1.4019,0.4475,23649000.0,38215000.0,10563000.0,185000.0,2687000.0,,5102000.0,,,6551000.0,16803000.0,2287000.0,0.0001,0.4473,0.4094,-0.4074,-0.3937,1.4424,0.7175,24237000.0,,24237000.0,,,13993000.0,17391000.0,,18547000.0,,,,,,,,,,,,,2777000.0,4903000.0,,,,,,,,,523000.0,,,2549000.0,4152000.0,,,93000.0,0.029,0.1403,0.1472,0.0732,0.1283,21113000.0,1629000.0,9912000.0,0.03,1148000.0,16803000.0
446,447,"ГОРНЯК, ОАО",1020300898122.0,1994-10-03,23.0,,Действующая,323066256.0,Бурятия (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,68051000.0,27008000.0,0.4532,2.4196,0.3119,48438000.0,86599000.0,11383000.0,835000.0,6857000.0,18569000.0,,,2127000.0,7095000.0,24999000.0,134000.0,0.0005,0.5113,0.3674,-0.9376,-1.1951,1.7221,0.7721,24483000.0,300000.0,19303000.0,,136000.0,18140000.0,19613000.0,,31018000.0,,,,,,,,,,,,,15742000.0,15846000.0,,,,,,,,4000.0,,,18569000.0,771000.0,879000.0,,,,0.2551,0.3611,0.224,0.5711,0.183,59591000.0,3778000.0,11028000.0,0.1382,11964000.0,24999000.0
447,448,"ГОРНЯК, ОАО",1024800789683.0,1993-02-04,25.0,2014-12-29,Недействующая,4821001450.0,Липецкая область,Добыча и первичная обработка известняка и гипсового камня,"Ликвидировано от 29.12.2014, Сообщения о принятии решения о ликвидации от 18.06.2014",86500000.0,49442000.0,0.2887,2.3434,0.224,31385000.0,220681000.0,27380000.0,2798000.0,2581000.0,2431000.0,15000000.0,,,24637000.0,53951000.0,21098000.0,0.0009,1.012,0.6248,0.4176,0.4111,0.6023,1.8355,30118000.0,,30028000.0,,,26147000.0,55115000.0,,14488000.0,,,,,,,,,,,,,49926000.0,28344000.0,,,,,,,,207000.0,,8000.0,,24674000.0,3299000.0,,,,0.5573,0.4908,0.1474,1.1281,0.1284,171239000.0,10512000.0,,0.1755,38736000.0,54041000.0
448,449,"ГОРНЯК, ООО",1032501276202.0,1993-10-06,24.0,,Действующая,2536130100.0,Приморский край,"Добыча прочих полезных ископаемых, не включенных в другие группировки",,126000.0,57000.0,0.1002,,0.0911,1000.0,626000.0,45000.0,3000.0,,,,,67000.0,68000.0,12000.0,,0.0003,0.5,0.0952,0.9167,0.088,9.5,1.0965,114000.0,,34000.0,,1000.0,2000.0,125000.0,,,,,,,,,,,,,,,53000.0,57000.0,,,,,,,,,,,,,4000.0,,,,0.3886,0.5,0.1002,4.3158,0.0911,569000.0,13000.0,,0.0655,41000.0,12000.0
449,450,"ГОРНЯК, ООО",1026600508362.0,2000-12-14,17.0,2011-12-27,Недействующая,6601006287.0,Свердловская область,Добыча антрацита открытым способом,"Ликвидировано вследствие банкротства от 21.11.2011, Решение о признании должника банкротом и открытии конкурсного производства от 28.08.2009",167344000.0,37000.0,0.0466,,0.0445,1733000.0,831000.0,1205000.0,6000.0,,8750000.0,,8750000.0,137405000.0,163164000.0,-195669000.0,,0.0,0.0069,-1.1693,1.0089,-1.192,-1.8552,0.4675,354263000.0,1182000.0,216858000.0,,131000.0,-195683000.0,165611000.0,,1542000.0,,,,,,,,,,,,,-32864000.0,37000.0,,,,,,,,,33210000.0,,,2527000.0,2218000.0,,,,-0.2006,0.0002,0.0466,0.1895,0.0445,794000.0,,,-39.5475,-32864000.0,-195669000.0
450,451,"ГОРНЯК, ООО",1037601200130.0,2003-01-04,15.0,,Действующая,7622003458.0,Ярославская область,"Добыча камня, песка и глины",,8906000.0,1417000.0,0.1387,1.4459,0.1218,5369000.0,11633000.0,2375000.0,2000.0,,,,,8299000.0,1147000.0,-9390000.0,,0.0,0.1306,-1.0543,1.5718,-4.1727,-1.9485,0.1933,18296000.0,,9997000.0,,,-9613000.0,3537000.0,,5119000.0,,,,,,,,,,,,,-342000.0,437000.0,,,,,,,,,,250000.0,,,779000.0,,,,-0.0623,0.0568,0.039,0.0463,0.0376,10216000.0,87000.0,980000.0,-0.0369,-429000.0,-9390000.0
451,452,"ГОРНЯК, ООО",1024200648097.0,2000-02-29,18.0,2015-10-12,Недействующая,4203005273.0,Кемеровская область,Добыча и обогащение угля и антрацита,"Ликвидировано вследствие банкротства от 12.10.2015, Решение о признании должника банкротом и открытии конкурсного производства от 07.05.2014, Сообщения о принятии решения о ликвидации от 12.02.2014",2626958000.0,88489000.0,0.0978,,0.0891,1907096000.0,993313000.0,32551000.0,175000.0,,164803000.0,,,1777244000.0,684446000.0,-149633000.0,,0.0,0.0136,-0.057,13.7452,-2.8571,-18.556,0.2756,2611788000.0,,834544000.0,,,-149642000.0,719862000.0,,1511881000.0,,,,,,,,,,,,,-72171000.0,88489000.0,,,,,,,,25000.0,119213000.0,,,15471000.0,56943000.0,,,,-0.0213,0.0399,0.0978,0.465,0.0891,904824000.0,,,-0.0574,-57039000.0,-149633000.0
452,453,"ГОРНЯК, ООО",1026101084107.0,2001-08-16,16.5,2011-03-25,Недействующая,6114007466.0,Ростовская область,Добыча и первичная обработка камня для памятников и строительства,Ликвидировано от 25.03.2011,220000.0,1000.0,0.0054,,0.0054,27000.0,185000.0,148000.0,41000.0,,,,,,4000.0,-41000.0,,,0.7241,-0.1864,1.6585,-0.3523,-6.3659,0.1724,261000.0,,261000.0,,,-51000.0,193000.0,,27000.0,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,1000.0,,,,,0.0045,0.0054,,0.0054,184000.0,,,,,-41000.0
453,454,"ГОРНЯК, ООО ЗДП А/С",1022201764969.0,1993-08-05,24.5,,Действующая,2225004777.0,Алтайский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,3986000.0,82000.0,0.0061,0.2433,0.0061,115000.0,13506000.0,2013000.0,,,,,,,309000.0,-6134000.0,,,0.352,-1.5389,1.0187,-1.6143,-1.6498,0.3825,10120000.0,,10120000.0,,,-6239000.0,3871000.0,,115000.0,,,,,,,,,,,,,-488000.0,-255000.0,,,,,,,,,,,,,233000.0,,,,-0.1381,-0.6014,-0.0185,0.0829,-0.0189,13424000.0,,337000.0,-0.0361,-488000.0,-6134000.0
454,455,"ГОРНЯК-1, ООО",1026500870296.0,2001-12-28,16.0,,Действующая,6505009711.0,Сахалинская область,Добыча бурого угля (лигнита) открытым способом,Сообщения о принятии решения о реорганизации от 22.03.2017,20766000.0,2079000.0,0.0284,7.9049,0.0276,7524000.0,75305000.0,8455000.0,348000.0,,135000.0,,,6849000.0,684000.0,1205000.0,,0.0021,0.6465,0.058,-5.244,-0.4772,16.2332,0.6817,19426000.0,3755000.0,12577000.0,,,1195000.0,13242000.0,,7791000.0,,,,,,,,,,,,,1306000.0,1816000.0,,,,,,,,,,,,6505000.0,7015000.0,,,,0.0657,0.1302,0.0247,-0.1165,0.0241,73226000.0,48000.0,263000.0,0.0159,1199000.0,1205000.0
455,456,"ГОРХИМ, ООО",1075911003827.0,2007-12-04,10.0,,Действующая,5911054698.0,Пермский край,Добыча и первичная обработка известняка и гипсового камня,,62978000.0,10120000.0,0.2028,1.987,0.1686,14987000.0,60016000.0,20767000.0,29000.0,,2206000.0,,,29243000.0,26635000.0,3426000.0,,0.0,0.3724,0.0544,-3.3745,-0.2409,17.3824,0.8369,57346000.0,,28103000.0,,5934000.0,3416000.0,47991000.0,,7762000.0,,,,,,,,,,,,,4331000.0,5027000.0,,,,,,,,,881000.0,,,1976000.0,1791000.0,,,,0.1085,0.0895,0.0914,1.9942,0.0838,49896000.0,,5093000.0,0.0569,3416000.0,3426000.0
456,457,"ГПК КАРМИН, ЗАО",1021001088657.0,1992-02-06,26.0,,Действующая,1018002321.0,Карелия (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,55097000.0,7975000.0,0.2484,0.964,0.199,756000.0,40075000.0,39010000.0,64000.0,16000.0,25159000.0,,25159000.0,19946000.0,15267000.0,-35445000.0,5002000.0,0.0,0.5976,-0.6433,1.0213,-0.6662,-2.5544,0.8311,65383000.0,,45437000.0,,,-35491000.0,54341000.0,,682000.0,,,,,,,,,,,,,893000.0,-298000.0,,,,,,,,,,,,2310000.0,1119000.0,,,,0.019,-0.0055,-0.0074,-0.0243,-0.0074,32100000.0,,3271000.0,0.0223,893000.0,-35445000.0
457,458,"ГПП РЕТКОН, ЗАО",1023800732560.0,2002-06-24,15.5,,Действующая,3802008962.0,Иркутская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,209600000.0,16844000.0,0.0537,1.2146,0.0509,78064000.0,330677000.0,42769000.0,417000.0,3143000.0,1248000.0,232000.0,,241160000.0,78474000.0,-101507000.0,,0.0,0.1712,-0.4843,1.7691,-1.3652,-3.0649,0.3651,309859000.0,,68698000.0,,3116000.0,-104814000.0,131536000.0,,56463000.0,,,,,,,,,,,,,-70038000.0,2976000.0,,,,,,,,,29540000.0,,,63932000.0,107408000.0,,,,-0.2842,0.0195,0.0091,0.6622,0.009,313833000.0,,13868000.0,-0.1775,-58709000.0,-101507000.0
458,459,"ГПТ, ООО",1077746353046.0,2007-02-15,11.0,,Действующая,7725597411.0,Московская область,Добыча и обогащение угля и антрацита,,1829000.0,8938000.0,0.6164,1.1018,0.3813,1149000.0,23438000.0,554000.0,,,,8000.0,,320000.0,126000.0,479000.0,,,0.4104,0.2619,-1.3987,-0.9853,2.8184,0.5037,1350000.0,,1030000.0,,,469000.0,680000.0,,1141000.0,,,,,,,,,,,,,552000.0,826000.0,,,,,,,,,,,,,274000.0,,,,0.2802,0.6016,0.0365,1.2564,0.0352,14500000.0,182000.0,8112000.0,0.0158,370000.0,479000.0
459,460,"ГРАВЕЛ АРЧ, ООО",1074205008492.0,2007-04-24,10.5,2013-11-11,Недействующая,4205128143.0,Кемеровская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 11.11.2013, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 17.07.2013",4363000.0,103000.0,0.0034,,0.0034,41000.0,30480000.0,2579000.0,200000.0,,,,,,1541000.0,286000.0,,0.0005,0.6821,0.0656,0.8566,0.0567,14.2552,1.0601,4077000.0,,4077000.0,,,276000.0,4322000.0,,41000.0,,,,,,,,,,,,,,103000.0,,,,,,,,,,,,,103000.0,,,,,0.0651,0.0034,,0.0034,30377000.0,,,,,286000.0
460,461,"ГРАВЕЛ, ООО",1041802505260.0,2004-07-28,13.5,,Действующая,1811002427.0,Пермский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,9055000.0,2135000.0,0.3601,1.1155,0.2648,249000.0,8064000.0,5200000.0,542000.0,,18000.0,,,476000.0,2814000.0,1258000.0,,0.001,0.7703,0.1389,0.8021,0.1146,6.1979,1.132,7779000.0,249000.0,7303000.0,,,1248000.0,8806000.0,,254000.0,,,,,,,,,,,,,141000.0,221000.0,,,,,,,,,6000.0,,,6000.0,80000.0,,,,0.0152,0.0275,0.0282,0.0881,0.0274,5929000.0,61000.0,1914000.0,0.0131,106000.0,1258000.0
461,462,"ГРАН, ООО",1024900784480.0,1999-01-18,19.0,,Действующая,4906004065.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,83196000.0,26785000.0,0.1752,,0.1491,58280000.0,179640000.0,11711000.0,77000.0,6197000.0,27750000.0,,27750000.0,,13128000.0,6492000.0,,0.0,0.2408,0.078,-7.9772,-2.0785,11.8152,0.509,48954000.0,,48954000.0,,,136000.0,24916000.0,,57900000.0,,,,,,,,,,,,,13830000.0,26785000.0,,,,,,,,,4749000.0,,,7083000.0,15289000.0,,,112000.0,0.1368,0.3769,0.1752,8.9553,0.1491,152855000.0,2309000.0,,0.0641,11521000.0,6492000.0
462,463,"ГРАНАТ, ООО",1154910001619.0,1993-11-25,24.0,,Действующая,4909122660.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",Сообщения о принятии решения о реорганизации от 21.01.2015,34374000.0,7533000.0,0.0974,2.4067,0.0888,21428000.0,84850000.0,2859000.0,391000.0,80000.0,14589000.0,,14589000.0,,7579000.0,3111000.0,,0.0002,0.3219,0.0905,-5.8878,-1.4149,10.0492,0.7764,16674000.0,,16575000.0,,,2854000.0,12946000.0,,21121000.0,,,,,,,,,,,,,1073000.0,4403000.0,,,,,,,,,3652000.0,,,1560000.0,1238000.0,,,167000.0,0.0281,0.1511,0.0547,0.5867,0.0519,77317000.0,161000.0,3130000.0,0.0107,912000.0,3111000.0
463,464,"ГРАНИТ, ОАО",1020202279162.0,2002-07-23,15.5,,Ликвидируется,270012670.0,Башкортостан (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Находится в стадии ликвидации от 06.11.2014, Решение о признании должника банкротом и открытии конкурсного производства от 29.08.2014",97228000.0,19742000.0,0.1797,5.3574,0.1523,23997000.0,129616000.0,37710000.0,571000.0,,,,,1117000.0,16952000.0,52168000.0,3685000.0,0.004,1.249,0.5366,0.54,0.3847,0.8637,1.6252,45060000.0,17472000.0,43083000.0,,,10168000.0,73231000.0,,22963000.0,,,,,,,,,,,,,13477000.0,16057000.0,,,,,,,,,,,,570000.0,3150000.0,,,2000000.0,0.1122,0.2272,0.1414,0.1819,0.1239,109874000.0,3576000.0,,0.0764,9901000.0,52168000.0
464,465,"ГРАНИТ, ООО",1022300713380.0,1993-12-16,24.0,,Действующая,2303016518.0,Краснодарский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,37292000.0,1933000.0,0.2386,21.7191,0.1926,17028000.0,10034000.0,11877000.0,12000.0,4278000.0,24165000.0,,24151000.0,13642000.0,8370000.0,-1100000.0,89000.0,0.0,0.836,-0.0295,16.48,-0.8946,-34.9018,1.4243,14227000.0,,585000.0,,,-5570000.0,20264000.0,,16841000.0,,,,,,,,,,,,,-2985000.0,1844000.0,,,,,,,,43000.0,4898000.0,,,34971000.0,34945000.0,,,,-0.0541,0.0726,0.2252,1.0648,0.1838,8101000.0,385000.0,,-0.3186,-3197000.0,-1100000.0
465,466,"ГРАНИТ, ООО",1022303276940.0,2002-06-20,15.5,2016-06-08,Недействующая,2322025701.0,Краснодарский край,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Ликвидировано от 08.06.2016, Сообщения о принятии решения о ликвидации от 02.03.2016",4178000.0,1093000.0,0.0165,1.3121,0.0162,1845000.0,67516000.0,1906000.0,32000.0,,167000.0,,,,395000.0,-2666000.0,,0.0,0.2903,-0.6381,1.692,-1.9336,-2.5671,0.3494,6677000.0,,6677000.0,,,-2706000.0,2333000.0,,767000.0,,,,,,,,,,,,,254000.0,260000.0,,,,,,,,,6000.0,,,,0.0,,,,0.0237,0.101,0.0039,-0.091,0.0039,66423000.0,,833000.0,0.0038,254000.0,-2666000.0
466,467,"ГРАНИТ, ООО",1026102159599.0,2002-03-04,15.5,,Действующая,6148012619.0,Ростовская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,3593000.0,2667000.0,0.183,,0.1547,1884000.0,17240000.0,440000.0,25000.0,,,,,,1244000.0,2911000.0,,0.0004,0.6818,0.8102,0.3528,0.6009,0.2343,2.5059,682000.0,,682000.0,,,2901000.0,1709000.0,,1884000.0,,,,,,,,,,,,,2642000.0,2667000.0,,,,,,,,,,,,,25000.0,,,,0.8304,0.7534,0.183,1.053,0.1547,14573000.0,634000.0,,0.1165,2008000.0,2911000.0
