,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2011, Активы  всего, ед. RUB","2011, Валовая прибыль (убыток), ед. RUB","2011, Валовая рентабельность затрат, %","2011, Валовая рентабельность коммерческих и управленческих расходов, %","2011, Валовая рентабельность, %","2011, Внеоборотные активы, ед. RUB","2011, Выручка, ед. RUB","2011, Дебиторская задолженность, ед. RUB","2011, Денежные средства и денежные эквиваленты, ед. RUB","2011, Добавочный капитал, ед. RUB","2011, Долгосрочные обязательства, ед. RUB","2011, Долгосрочные финансовые вложения, ед. RUB","2011, Заёмные средства (долгосрочные), ед. RUB","2011, Заёмные средства (краткосрочные), ед. RUB","2011, Запасы, ед. RUB","2011, Капитал и резервы, ед. RUB","2011, Коммерческие расходы, ед. RUB","2011, Коэффициент абсолютной ликвидности, %","2011, Коэффициент быстрой ликвидности, %","2011, Коэффициент концентрации собственного капитала (автономии), %","2011, Коэффициент маневренности собственных средств, %","2011, Коэффициент обеспеченности собственными оборотными средствами, %","2011, Коэффициент соотношения заемных и собственных средств, %","2011, Коэффициент текущей ликвидности, %","2011, Краткосрочные обязательства, ед. RUB","2011, Краткосрочные финансовые вложения, ед. RUB","2011, Кредиторская задолженность, ед. RUB","2011, Налог на прибыль, ед. RUB","2011, Нематериальные активы, ед. RUB","2011, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2011, Оборотные активы, ед. RUB","2011, Оплата процентов по долговым обязательствам, ед. RUB","2011, Основные средства , ед. RUB","2011, Получение дивидендов, процентов, ед. RUB","2011, Получение кредитов и займов, ед. RUB","2011, Поступление денежных вкладов собственников (участников), ед. RUB","2011, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2011, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2011, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2011, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2011, Поступления от инвестиционных операций, ед. RUB","2011, Поступления от перепродажи финансовых вложений, ед. RUB","2011, Поступления от продаж, ед. RUB","2011, Поступления от текущих операций, ед. RUB","2011, Поступления от финансовых операций, ед. RUB","2011, Прибыль (убыток) до налогообложения , ед. RUB","2011, Прибыль (убыток) от продажи, ед. RUB","2011, Прибыль от приносящей доход деятельности, ед. RUB","2011, Приобретение акций (долей участия), ед. RUB","2011, Приобретение внеоборотных активов, ед. RUB","2011, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2011, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2011, Продажа акций других организаций, ед. RUB","2011, Продажа внеоборотных активов, ед. RUB","2011, Проценты к получению, ед. RUB","2011, Проценты к уплате, ед. RUB","2011, Прочие внеоборотные активы, ед. RUB","2011, Прочие долгосрочные обязательства, ед. RUB","2011, Прочие доходы, ед. RUB","2011, Прочие расходы, ед. RUB","2011, Расходы на содержание аппарата управления, ед. RUB","2011, Расходы на целевые мероприятия, ед. RUB","2011, Резервный капитал, ед. RUB","2011, Рентабельность активов (ROA), %","2011, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2011, Рентабельность затрат, %","2011, Рентабельность капитала (ROE), %","2011, Рентабельность продаж , %","2011, Себестоимость продаж, ед. RUB","2011, Текущий налог на прибыль, ед. RUB","2011, Управленческие расходы, ед. RUB","2011, Чистая норма прибыли (ROS), %","2011, Чистая прибыль (убыток), ед. RUB","2011, Чистые активы, ед. RUB"
1412,1413,"ПЕЧОРНЕФТЕГАЗПРОМ, ЗАО",1021100878809.0,2000-08-01,17.5,,Действующая,1105013841.0,Коми (Республика),Добыча сырой нефти и нефтяного (попутного) газа,,171580000.0,58148000.0,0.2506,,0.2004,58371000.0,290151000.0,66873000.0,23644000.0,,701000.0,,,9000000.0,21337000.0,113733000.0,,0.0041,1.6077,0.6629,0.4868,0.489,0.5086,1.981,57146000.0,,46902000.0,,38000.0,113721000.0,113209000.0,,50174000.0,,,,,,,,,,,,,1000000.0,58148000.0,,,,,,,,123000.0,102000.0,8134000.0,,3791000.0,60960000.0,,,2000.0,-0.0664,0.4201,0.2506,-0.0929,0.2004,232003000.0,11670000.0,,-0.0382,-11084000.0,113733000.0
1413,1414,"ПЗ НЕФТЕРЕМОБОРУДОВАНИЕ, ООО",1025901211599.0,1995-02-02,23.0,,Действующая,5905031068.0,Пермский край,Предоставление прочих услуг в области добычи нефти и природного газа,,2486000.0,820000.0,0.144,0.9051,0.1259,18000.0,6515000.0,1922000.0,320000.0,,9000.0,,9000.0,30000.0,225000.0,493000.0,,0.0016,1.1305,0.1983,0.9635,0.1925,4.0426,1.244,1984000.0,,1954000.0,,,490000.0,2468000.0,,18000.0,,,,,,,,,,,,,-87000.0,-86000.0,,,,,,,,,,,,,1000.0,,,,-0.0413,-0.0397,-0.013,-0.1622,-0.0132,5695000.0,,906000.0,-0.0134,-87000.0,493000.0
1414,1415,"ПЗКУ, АО",1024000567623.0,2002-06-26,15.5,,Ликвидируется,4004003881.0,Калужская область,Добыча и первичная обработка известняка и гипсового камня,"Находится в стадии ликвидации от 11.01.2017, Сообщение кредитора о намерении обратиться в суд с заявлением о банкротстве от 25.01.2016",102769000.0,68442000.0,0.3632,1.9059,0.2664,39432000.0,256895000.0,10484000.0,16169000.0,,4159000.0,,,4000000.0,16013000.0,78988000.0,16451000.0,0.0082,2.4118,0.7686,0.5008,0.6245,0.3011,3.2279,19622000.0,,12659000.0,,1000.0,74956000.0,63337000.0,,35462000.0,,,,,,,,,,,,,27597000.0,32531000.0,,,,,,,,105000.0,59000.0,3067000.0,,578000.0,5558000.0,,,120000.0,0.2348,0.525,0.145,0.2901,0.1266,188453000.0,5282000.0,19460000.0,0.0833,21393000.0,78988000.0
1415,1416,"ПИК-ЗАДОНЬЕ, ООО",1093455000429.0,2009-03-13,8.5,,Действующая,3412302091.0,Волгоградская область,Добыча и первичная обработка известняка и гипсового камня,,128776000.0,13142000.0,0.8599,3.1025,0.4623,10057000.0,28426000.0,2302000.0,124000.0,,722000.0,,,18006000.0,11186000.0,108562000.0,,0.0538,5.5168,0.843,0.9074,0.8297,0.1862,6.0907,19492000.0,104727000.0,1486000.0,,,4552000.0,118719000.0,,5488000.0,,,,,,,,,,,,,8523000.0,8906000.0,,,,,,,,,1539000.0,4569000.0,,2856000.0,1700000.0,,,,0.0553,0.4693,0.4563,0.0643,0.3133,15284000.0,1324000.0,4236000.0,0.2381,6767000.0,108562000.0
1416,1417,"ПИНДСТРУП, ООО",1166027060825.0,1999-10-22,18.0,,Действующая,6016005407.0,Псковская область,Добыча торфа,Сообщения о принятии решения о реорганизации от 10.08.2016,107835000.0,74937000.0,0.9446,1.3649,0.4858,64760000.0,154265000.0,24153000.0,526000.0,,8895000.0,,7186000.0,,17680000.0,66006000.0,36365000.0,0.0002,0.7711,0.6121,0.0189,0.0289,0.6337,1.3079,32934000.0,,32934000.0,,29000.0,65926000.0,43075000.0,,64731000.0,,,,,,,,,,,,,18336000.0,20034000.0,,,,,,,,2000.0,850000.0,,,2587000.0,3437000.0,,,,0.1428,0.1879,0.1493,0.2349,0.1299,79328000.0,3929000.0,18538000.0,0.0933,14398000.0,66006000.0
1417,1418,"ПИРАМИДА, ООО",1056125004165.0,2005-04-18,12.5,,Действующая,6125022843.0,Ростовская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,15771000.0,7234000.0,0.3995,2.2606,0.2855,12297000.0,25341000.0,2594000.0,186000.0,,4215000.0,,4215000.0,3046000.0,197000.0,1896000.0,,0.0002,0.3392,0.1202,-5.4858,-2.994,7.318,0.3596,9660000.0,,6614000.0,,,1884000.0,3474000.0,,12297000.0,,,,,,,,,,,,,4031000.0,4034000.0,,,,,,,,,,,,,3000.0,,,,0.3164,0.2674,0.1893,8.6367,0.1592,18107000.0,806000.0,3200000.0,0.1215,3079000.0,1896000.0
1418,1419,"ПИТКЯРАНТСКОЕ КАРЬЕРОУПРАВЛЕНИЕ, АО",1061007012252.0,1993-09-02,24.5,,Ликвидируется,1005008703.0,Карелия (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Находится в стадии ликвидации от 13.02.2017, Решение о признании должника банкротом и открытии конкурсного производства от 24.12.2016",83919000.0,39846000.0,0.2516,0.5701,0.201,38843000.0,198226000.0,7121000.0,651000.0,,792000.0,,,,32094000.0,-19812000.0,29173000.0,0.0003,0.1261,-0.2361,2.9606,-1.3012,-5.2358,0.4379,102939000.0,2201000.0,98825000.0,,,-54148000.0,45076000.0,,24753000.0,,,,,,,,,,,,,-55996000.0,-30047000.0,,,,,,,,,,,,32446000.0,58395000.0,,,,-0.4515,-0.4697,-0.1316,-12.9277,-0.1516,158380000.0,234000.0,40720000.0,-0.2365,-46876000.0,-19812000.0
1419,1420,"ПИТЦ НЕФТЕОТДАЧА, ООО",1025900893358.0,2001-01-23,17.0,,Действующая,5904095196.0,Пермский край,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,24363000.0,6446000.0,0.2738,2.3534,0.215,2864000.0,29988000.0,2852000.0,14384000.0,,,,,263000.0,3938000.0,15413000.0,,0.0161,1.9621,0.6326,0.8142,0.5837,0.5807,2.4021,8950000.0,,8687000.0,,,15403000.0,21499000.0,,2864000.0,,,,,,,,,,,,,3361000.0,3707000.0,,,,,,,,42000.0,,,,,388000.0,,,,0.0548,0.384,0.1411,0.0854,0.1236,23542000.0,464000.0,2739000.0,0.0421,1263000.0,15413000.0
1420,1421,"ПИТЭР ПИТ В РЯЗАНСКОЙ ОБЛАСТИ, ФЛ ООО",1105027003795.0,2009-02-18,9.0,,Недействующая,5056009815.0,Московская область,Добыча и агломерация торфа,Внесение в ЕГРЮЛ сведений о прекращении деятельности юридического лица при реорганизации в форме присоединения от 16.01.2012,42766000.0,8354000.0,0.5174,0.6139,0.341,12388000.0,24501000.0,10486000.0,418000.0,19117000.0,,500000.0,,23544000.0,19474000.0,-2115000.0,3736000.0,0.0001,0.243,-0.0495,6.8572,-0.4774,-21.2203,0.6769,44881000.0,,21337000.0,,729000.0,-21242000.0,30378000.0,,11159000.0,,,,,,,,,,,,,-5051000.0,-5255000.0,,,,,,,,,,,,2854000.0,2650000.0,,,,-0.1267,-0.1256,-0.1766,-12.3045,-0.2145,16147000.0,,9873000.0,-0.2062,-5051000.0,-2115000.0
1421,1422,"ПК КВАРЦ, ООО",1047550006063.0,2004-04-01,13.5,,Действующая,7536054709.0,Забайкальский край,Добыча алюминийсодержащего сырья подземным способом,,29640000.0,8572000.0,0.0783,2.7135,0.0726,24581000.0,117992000.0,4140000.0,2000.0,,,21101000.0,,986000.0,573000.0,6114000.0,329000.0,0.0,0.1907,0.2063,-3.0204,-3.6503,3.8479,0.215,23526000.0,,22540000.0,,,6104000.0,5059000.0,,3480000.0,,,,,,,,,,,,,4751000.0,5413000.0,,,,,,,,,443000.0,,,128000.0,347000.0,,,,0.1228,0.6607,0.0481,0.9021,0.0459,109420000.0,950000.0,2830000.0,0.0322,3801000.0,6114000.0
1422,1423,"ПК СТИПС, ООО",1075405025233.0,2007-10-17,10.0,,Действующая,5405355730.0,Москва,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,5694000.0,995000.0,0.1082,3.4075,0.0977,1340000.0,10187000.0,996000.0,27000.0,,,393000.0,,,1563000.0,-818000.0,,0.0019,0.4286,-0.1437,2.6381,-0.4956,-7.9609,0.6686,6512000.0,1200000.0,6512000.0,,,-828000.0,4354000.0,,947000.0,,,,,,,,,,,,,484000.0,703000.0,,,,,,,,,,,,,219000.0,,,,0.0574,0.2005,0.0741,-0.3525,0.069,9192000.0,134000.0,292000.0,0.0344,350000.0,-818000.0
1423,1424,"ПК, ООО",1021401064354.0,2000-06-15,17.5,2013-09-06,Недействующая,1435113763.0,Саха (Республика) (Якутия),Добыча алмазов,"Ликвидировано вследствие банкротства от 06.09.2013, Решение о признании должника банкротом и открытии конкурсного производства от 31.10.2011",193253000.0,652000.0,,0.6513,1.0,14209000.0,652000.0,8292000.0,,,27417000.0,14206000.0,400000.0,248000.0,,115802000.0,,0.033,3.5784,0.5992,0.8773,0.5674,0.6688,3.5784,50034000.0,165097000.0,49786000.0,,,20594000.0,179044000.0,,3000.0,,,,,,,,,,,,,41171000.0,-349000.0,,,,,,,,8000.0,3382000.0,,27017000.0,71174000.0,26280000.0,,,,0.1887,-0.0421,-0.3487,0.4107,-0.5353,,1716000.0,1001000.0,60.5138,39455000.0,115802000.0
1424,1425,"ПКФ НЕДРА-С, ООО",1023000824681.0,2000-10-26,17.0,,Действующая,3017031732.0,Астраханская область,Предоставление прочих услуг в области добычи нефти и природного газа,,11105000.0,8210000.0,0.641,1.4034,0.3906,2234000.0,21019000.0,3431000.0,4339000.0,,,,,,301000.0,4843000.0,,0.0082,1.3686,0.4361,0.5387,0.2941,1.293,1.4166,6262000.0,800000.0,6262000.0,,,4833000.0,8871000.0,,2234000.0,,,,,,,,,,,,,2360000.0,2360000.0,,,,,,,,,,,,,,,,,0.1951,0.3956,0.1265,0.4842,0.1123,12809000.0,472000.0,5850000.0,0.0898,1888000.0,4843000.0
1425,1426,"ПКФ РОСМЕТАЛЛ, ЗАО",1046604401106.0,2004-06-25,13.5,2014-08-13,Недействующая,6672168407.0,Красноярский край,Добыча руд прочих цветных металлов,"Ликвидировано от 13.08.2014, Сообщения о принятии решения о ликвидации от 30.04.2014",57363000.0,26484000.0,0.2824,1.0497,0.2202,5310000.0,120260000.0,18797000.0,81000.0,,5080000.0,,5080000.0,9055000.0,32853000.0,-4196000.0,25230000.0,0.0001,0.3399,-0.0731,2.2655,-0.1826,-14.6709,0.9216,56479000.0,300000.0,47424000.0,,,-4206000.0,52053000.0,,5267000.0,,,,,,,,,,,,,686000.0,1254000.0,,,,,,,,,,6000.0,,147000.0,715000.0,,,,0.0115,0.022,0.0105,-0.1492,0.0104,93776000.0,,,0.0057,686000.0,-4196000.0
1426,1427,"ПКФ СИБСТРОЙ, ООО",1075503005346.0,2007-05-02,10.5,2016-02-19,Недействующая,5503110129.0,Омская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",Ликвидировано вследствие банкротства от 19.02.2016,75273000.0,8937000.0,0.1755,1.0317,0.1493,3633000.0,59861000.0,61491000.0,,,,2000.0,,4226000.0,6139000.0,-7718000.0,996000.0,0.0001,0.7893,-0.1025,1.4707,-0.1584,-10.7529,0.8632,82991000.0,1130000.0,78685000.0,,,-7728000.0,71640000.0,,3631000.0,,,,,,,,,,,,,-9000.0,275000.0,,,,,,,,,,,,29000.0,313000.0,,,,-0.0001,0.0039,0.0046,0.0012,0.0046,50924000.0,,7666000.0,-0.0002,-9000.0,-7718000.0
1427,1428,"ПКФ СТРОЙМАТЕРИАЛЫ, ООО",1095805000873.0,2009-07-09,8.5,,Действующая,5805010314.0,Пензенская область,"Добыча камня, песка и глины",,514000.0,85000.0,0.1123,2.8333,0.101,149000.0,842000.0,76000.0,42000.0,,,,,,247000.0,199000.0,,0.0013,0.3746,0.3872,0.2513,0.137,1.5829,1.1587,315000.0,,315000.0,,149000.0,187000.0,365000.0,,,,,,,,,,,,,,,95000.0,55000.0,,,,,,,,,,,,97000.0,57000.0,,,2000.0,0.2121,0.1165,0.0699,0.6271,0.0653,757000.0,,30000.0,0.1128,95000.0,199000.0
1428,1429,"ПКФ УРАЛМЕТ, ООО",1046605203182.0,2004-07-02,13.5,,Действующая,6674139352.0,Свердловская область,Добыча и обогащение железных руд,,5367000.0,1573000.0,0.078,1.0848,0.0724,190000.0,21730000.0,4585000.0,156000.0,,1000.0,,,30000.0,162000.0,1133000.0,,0.0004,1.1847,0.2111,0.8323,0.1822,3.737,1.223,4233000.0,,4203000.0,,,1123000.0,5177000.0,,149000.0,,,,,,,,,,,,,38000.0,123000.0,,,,,,,,,,,,,85000.0,,,,0.0051,0.0251,0.0057,0.0223,0.0057,20157000.0,37000.0,1450000.0,0.0012,25000.0,1133000.0
1429,1430,"ПЛАДА, ООО",1171832008270.0,2002-03-06,15.5,,Действующая,1831184535.0,Удмуртская Республика,Предоставление прочих услуг в области добычи нефти и природного газа,,3018000.0,1769000.0,0.1436,1.3361,0.1256,122000.0,14089000.0,2035000.0,763000.0,,,,,7000.0,38000.0,2300000.0,,0.0115,3.9805,0.7621,0.947,0.7521,0.3122,4.0334,718000.0,60000.0,711000.0,,,2290000.0,2896000.0,,122000.0,,,,,,,,,,,,,779000.0,445000.0,,,,,,,,6000.0,,,,352000.0,24000.0,,,,0.1613,0.2027,0.0326,0.3133,0.0316,12320000.0,156000.0,1324000.0,0.0442,623000.0,2300000.0
1430,1431,"ПЛАМЯ, А.С.",1021401006571.0,1995-06-28,22.5,,Действующая,1434017802.0,Саха (Республика) (Якутия),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,176628000.0,75302000.0,0.1141,,0.1024,90053000.0,735445000.0,56469000.0,11668000.0,16207000.0,,,,,1497000.0,163650000.0,,0.009,6.5556,0.9265,0.4497,0.8501,0.0793,6.6709,12978000.0,,12978000.0,,43000.0,75302000.0,86575000.0,,90010000.0,,,,,,,,,,,,,75302000.0,75302000.0,,,,,,,,,,,,,,,,72046000.0,0.3871,0.5087,0.1141,0.4243,0.1024,660143000.0,15060000.0,,0.0819,60242000.0,163650000.0
1431,1432,"ПЛАСТ, ООО",1095658019599.0,2009-08-31,8.0,,Действующая,5635020471.0,Оренбургская область,Добыча глины и каолина,,20378000.0,16277000.0,2.6873,1.1644,0.7288,3279000.0,22334000.0,1704000.0,271000.0,,,,,378000.0,14488000.0,3087000.0,7893000.0,0.0002,0.151,0.1515,-0.0622,-0.0112,5.6012,0.9889,17291000.0,,16907000.0,,,2087000.0,17099000.0,,3279000.0,,,,,,,,,,,,,2046000.0,2298000.0,,,,,,,,1000.0,20000.0,,,121000.0,354000.0,,,,0.1038,0.118,0.1147,0.7127,0.1029,6057000.0,424000.0,6086000.0,0.0726,1622000.0,3087000.0
1432,1433,"ПЛАСТ-ИМПУЛЬС, ООО",1024600838162.0,1996-08-07,21.5,,Действующая,4621002287.0,Курская область,Добыча глины и каолина,,117768000.0,33238000.0,0.7445,4.6696,0.4268,39453000.0,77880000.0,17308000.0,1530000.0,,35195000.0,20441000.0,33006000.0,11214000.0,59460000.0,61161000.0,7118000.0,0.0007,0.8806,0.5193,0.3549,0.2772,0.9255,3.6575,21412000.0,,8737000.0,,,42485000.0,78315000.0,,18646000.0,,,,,,,,,,,,,22277000.0,26120000.0,,,,,,,,,2419000.0,45000.0,,513000.0,1937000.0,,,656000.0,0.1923,0.2738,0.5046,0.3363,0.3354,44642000.0,4161000.0,,0.2261,17606000.0,61161000.0
1433,1434,"ПЛАСТ-РИФЕЙ, ООО",1147424001922.0,1991-12-19,26.0,,Действующая,7424032753.0,Челябинская область,Добыча глины и каолина,,295344000.0,51513000.0,0.749,1.0348,0.4283,137493000.0,120287000.0,121589000.0,1486000.0,192000.0,230413000.0,1000.0,228451000.0,126907000.0,34476000.0,-79889000.0,32550000.0,0.0001,0.8519,-0.2705,2.7211,-1.3771,-4.6969,1.09,144820000.0,,15233000.0,,2000.0,-80128000.0,157851000.0,,83789000.0,,,,,,,,,,,,,-9897000.0,1731000.0,,,,,,,,169000.0,9937000.0,48877000.0,,1244000.0,3104000.0,,,14000.0,-0.0298,0.0072,0.0146,0.108,0.0144,68774000.0,,17232000.0,-0.0681,-8189000.0,-79889000.0
1434,1435,"ПНГ, АО",1021100876576.0,2002-06-28,15.5,,Действующая,1105001927.0,Коми (Республика),Добыча сырой нефти,,2618805000.0,676282000.0,0.3625,1.8248,0.2661,1528865000.0,2541742000.0,439438000.0,459640000.0,14570000.0,353447000.0,,239431000.0,3665000.0,163089000.0,1857225000.0,225824000.0,0.0113,2.271,0.7092,0.1768,0.3013,0.4101,2.6706,408133000.0,,374323000.0,,115000.0,1526750000.0,1089940000.0,,1418614000.0,,,,,,,,,,,,,200612000.0,305674000.0,,,,,,,,3327000.0,24304000.0,90431000.0,,2030625000.0,2114710000.0,,,,0.063,0.1512,0.1367,0.0897,0.1203,1865460000.0,36308000.0,144784000.0,0.0627,159465000.0,1857225000.0
1435,1436,"ПНГ-КРС, ООО",1078913000660.0,2007-10-24,10.0,2016-12-22,Недействующая,8913008163.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 22.12.2016, Сообщения о принятии решения о реорганизации от 05.10.2016",308645000.0,119876000.0,0.0594,1.4112,0.0561,3202000.0,2136544000.0,262159000.0,362000.0,,2053000.0,,,,36093000.0,-16362000.0,,0.0002,0.834,-0.053,1.1957,-0.0641,-19.8635,0.9458,322954000.0,6500000.0,304661000.0,,,-16372000.0,305443000.0,,2725000.0,,,,,,,,,,,,,14643000.0,34932000.0,,,,,,,,84000.0,,,,12055000.0,32428000.0,,,,0.0333,0.1161,0.0166,-0.4201,0.0163,2016668000.0,5951000.0,84944000.0,0.0041,8701000.0,-16362000.0
1436,1437,"ПНГ-НЕФТЕПРОМСЕРВИС, ООО",1078913000737.0,2007-11-02,10.0,2017-01-10,Недействующая,8913008237.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 10.01.2017, Сообщения о принятии решения о реорганизации от 02.11.2016",142821000.0,124722000.0,0.1846,1.4137,0.1558,7829000.0,800342000.0,52090000.0,42000.0,,2129000.0,,,,65572000.0,1414000.0,,0.0012,0.4984,0.0099,-4.5368,-0.0475,100.005,0.9692,139278000.0,16800000.0,135970000.0,,,1404000.0,134992000.0,,7075000.0,,,,,,,,,,,,,16461000.0,36500000.0,,,,,,,,35000.0,,,,4978000.0,25052000.0,,,,0.0659,0.2926,0.0478,-2.8122,0.0456,675620000.0,6237000.0,88222000.0,0.0122,9795000.0,1414000.0
1437,1438,"ПНК, ОАО",1087746575652.0,2008-04-29,9.5,,Действующая,7708670326.0,Москва,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,8144040000.0,1079069000.0,0.3446,0.9064,0.2563,5844372000.0,4210482000.0,1167042000.0,3699000.0,69035000.0,146997000.0,125846000.0,,192005000.0,1081829000.0,5630532000.0,532909000.0,0.0,0.5146,0.6914,-0.038,-0.093,0.4464,0.9718,2366511000.0,,2102166000.0,,84000.0,-707421000.0,2299668000.0,,5695332000.0,,,,,,,,,,,,,-158674000.0,-111394000.0,,,,,,,,997000.0,16607000.0,3561000.0,2073000.0,88767000.0,120437000.0,,,,-0.0257,-0.014,-0.0258,-0.0359,-0.0265,3131413000.0,1861000.0,657554000.0,-0.0488,-205621000.0,5630532000.0
1438,1439,"ПНК-УРАЛ, ООО",1097417000560.0,2009-08-12,8.5,,Действующая,7417018878.0,Челябинская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,926875000.0,662279000.0,0.6188,1.0603,0.3822,498588000.0,1732608000.0,154558000.0,2991000.0,,2522000.0,,,97734000.0,170875000.0,505608000.0,576092000.0,0.0001,0.6147,0.5933,0.0128,0.1198,0.7661,1.0228,418746000.0,,276724000.0,,,8272000.0,428287000.0,,497310000.0,,,,,,,,,,,,,5266000.0,37669000.0,,,,,,,,,36000.0,,,5926000.0,38293000.0,,,,0.0036,0.0458,0.0222,0.0111,0.0217,1070329000.0,1731000.0,48518000.0,0.0016,2828000.0,549895000.0
1439,1440,"ПНМ АНДЕЗИТ, ООО",1028900557102.0,2002-03-18,15.5,,Действующая,8908001557.0,Тюменская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,190615000.0,80370000.0,0.8521,,0.4601,26356000.0,174693000.0,57088000.0,171000.0,,,,,61645000.0,96237000.0,89001000.0,,0.0,0.6694,0.4669,0.7039,0.3814,1.1417,1.6165,101614000.0,,39828000.0,,,83616000.0,164259000.0,,26356000.0,,,,,,,,,,,,,55537000.0,80370000.0,,,,,,,,,,,,1653000.0,26486000.0,,,,0.295,0.4473,0.8521,0.6243,0.4601,94323000.0,11107000.0,,0.2543,44430000.0,89001000.0
1440,1441,"ПНО, ОАО",1028900897343.0,1992-11-03,25.0,,Действующая,8911001444.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,,211990000.0,7863000.0,0.0288,0.2068,0.028,134669000.0,281097000.0,52971000.0,907000.0,,47705000.0,,18000000.0,25132000.0,22841000.0,812000.0,,0.0001,0.3333,0.0038,-164.8485,-1.7312,260.0714,0.473,163473000.0,,130305000.0,,,-12621000.0,77321000.0,,68536000.0,,,,,,,,,,,,,-43406000.0,-30164000.0,,,,,,,,,3848000.0,,,1821000.0,11215000.0,,,125000.0,-0.1684,-0.209,-0.0969,-1.9129,-0.1073,273234000.0,,38027000.0,-0.1269,-35683000.0,812000.0
1441,1442,"ПОБЕДА, ЗАО",1021400791851.0,1997-08-15,20.5,2013-12-31,Недействующая,1420002919.0,Саха (Республика) (Якутия),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Прекратило деятельность при присоединении от 31.12.2013, Сообщения о принятии решения о реорганизации от 27.11.2013",92961000.0,63557000.0,0.1903,,0.1599,2343000.0,397569000.0,28301000.0,20655000.0,12658000.0,75000.0,202000.0,,,41660000.0,91783000.0,,0.1873,44.3862,0.9873,0.9745,0.987,0.0128,82.1559,1103000.0,,1103000.0,,,50017000.0,90618000.0,,1979000.0,,,,,,,,,,,,,63564000.0,63557000.0,,,,,,,,,1329000.0,,,1336000.0,,,,29008000.0,0.6622,0.8835,0.1903,0.6805,0.1599,334012000.0,12952000.0,,0.1273,50612000.0,91783000.0
1442,1443,"ПОВОЛЖСКНЕФТЬ, ООО",1067847513700.0,2006-03-13,11.5,2014-12-09,Недействующая,7811339446.0,Саратовская область,Добыча сырой нефти и нефтяного (попутного) газа,"Прекратило деятельность при присоединении от 09.12.2014, Сообщения о принятии решения о реорганизации от 15.10.2014",416768000.0,57615000.0,0.3217,9.4019,0.2434,228660000.0,236690000.0,99701000.0,21361000.0,,171191000.0,,170555000.0,13281000.0,13969000.0,-53204000.0,,0.0024,0.5828,-0.1277,5.2978,-1.4984,-8.8334,0.6296,298781000.0,49232000.0,284479000.0,,,-53214000.0,188108000.0,,108364000.0,,,,,,,,,,,,,38257000.0,51487000.0,,,,,,,,63000.0,22902000.0,113191000.0,,121611000.0,112002000.0,,,,0.0627,0.2319,0.278,-0.387,0.2175,179075000.0,,6128000.0,0.1079,25534000.0,-53204000.0
1443,1444,"ПОДГОРЕНСКИЙ ЦЕМЕНТНИК, ЗАО",1023601232027.0,1992-10-29,25.0,,Действующая,3624000952.0,Воронежская область,Добыча и первичная обработка известняка и гипсового камня,,455206000.0,39685000.0,0.5509,0.8832,0.3552,336737000.0,111728000.0,72394000.0,9684000.0,,,,,355181000.0,36391000.0,-46086000.0,,0.0002,0.1637,-0.1012,8.3067,-3.2314,-10.8773,0.2363,501292000.0,,142246000.0,,,-46133000.0,118469000.0,,250907000.0,,,,,,,,,,,,,-15391000.0,-5246000.0,,,,,,,,19000.0,1730000.0,79323000.0,,55565000.0,63999000.0,,,,-0.0509,-0.0146,-0.0448,0.5469,-0.047,72043000.0,,44931000.0,-0.1772,-19793000.0,-46086000.0
