,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2014, Активы  всего, ед. RUB","2014, Валовая прибыль (убыток), ед. RUB","2014, Валовая рентабельность затрат, %","2014, Валовая рентабельность коммерческих и управленческих расходов, %","2014, Валовая рентабельность, %","2014, Внеоборотные активы, ед. RUB","2014, Выручка, ед. RUB","2014, Дебиторская задолженность, ед. RUB","2014, Денежные средства и денежные эквиваленты, ед. RUB","2014, Добавочный капитал, ед. RUB","2014, Долгосрочные обязательства, ед. RUB","2014, Долгосрочные финансовые вложения, ед. RUB","2014, Заёмные средства (долгосрочные), ед. RUB","2014, Заёмные средства (краткосрочные), ед. RUB","2014, Запасы, ед. RUB","2014, Капитал и резервы, ед. RUB","2014, Коммерческие расходы, ед. RUB","2014, Коэффициент абсолютной ликвидности, %","2014, Коэффициент быстрой ликвидности, %","2014, Коэффициент концентрации собственного капитала (автономии), %","2014, Коэффициент маневренности собственных средств, %","2014, Коэффициент обеспеченности собственными оборотными средствами, %","2014, Коэффициент соотношения заемных и собственных средств, %","2014, Коэффициент текущей ликвидности, %","2014, Краткосрочные обязательства, ед. RUB","2014, Краткосрочные финансовые вложения, ед. RUB","2014, Кредиторская задолженность, ед. RUB","2014, Налог на прибыль, ед. RUB","2014, Нематериальные активы, ед. RUB","2014, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2014, Оборотные активы, ед. RUB","2014, Оплата процентов по долговым обязательствам, ед. RUB","2014, Основные средства , ед. RUB","2014, Получение дивидендов, процентов, ед. RUB","2014, Получение кредитов и займов, ед. RUB","2014, Поступление денежных вкладов собственников (участников), ед. RUB","2014, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2014, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2014, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2014, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2014, Поступления от инвестиционных операций, ед. RUB","2014, Поступления от перепродажи финансовых вложений, ед. RUB","2014, Поступления от продаж, ед. RUB","2014, Поступления от текущих операций, ед. RUB","2014, Поступления от финансовых операций, ед. RUB","2014, Прибыль (убыток) до налогообложения , ед. RUB","2014, Прибыль (убыток) от продажи, ед. RUB","2014, Прибыль от приносящей доход деятельности, ед. RUB","2014, Приобретение акций (долей участия), ед. RUB","2014, Приобретение внеоборотных активов, ед. RUB","2014, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2014, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2014, Продажа акций других организаций, ед. RUB","2014, Продажа внеоборотных активов, ед. RUB","2014, Проценты к получению, ед. RUB","2014, Проценты к уплате, ед. RUB","2014, Прочие внеоборотные активы, ед. RUB","2014, Прочие долгосрочные обязательства, ед. RUB","2014, Прочие доходы, ед. RUB","2014, Прочие расходы, ед. RUB","2014, Расходы на содержание аппарата управления, ед. RUB","2014, Расходы на целевые мероприятия, ед. RUB","2014, Резервный капитал, ед. RUB","2014, Рентабельность активов (ROA), %","2014, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2014, Рентабельность затрат, %","2014, Рентабельность капитала (ROE), %","2014, Рентабельность продаж , %","2014, Себестоимость продаж, ед. RUB","2014, Текущий налог на прибыль, ед. RUB","2014, Управленческие расходы, ед. RUB","2014, Чистая норма прибыли (ROS), %","2014, Чистая прибыль (убыток), ед. RUB","2014, Чистые активы, ед. RUB"
1164,1165,"ЛУКОЙЛ ЭПУ СЕРВИС, ООО",1138608000080.0,1995-11-15,22.0,,Действующая,8608055946.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,Сообщения о принятии решения о реорганизации от 09.03.2017,2246842000.0,687870000.0,0.1769,1.7743,0.1503,682612000.0,4576282000.0,629224000.0,7299000.0,,19462000.0,133856000.0,,,603459000.0,1582703000.0,512000.0,0.5125,1.4903,0.7044,0.5687,0.5754,0.4196,2.4264,644677000.0,323115000.0,644677000.0,109534000.0,,1578267000.0,1564230000.0,,539767000.0,26698000.0,,,107716000.0,4721600000.0,,,4750715000.0,,4445283000.0,4561244000.0,,318284000.0,300191000.0,,71435000.0,173936000.0,4760192000.0,,,2417000.0,28832000.0,,2835000.0,,51575000.0,62314000.0,,,4346000.0,0.1157,0.1694,0.0702,0.1654,0.0656,3888412000.0,57897000.0,387167000.0,0.0528,241840000.0,1582703000.0
1165,1166,"ЛУКОЙЛ-АИК, ООО",1178617009251.0,1993-12-06,24.0,,Действующая,8608059605.0,Тюменская область,Добыча сырой нефти,,21249021000.0,31775937000.0,1.6883,1.2068,0.628,12707105000.0,50596902000.0,6731708000.0,1204000.0,229891000.0,578747000.0,1517000.0,,,803870000.0,17813718000.0,25982415000.0,0.3152,2.7089,0.841,0.2858,0.6045,0.1922,2.9903,2856556000.0,899050000.0,2788205000.0,1217847000.0,962000.0,17440969000.0,8541916000.0,,12555444000.0,198278000.0,,,,44596700000.0,,,44796993000.0,,51661411000.0,52012634000.0,,7278571000.0,5445312000.0,,,2106068000.0,44063650000.0,,,2015000.0,203149000.0,,146421000.0,,2052948000.0,422838000.0,,,18634000.0,0.2828,0.271,0.1206,0.3463,0.1076,18820965000.0,1260740000.0,348210000.0,0.1202,6079809000.0,17870629000.0
1166,1167,"ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ, ООО",1028601441978.0,1997-01-30,21.0,,Действующая,8608048498.0,Тюменская область,Добыча сырой нефти,,634510745000.0,234035295000.0,0.5958,1.4922,0.3734,556832983000.0,626814861000.0,66634968000.0,7576000.0,,59964529000.0,22048955000.0,,3558854000.0,9399422000.0,517592711000.0,149481279000.0,0.0001,1.1988,0.8185,-0.0756,-0.4825,0.2251,1.3639,56953505000.0,,49983218000.0,8640218000.0,73384000.0,491756402000.0,77677762000.0,141083000.0,454245959000.0,4731379000.0,114293698000.0,,636098000.0,341988968000.0,,,347687177000.0,,646344186000.0,662333980000.0,114293698000.0,97637830000.0,77198996000.0,,,115208125000.0,301827679000.0,,569757000.0,391189000.0,1365641000.0,179138000.0,8980807000.0,14478300000.0,21737011000.0,5577747000.0,,,500000000.0,0.1306,0.1454,0.1405,0.1614,0.1232,392779566000.0,11055826000.0,7355020000.0,0.134,83971501000.0,519350217000.0
1167,1168,"ЛУКОЙЛ-КМН, ООО",1023901643061.0,1999-06-07,18.5,,Действующая,3900004998.0,Калининградская область,Добыча сырой нефти,,27188248000.0,15004513000.0,2.0775,1.2063,0.6751,12488094000.0,22226820000.0,2371474000.0,,,2168754000.0,269458000.0,,,733985000.0,23967777000.0,11917463000.0,10.9456,13.2794,0.8815,0.479,0.7809,0.1344,13.9773,1051717000.0,11511722000.0,1009918000.0,976109000.0,1125000.0,22851592000.0,14700154000.0,,6356273000.0,887222000.0,,,27868000.0,21642300000.0,,,22604750000.0,,24386560000.0,24804528000.0,,4106348000.0,2566011000.0,,,2784967000.0,20296034000.0,,,75228000.0,897124000.0,,788029000.0,,1031864000.0,392240000.0,,,678000.0,0.1211,0.2712,0.1305,0.1376,0.1154,7222307000.0,839104000.0,521039000.0,0.1497,3327476000.0,23967777000.0
1168,1169,"ЛУКОЙЛ-КОМИ, ООО",1021100895760.0,2001-11-02,16.0,,Действующая,1106014140.0,Коми (Республика),Добыча сырой нефти,Сообщения о принятии решения о реорганизации от 07.09.2016,420732187000.0,200622534000.0,1.6155,1.189,0.6177,364079419000.0,324810321000.0,42259580000.0,35116000.0,3880773000.0,121036251000.0,252583000.0,94649406000.0,9925683000.0,9719343000.0,257698746000.0,165025945000.0,0.0166,1.1175,0.6128,-0.4126,-1.8756,0.6324,1.349,41997190000.0,661919000.0,30753734000.0,8411179000.0,16323000.0,247898095000.0,56652768000.0,4961023000.0,336849596000.0,778131000.0,69518659000.0,,427483000.0,177539001000.0,,,179081591000.0,,343961256000.0,348411314000.0,69518659000.0,38366853000.0,31896876000.0,,203241000.0,77841410000.0,172743569000.0,,,764459000.0,447540000.0,5598688000.0,11604646000.0,,19158153000.0,7537028000.0,,,184947000.0,0.0896,0.082,0.1089,0.1471,0.0982,124187787000.0,8043469000.0,3699713000.0,0.097,31501233000.0,257820407000.0
1169,1170,"ЛУКОЙЛ-НИЖНЕВОЛЖСКНЕФТЬ, ООО",1023403432766.0,1995-12-06,22.0,,Действующая,3444070534.0,Астраханская область,Добыча сырой нефти,,198964600000.0,30352296000.0,4.1155,2.1401,0.8045,186140612000.0,37727432000.0,8893575000.0,552000.0,14399980000.0,179963912000.0,3483850000.0,168634536000.0,3623383000.0,3350891000.0,10134645000.0,13429316000.0,0.0113,1.0685,0.0509,-17.3667,-13.7247,18.6321,1.4464,8866043000.0,100000000.0,5204062000.0,598425000.0,79632000.0,-4772018000.0,12823988000.0,2442580000.0,127991184000.0,15571000.0,82023988000.0,,429355000.0,6791979000.0,,,6822465000.0,,38809924000.0,39796258000.0,82023988000.0,-220229000.0,16169544000.0,,10000.0,42010027000.0,7722598000.0,,,14915000.0,266108000.0,4276239000.0,50729889000.0,,29412000.0,12409054000.0,,,,-0.0085,0.1152,0.7501,-0.1412,0.4286,7375136000.0,356133000.0,753436000.0,-0.0417,-1572395000.0,10134679000.0
1170,1171,"ЛУКОШКИНСКИЙ КАРЬЕР, ЗАО",1024800630414.0,1992-10-16,25.0,,Действующая,4808000129.0,Липецкая область,Добыча глины и каолина,,73909000.0,18273000.0,0.1895,1.7999,0.1593,32002000.0,114720000.0,12595000.0,2811000.0,,,,,,25306000.0,64730000.0,,0.3062,1.8086,0.8758,0.5056,0.781,0.1418,4.5655,9179000.0,,9179000.0,2967000.0,,56226000.0,41907000.0,103000.0,31712000.0,,,,968000.0,,,2000000.0,1995000.0,,123950000.0,209539000.0,2000000.0,12605000.0,8121000.0,,,13148000.0,,,,1995000.0,,103000.0,290000.0,,10202000.0,5615000.0,,,,0.151,0.1167,0.0762,0.1719,0.0708,96447000.0,2357000.0,10152000.0,0.0893,10248000.0,64730000.0
1171,1172,"ЛУННОЕ, АО",1061402006203.0,2006-11-01,11.0,,Действующая,1402046871.0,Саха (Республика) (Якутия),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,3286295000.0,169972000.0,0.5815,7.0987,0.3677,2649630000.0,462273000.0,75812000.0,4998000.0,,1276346000.0,,1276346000.0,1029874000.0,555634000.0,301383000.0,4623000.0,0.0029,0.0474,0.0917,-7.7916,-3.6884,9.904,0.3726,1708566000.0,,672440000.0,,,-861297000.0,636665000.0,158065000.0,681434000.0,,,,,,,,,,415449000.0,417198000.0,45000.0,-1005070000.0,146028000.0,,,,,,,,45000.0,157620000.0,51855000.0,,167425000.0,1160948000.0,,,144000.0,-0.3246,0.1112,0.4618,-6.3345,0.3159,292301000.0,,19321000.0,-1.7605,-813839000.0,301383000.0
1172,1173,"ЛУХОВИЦЫ-КАРЬЕР, ОАО",1025007391551.0,2000-03-13,17.5,,Действующая,5072712687.0,Московская область,"Добыча камня, песка и глины",,45890000.0,14965000.0,0.8025,1.4564,0.4452,10520000.0,33614000.0,4360000.0,7096000.0,,,,,,23479000.0,35720000.0,1134000.0,0.6977,1.1692,0.7784,0.7055,0.7125,0.2847,3.4779,10170000.0,,10170000.0,,,35066000.0,35370000.0,,10520000.0,,,,,,,,,,,,,5040000.0,4690000.0,,,,,,,,332000.0,,,,2112000.0,2094000.0,,,,0.0839,0.1223,0.1621,0.1103,0.1395,18649000.0,1306000.0,9141000.0,0.1111,3734000.0,35720000.0
1173,1174,"ЛУЧ, ООО",1134912000145.0,2013-03-25,4.5,,Действующая,4908014051.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,5485000.0,2629000.0,0.0959,1.3545,0.0875,2613000.0,30034000.0,,146000.0,,,,,,2726000.0,808000.0,,0.0312,0.0312,0.1473,-2.2339,-0.6285,5.7884,0.6141,4677000.0,,4677000.0,,5000.0,798000.0,2872000.0,,2609000.0,,,,,,,,,,,,,444000.0,688000.0,,,,,,,,,,,,,244000.0,,,,0.0757,0.1288,0.0234,0.563,0.0229,27405000.0,89000.0,1941000.0,0.0118,355000.0,808000.0
1174,1175,"ЛУЧ, ООО А/С",1028700569248.0,1992-07-03,25.5,,Действующая,8703001355.0,Чукотский автономный округ,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,88548000.0,179000.0,0.0632,,0.0594,30733000.0,3013000.0,52593000.0,2090000.0,247000.0,1000.0,4000.0,,2000000.0,969000.0,40179000.0,,0.0432,1.1753,0.4538,0.2351,0.1634,1.2038,1.1953,48368000.0,,46368000.0,,,39866000.0,57815000.0,,30715000.0,,,,,,,,,,,,,-6152000.0,179000.0,,,,,,,,14000.0,4102000.0,14000.0,,3000.0,2246000.0,,,2000.0,-0.0916,0.0021,0.0632,-0.2406,0.0594,2834000.0,2414000.0,,-2.844,-8569000.0,40179000.0
1175,1176,"ЛЮБЕРЕЦКИЙ ГОК, ОАО",1025003219020.0,1995-07-28,22.5,,Действующая,5027035553.0,Московская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,27851000.0,12477000.0,0.2867,0.803,0.2228,9689000.0,56001000.0,4319000.0,1922000.0,1819000.0,,,,,11748000.0,21531000.0,,0.3041,1.0149,0.7731,0.55,0.652,0.2935,2.8742,6320000.0,,6320000.0,,,19310000.0,18162000.0,,9689000.0,,,,,,,,,,,,,-4502000.0,-3061000.0,,,,,,,,,,,,178000.0,1619000.0,,,53000.0,-0.1494,-0.1188,-0.0518,-0.1893,-0.0547,43524000.0,,15538000.0,-0.0804,-4502000.0,21531000.0
1176,1177,"МАГ, ООО",1062365002402.0,2006-02-08,12.0,,Действующая,2365005192.0,Краснодарский край,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,37715000.0,1041000.0,0.0472,1.6266,0.0451,14557000.0,23080000.0,22694000.0,2000.0,,,5030000.0,,,384000.0,2073000.0,,0.0001,0.639,0.055,-6.0222,-0.5391,17.1934,0.6497,35642000.0,,35572000.0,,,321000.0,23158000.0,,,,,,,,,,,,,,,401000.0,401000.0,,,,,,,,,,9527000.0,,,,,,1742000.0,0.0114,0.0174,0.0177,0.1567,0.0174,22039000.0,80000.0,640000.0,0.0139,321000.0,2073000.0
1177,1178,"МАГМАЙН, ООО",1063461000261.0,2006-01-11,12.0,,Действующая,3448035844.0,Волгоградская область,Добыча минерального сырья для химической промышленности и производства минеральных удобрений,Сообщения о принятии решения о реорганизации от 12.11.2014,1059103000.0,238439000.0,1.3409,1.9885,0.5728,949280000.0,416256000.0,95741000.0,352000.0,699000.0,150174000.0,8169000.0,130894000.0,40000000.0,13226000.0,540350000.0,,0.0023,0.2621,0.5102,-0.7568,-3.7235,0.96,0.298,368579000.0,504000.0,328579000.0,27919000.0,422709000.0,39209000.0,109823000.0,13384000.0,377507000.0,,170000000.0,,,107000.0,,,107000.0,,418869000.0,418929000.0,170000000.0,91148000.0,118530000.0,,,38088000.0,71635000.0,,,,94000.0,13174000.0,126406000.0,,33319000.0,47621000.0,,,11337000.0,0.0728,0.1304,0.3981,0.1473,0.2848,177817000.0,,119909000.0,0.1652,68779000.0,540350000.0
1178,1179,"МАГНЕТЕХ, ООО",1120280047733.0,2012-12-05,5.0,,Действующая,278194158.0,Башкортостан (Республика),Предоставление услуг в области добычи нефти и природного газа,,47365000.0,17833000.0,5.6398,3.5574,0.8494,31457000.0,20995000.0,13287000.0,2409000.0,,13021000.0,,13021000.0,8000000.0,2000.0,12558000.0,1000.0,0.1106,0.7301,0.2651,-1.5049,-1.188,2.7717,0.7302,21786000.0,,13786000.0,,,12548000.0,15908000.0,,4854000.0,,,,,,,,,,,,,11909000.0,12820000.0,,,,,,,,,463000.0,,,25000.0,473000.0,,,,0.3341,0.7066,1.5682,1.3139,0.6106,3162000.0,1943000.0,5012000.0,0.4743,9958000.0,12558000.0
1179,1180,"МАГНЕТИТ, ООО",1115244001179.0,2011-10-05,6.0,,Действующая,5244024125.0,Нижегородская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,219383000.0,17102000.0,0.7418,0.9321,0.4259,15295000.0,40158000.0,8220000.0,2261000.0,,,15295000.0,,147926000.0,,-478000.0,17233000.0,0.8909,0.9283,-0.0022,32.9979,-0.0773,-459.9603,0.9283,219861000.0,193608000.0,71936000.0,,,-2478000.0,204088000.0,,,,88540000.0,,,,,,,,45621000.0,45621000.0,88540000.0,-1644000.0,-1245000.0,,,,,,,,5120000.0,4945000.0,,,7000.0,581000.0,,,,-0.0119,-0.1515,-0.0301,-4.793,-0.031,23056000.0,,1114000.0,-0.0409,-1644000.0,-478000.0
1180,1181,"МАГНИЙПРОМ, ЗАО",1075607001282.0,2007-06-07,10.5,,Действующая,5607022237.0,Оренбургская область,Добыча и обогащение титаномагниевого сырья,,5042000.0,323000.0,,0.2064,1.0,31000.0,323000.0,2903000.0,106000.0,,-7625000.0,,-7625000.0,-2459000.0,2001000.0,156000.0,,0.0085,0.2405,0.0309,0.8013,0.0249,31.3205,0.4005,12511000.0,,11048000.0,,,146000.0,5011000.0,,31000.0,,,,,,,,,,,,,-2000.0,-1242000.0,,,,,,,,,,,,1259000.0,19000.0,,,,-0.0007,-0.2517,-0.7936,-0.0254,-3.8452,,,1565000.0,-0.0124,-4000.0,156000.0
1181,1182,"МАГНИТ, ООО",1082632006038.0,2008-12-12,9.0,,Действующая,2632093317.0,Ставропольский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,11747000.0,7909000.0,1.3808,19.2433,0.58,7022000.0,13637000.0,1118000.0,771000.0,,,,,,2836000.0,4666000.0,,0.1089,0.2668,0.3972,-0.5049,-0.4986,1.5176,0.6673,7081000.0,,7081000.0,,,4646000.0,4725000.0,,7022000.0,,,,,,,,,,,,,7456000.0,7498000.0,,,,,,,,,,,,,42000.0,,,,0.7068,0.6831,1.2214,3.5245,0.5498,5728000.0,,411000.0,0.5467,7456000.0,4666000.0
1182,1183,"МАГСТРОЙИНВЕСТ, ООО",1144910001246.0,2014-04-25,3.5,,Действующая,4909119385.0,Магаданская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,1856000.0,1082000.0,0.4162,,0.2939,10000.0,3682000.0,159000.0,297000.0,,,,,300000.0,1383000.0,434000.0,,0.2089,0.3256,0.2338,0.977,0.2297,3.2765,1.2982,1422000.0,,1122000.0,,,424000.0,1846000.0,,10000.0,,,,,,,,,,,,,543000.0,1082000.0,,,,,,,,,,,,,539000.0,,,,0.4677,0.6972,0.4162,2.0,0.2939,2600000.0,109000.0,,0.1179,434000.0,434000.0
1183,1184,"МАДАЕВСКОЕ, ООО",1175275035704.0,2000-12-05,17.0,,Действующая,5227001745.0,Нижегородская область,Добыча и первичная обработка известняка и гипсового камня,,7820000.0,912000.0,0.1132,,0.1017,3498000.0,8970000.0,1165000.0,582000.0,3039000.0,,,,1976000.0,2575000.0,4983000.0,,0.2051,0.6158,0.6372,0.298,0.3436,0.5693,1.5234,2837000.0,,861000.0,,,1938000.0,4322000.0,,3498000.0,,,,,,,,,,,,,867000.0,912000.0,,,,,,,,,64000.0,,,97000.0,78000.0,,,,0.0782,0.126,0.1132,0.1299,0.1017,8058000.0,,,0.0669,600000.0,4983000.0
1184,1185,"МАИ, ООО",1106182001738.0,2010-07-07,7.5,,Действующая,6155059054.0,Ростовская область,"Добыча камня, песка и глины",,108603000.0,843000.0,0.0083,,0.0082,87954000.0,103020000.0,6059000.0,4024000.0,,,,,40000.0,,971000.0,,0.0374,0.1918,0.0089,-89.5808,-4.2125,110.8465,0.1918,107632000.0,,107592000.0,,,961000.0,20649000.0,,87954000.0,,,,,,,,,,,,,843000.0,843000.0,,,,,,,,,,,,,,,,,0.0096,0.009,0.0083,1.0631,0.0082,102177000.0,169000.0,,0.0065,674000.0,971000.0
1185,1186,"МАЙСКАЯ, ООО ГК",1084912000029.0,2008-01-20,10.0,2016-03-24,Недействующая,4908010949.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Ликвидировано вследствие банкротства от 24.03.2016, Решение о признании должника банкротом и открытии конкурсного производства от 25.04.2015",974657000.0,288998000.0,0.2455,1.7744,0.1971,225758000.0,1466318000.0,633437000.0,590000.0,,1534400000.0,,1534400000.0,,113810000.0,-761794000.0,,0.0029,3.1432,-0.7816,1.2964,-1.3187,-2.2794,3.7065,202051000.0,,202051000.0,,,-762094000.0,748899000.0,122780000.0,183892000.0,,2500000.0,,3878000.0,202000.0,,,7595000.0,,719118000.0,775867000.0,2501000.0,-10231000.0,126125000.0,,,2923000.0,,,,7393000.0,1000.0,122780000.0,,,76804000.0,90381000.0,,,,-0.1253,0.1355,0.0941,0.1718,0.086,1177320000.0,,162873000.0,-0.0822,-120537000.0,-761794000.0
1186,1187,"МАКОЙЛ, ПАО",1111665001359.0,2011-11-21,6.0,,Действующая,1632014017.0,Республика Татарстан,Добыча сырой нефти,,397131000.0,185654000.0,1.7486,1.8962,0.6362,262606000.0,291827000.0,13293000.0,110788000.0,37612000.0,12775000.0,,,,10166000.0,367181000.0,97910000.0,6.4502,7.2403,0.9246,0.2848,0.7774,0.0816,7.8321,17176000.0,,15352000.0,23349000.0,262000.0,21559000.0,134525000.0,,250099000.0,1827000.0,,,197000.0,27900000.0,,,32979000.0,,223660000.0,227369000.0,,90760000.0,87744000.0,,,3046000.0,,,,,4213000.0,,12186000.0,,13700000.0,14897000.0,,,4802000.0,0.0548,0.3204,0.4299,0.0594,0.3007,106173000.0,-19869000.0,,0.0739,21559000.0,367180000.0
1187,1188,"МАКСИМА ДРИЛЛИНГ, ООО",1120280043157.0,2012-11-06,5.0,,Действующая,278193210.0,Башкортостан (Республика),"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",Сообщения о принятии решения о реорганизации от 27.05.2015,20541000.0,15675000.0,0.7873,3.7473,0.4405,7792000.0,35586000.0,5916000.0,3359000.0,,,,,1695000.0,3417000.0,11282000.0,2147000.0,0.3628,1.0079,0.5492,0.3093,0.2737,0.8207,1.3769,9259000.0,,7564000.0,,,10782000.0,12749000.0,,7790000.0,,,,,,,,,,,,,11582000.0,11492000.0,,,,,,,,,,2000.0,,1779000.0,1689000.0,,,,0.7276,0.6711,0.477,1.3931,0.3229,19911000.0,2316000.0,2036000.0,0.2603,9264000.0,11282000.0
1188,1189,"МАКСИМА, ООО",1021100896849.0,1999-03-01,19.0,,Действующая,1106012230.0,Коми (Республика),"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,226289000.0,112270000.0,0.1565,1.8595,0.1353,63774000.0,829762000.0,127007000.0,2592000.0,,3653000.0,,3000000.0,38172000.0,32445000.0,79952000.0,,0.0182,0.9116,0.3533,0.2023,0.0995,1.8303,1.139,142684000.0,,102730000.0,12105000.0,,79942000.0,162515000.0,6848000.0,63454000.0,,86844000.0,,5690000.0,,,,34000.0,,773392000.0,786053000.0,86844000.0,32615000.0,51893000.0,,,9868000.0,,,,34000.0,,6848000.0,,,11256000.0,23686000.0,,,,0.1142,0.2328,0.0667,0.3496,0.0625,717492000.0,7596000.0,60377000.0,0.0297,24610000.0,79952000.0
1189,1190,"МАКСИМОВСКИЙ КАРЬЕР 2010, ООО",1103850026609.0,2010-10-14,7.0,,Действующая,3849011671.0,Иркутская область,Добыча глины и каолина,,56808000.0,31815000.0,0.5869,2.3602,0.3698,22166000.0,86022000.0,32497000.0,48000.0,,6110000.0,,4000000.0,23040000.0,2097000.0,19729000.0,,0.0015,1.0509,0.3473,-0.1235,-0.0703,1.8794,1.1186,30969000.0,,7929000.0,,,10152000.0,34642000.0,,22159000.0,,,,,,,,,,,,,17989000.0,18335000.0,,,,,,,,,86000.0,,,6343000.0,6603000.0,,,,0.3661,0.3231,0.2709,1.1443,0.2131,54207000.0,1447000.0,13480000.0,0.1669,14360000.0,19729000.0
1190,1191,"МАЛ-ЯР, ООО",1022401132390.0,1996-03-05,21.5,,Действующая,2442007373.0,Красноярский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,120689000.0,5416000.0,0.8116,0.4158,0.448,37375000.0,12089000.0,65349000.0,61000.0,396000.0,2362000.0,,1699000.0,47911000.0,17814000.0,11447000.0,,0.0006,0.6128,0.0948,-2.265,-0.3112,9.5433,0.7795,106880000.0,,58969000.0,14000.0,,10751000.0,83314000.0,,10945000.0,,,,,,,,,,19880000.0,19880000.0,,70000.0,-7610000.0,,,,,,,,,,26412000.0,,11949000.0,4269000.0,,,,0.0004,-0.0809,-0.3863,0.0042,-0.6295,6673000.0,14000.0,13026000.0,0.0046,56000.0,11447000.0
1191,1192,"МАЛИНОВСКИЙ ДСЗ, ООО",1057102383194.0,2005-07-20,12.5,,Действующая,7130025986.0,Тульская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,199890000.0,90532000.0,0.5173,2.3603,0.3409,133444000.0,265536000.0,22438000.0,283000.0,9970000.0,75932000.0,,70363000.0,1254000.0,27715000.0,60178000.0,,0.1344,0.6073,0.3011,-1.2175,-1.1026,2.3216,1.0418,63780000.0,8286000.0,60029000.0,,,50197000.0,66447000.0,,130800000.0,,,,,,,,,,,,,45052000.0,52176000.0,,,,,,,,1363000.0,9303000.0,2550000.0,,5608000.0,4792000.0,,,1000.0,0.193,0.2883,0.2445,0.6026,0.1965,175004000.0,5257000.0,38356000.0,0.1381,36667000.0,60178000.0
1192,1193,"МАЛИНОВСКИЙ КАРЬЕР, ООО",1057102383205.0,2005-07-20,12.5,,Действующая,7130025979.0,Тульская область,Добыча и первичная обработка известняка и гипсового камня,,45478000.0,16374000.0,0.4091,1.4786,0.2903,6915000.0,56397000.0,37597000.0,2000.0,10339000.0,9701000.0,,8796000.0,95000.0,388000.0,24022000.0,,0.0002,3.2476,0.5282,0.7121,0.4436,0.8932,3.2806,11755000.0,,11504000.0,,,13672000.0,38563000.0,,6915000.0,,,,,,,,,,,,,7208000.0,5300000.0,,,,,,,,,1179000.0,,,3160000.0,73000.0,,,1000.0,0.1398,0.118,0.1037,0.2733,0.094,40023000.0,1028000.0,11074000.0,0.1056,5956000.0,24022000.0
1193,1194,"МАЛОЯРОСЛАВЕЦКИЙ КНМ, ООО",1074011002174.0,2007-05-14,10.5,,Действующая,4011015119.0,Калужская область,"Добыча камня, песка и глины",,22056000.0,6713000.0,0.1337,0.5792,0.1179,12174000.0,56925000.0,5926000.0,515000.0,,,,,,925000.0,1232000.0,6471000.0,0.0247,0.4301,0.0559,-8.8815,-1.1074,16.9018,0.4745,20823000.0,,20491000.0,,,732000.0,9881000.0,,11315000.0,,,,,,,,,,61309000.0,65575000.0,,-5327000.0,-4877000.0,,,,,,,,,,,,702000.0,1152000.0,,,,-0.278,-0.2685,-0.0789,-1.5268,-0.0857,50212000.0,,5119000.0,-0.124,-7056000.0,1233000.0
1194,1195,"МАЛЬЦОВСКОЕ КАРЬЕРОУПРАВЛЕНИЕ, ООО",1033203001787.0,2003-10-29,14.0,,Действующая,3202009474.0,Брянская область,Добыча мела и некальцинированного доломита,,274604000.0,75644000.0,0.2285,12.4394,0.186,121941000.0,406701000.0,1078000.0,368000.0,,35581000.0,,,,21351000.0,119175000.0,,0.0031,1.0957,0.434,-0.0232,-0.0181,1.3042,1.2738,119848000.0,,86082000.0,13593000.0,,52060000.0,152663000.0,,121773000.0,,,,,,,,,,263192000.0,263225000.0,,50564000.0,69563000.0,,,13934000.0,,,,,,,168000.0,,6384000.0,25383000.0,,,3660000.0,0.1307,0.4824,0.2063,0.3594,0.171,331057000.0,15055000.0,6081000.0,0.0893,36307000.0,119175000.0
