,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2010, Активы  всего, ед. RUB","2010, Валовая прибыль (убыток), ед. RUB","2010, Валовая рентабельность затрат, %","2010, Валовая рентабельность коммерческих и управленческих расходов, %","2010, Валовая рентабельность, %","2010, Внеоборотные активы, ед. RUB","2010, Выручка, ед. RUB","2010, Дебиторская задолженность, ед. RUB","2010, Денежные средства и денежные эквиваленты, ед. RUB","2010, Добавочный капитал, ед. RUB","2010, Долгосрочные обязательства, ед. RUB","2010, Долгосрочные финансовые вложения, ед. RUB","2010, Заёмные средства (долгосрочные), ед. RUB","2010, Заёмные средства (краткосрочные), ед. RUB","2010, Запасы, ед. RUB","2010, Капитал и резервы, ед. RUB","2010, Коммерческие расходы, ед. RUB","2010, Коэффициент абсолютной ликвидности, %","2010, Коэффициент быстрой ликвидности, %","2010, Коэффициент концентрации собственного капитала (автономии), %","2010, Коэффициент маневренности собственных средств, %","2010, Коэффициент обеспеченности собственными оборотными средствами, %","2010, Коэффициент соотношения заемных и собственных средств, %","2010, Коэффициент текущей ликвидности, %","2010, Краткосрочные обязательства, ед. RUB","2010, Краткосрочные финансовые вложения, ед. RUB","2010, Кредиторская задолженность, ед. RUB","2010, Налог на прибыль, ед. RUB","2010, Нематериальные активы, ед. RUB","2010, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2010, Оборотные активы, ед. RUB","2010, Оплата процентов по долговым обязательствам, ед. RUB","2010, Основные средства , ед. RUB","2010, Получение дивидендов, процентов, ед. RUB","2010, Получение кредитов и займов, ед. RUB","2010, Поступление денежных вкладов собственников (участников), ед. RUB","2010, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2010, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2010, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2010, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2010, Поступления от инвестиционных операций, ед. RUB","2010, Поступления от перепродажи финансовых вложений, ед. RUB","2010, Поступления от продаж, ед. RUB","2010, Поступления от текущих операций, ед. RUB","2010, Поступления от финансовых операций, ед. RUB","2010, Прибыль (убыток) до налогообложения , ед. RUB","2010, Прибыль (убыток) от продажи, ед. RUB","2010, Прибыль от приносящей доход деятельности, ед. RUB","2010, Приобретение акций (долей участия), ед. RUB","2010, Приобретение внеоборотных активов, ед. RUB","2010, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2010, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2010, Продажа акций других организаций, ед. RUB","2010, Продажа внеоборотных активов, ед. RUB","2010, Проценты к получению, ед. RUB","2010, Проценты к уплате, ед. RUB","2010, Прочие внеоборотные активы, ед. RUB","2010, Прочие долгосрочные обязательства, ед. RUB","2010, Прочие доходы, ед. RUB","2010, Прочие расходы, ед. RUB","2010, Расходы на содержание аппарата управления, ед. RUB","2010, Расходы на целевые мероприятия, ед. RUB","2010, Резервный капитал, ед. RUB","2010, Рентабельность активов (ROA), %","2010, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2010, Рентабельность затрат, %","2010, Рентабельность капитала (ROE), %","2010, Рентабельность продаж , %","2010, Себестоимость продаж, ед. RUB","2010, Текущий налог на прибыль, ед. RUB","2010, Управленческие расходы, ед. RUB","2010, Чистая норма прибыли (ROS), %","2010, Чистая прибыль (убыток), ед. RUB","2010, Чистые активы, ед. RUB"
372,373,"ГАВРИЛОВСКОЕ КАРЬЕРОУПРАВЛЕНИЕ, ЗАО",1024700871799.0,1995-08-31,22.5,,Действующая,4704009631.0,Ленинградская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,322453000.0,79769000.0,0.3422,1.565,0.255,99691000.0,312855000.0,76259000.0,66189000.0,27620000.0,3061000.0,,,,14814000.0,291811000.0,19241000.0,0.0477,7.5395,0.905,0.6584,0.8624,0.105,8.0766,27581000.0,65500000.0,27581000.0,,,264183000.0,222762000.0,,98664000.0,,,,,,,,,,,,,30813000.0,28799000.0,,,,,,,,1977000.0,,,,5760000.0,5723000.0,,,6000.0,0.0792,0.1564,0.1014,0.0874,0.0921,233086000.0,5160000.0,31729000.0,0.0785,24571000.0,291811000.0
373,374,"ГАЗ-ТЕПЛОСТРОЙ, ООО",1093925025479.0,2009-08-13,8.5,,Действующая,3906210387.0,Калининградская область,Предоставление прочих услуг в области добычи нефти и природного газа,,19705000.0,2244000.0,0.1594,1.8484,0.1374,1104000.0,16326000.0,17810000.0,776000.0,,,,,3302000.0,1000.0,364000.0,,,0.9617,0.0185,-2.033,-0.0398,53.1346,0.9617,19341000.0,,16039000.0,,,354000.0,18601000.0,,1104000.0,,,,,,,,,,,,,433000.0,1030000.0,,,,,,,,,102000.0,,,,495000.0,,,,,,0.0673,1.1097,0.0631,14082000.0,87000.0,1214000.0,0.0208,339000.0,364000.0
374,375,"ГАЗИМУР, ООО",1027500987909.0,1997-04-29,20.5,,Действующая,7503001170.0,Забайкальский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,494030000.0,85815000.0,0.3003,,0.2309,113715000.0,371587000.0,283005000.0,1113000.0,,,59855000.0,,,96197000.0,355687000.0,,0.0001,2.0537,0.72,0.6803,0.6362,0.3889,2.7491,138343000.0,,138343000.0,,,244712000.0,380315000.0,,49111000.0,,,,,,,,,,,,,94456000.0,85815000.0,,,,,,,,250000.0,1883000.0,,,66289000.0,62840000.0,,,14475000.0,0.1789,0.5885,0.3003,0.2368,0.2309,285772000.0,17886000.0,,0.2061,76570000.0,355687000.0
375,376,"ГАЗИНВЕСТ, ООО",1077451017236.0,2007-04-17,10.5,,Действующая,7451247130.0,Челябинская область,"Добыча камня, песка и глины",,18462000.0,17000.0,,,1.0,7098000.0,17000.0,2708000.0,22000.0,,9762000.0,,9762000.0,282000.0,8635000.0,-56000.0,,0.0,0.3117,-0.003,127.75,-0.6295,-330.6786,1.2979,8756000.0,,8474000.0,,,-66000.0,11364000.0,,,,,,,,,,,,,,,-4000.0,17000.0,,,,,,,,,,,,62000.0,83000.0,,,,-0.0004,0.0019,,0.0741,1.0,,,,-0.2353,-4000.0,-56000.0
376,377,"ГАЗНЕФТЕДОБЫЧА, ООО",1063453035975.0,2006-08-25,11.5,2012-05-12,Недействующая,3407010897.0,Волгоградская область,Добыча сырой нефти,Прекратило деятельность при присоединении от 12.05.2012,1296305000.0,86398000.0,0.6026,3.7276,0.376,987310000.0,229781000.0,30550000.0,6429000.0,,46956000.0,,,717588000.0,263604000.0,-128108000.0,,0.0001,0.033,-0.0988,8.7069,-3.6098,-11.1188,0.2243,1377457000.0,7945000.0,659869000.0,,,-128128000.0,308995000.0,,850200000.0,,,,,,,,,,,,,-96857000.0,63220000.0,,,,,,,,,,25000.0,,2997000.0,163082000.0,,,,-0.0572,0.0559,0.3796,0.88,0.2751,143383000.0,,23178000.0,-0.3407,-78290000.0,-128108000.0
377,378,"ГАЗПРОМ БУРЕНИЕ, ООО",1028900620319.0,1997-05-21,20.5,,Действующая,5003026493.0,Москва,Предоставление услуг в области добычи нефти и природного газа,,36148288000.0,2259764000.0,0.0588,0.9742,0.0555,12003529000.0,40693907000.0,9224578000.0,630757000.0,22895489000.0,226690000.0,2218000.0,,2500000000.0,14153701000.0,18357068000.0,15000.0,0.0004,0.5688,0.5078,0.3461,0.2631,0.9692,1.3649,17564530000.0,,14856297000.0,,2406000.0,-6663441000.0,24144759000.0,,10620684000.0,,,,,,,,,,,,,-2807584000.0,-59887000.0,,,,,,,,8534000.0,458243000.0,113576000.0,487000.0,544175000.0,2842163000.0,,,51586000.0,-0.0701,-0.0018,-0.0015,-0.1418,-0.0015,38434143000.0,,2319636000.0,-0.0652,-2652336000.0,18357077000.0
378,379,"ГАЗПРОМ ДОБЫЧА АСТРАХАНЬ, ООО",1023001538460.0,1999-06-07,18.5,,Действующая,3006006420.0,Астраханская область,Добыча природного газа и газового конденсата,,50011701000.0,6485313000.0,0.2275,1.333,0.1853,31130952000.0,34989772000.0,13286448000.0,399052000.0,10086139000.0,2422393000.0,522000.0,,,2928173000.0,27272176000.0,803885000.0,0.0002,0.7852,0.5462,-0.1413,-0.2021,0.8325,0.922,20317132000.0,,19667162000.0,,2545000.0,9748532000.0,18880749000.0,,11020166000.0,,,,,,,,,,,,,1385696000.0,1620233000.0,,,,,,,,54653000.0,,4333294000.0,2234523000.0,1908544000.0,2197734000.0,,,970109000.0,0.0115,0.0617,0.0486,0.0204,0.0463,28504459000.0,878775000.0,4061195000.0,0.0172,600428000.0,27314259000.0
379,380,"ГАЗПРОМ ДОБЫЧА ИРКУТСК, ООО",1073812008731.0,2000-10-25,17.0,,Действующая,3812100646.0,Иркутская область,Добыча природного газа и газового конденсата,,1729680000.0,270371000.0,0.2113,2.3782,0.1745,1191319000.0,1549642000.0,246850000.0,202624000.0,210000000.0,936951000.0,,,,33044000.0,267111000.0,,0.0039,0.9614,0.1544,-3.46,-1.7167,5.4755,1.0242,525618000.0,,492529000.0,,,57011000.0,538361000.0,,60882000.0,,,,,,,,,,,,,147544000.0,156685000.0,,,,,,,,10739000.0,,169564000.0,915371000.0,1324000.0,21204000.0,,,,0.0684,0.8095,0.1125,0.4608,0.1011,1279271000.0,33985000.0,113686000.0,0.0709,109799000.0,267111000.0
380,381,"ГАЗПРОМ ДОБЫЧА КРАСНОДАР, ООО",1022301190471.0,1993-09-08,24.0,,Действующая,2308065678.0,Краснодарский край,Добыча природного газа и газового конденсата,,14869640000.0,2331286000.0,0.6466,2.5963,0.3927,11278408000.0,5936882000.0,2088306000.0,107602000.0,674747000.0,6998897000.0,1000.0,,,895571000.0,5428515000.0,2325000.0,0.0004,1.1038,0.3673,-1.0709,-1.6195,1.7284,1.4407,2442228000.0,,2318407000.0,,2032000.0,3400075000.0,3591232000.0,,864759000.0,,,,,,,,,,,,,262997000.0,1433364000.0,,,,,,,,3807000.0,,1063655000.0,6995721000.0,19474000.0,1193648000.0,,,177077000.0,-0.0035,0.4101,0.3183,-0.0091,0.2414,3605596000.0,319160000.0,895597000.0,-0.0085,-50306000.0,5462341000.0
381,382,"ГАЗПРОМ ДОБЫЧА НАДЫМ, ООО",1028900578080.0,1999-06-30,18.5,,Действующая,8903019871.0,Тюменская область,Добыча природного газа и газового конденсата,,227936474000.0,18260459000.0,0.5883,3.116,0.3704,183005898000.0,49299785000.0,32018012000.0,214147000.0,14863869000.0,151030554000.0,30462000.0,,,5587032000.0,33046029000.0,319470000.0,0.0,0.897,0.145,-4.5373,-3.3375,5.8967,1.0206,43859891000.0,,43006454000.0,,2873000.0,11325376000.0,44930576000.0,,18204873000.0,,,,,,,,,,,,,-301712000.0,12400316000.0,,,,,,,,18093000.0,,22914814000.0,150738971000.0,254304000.0,12975044000.0,,,894363000.0,-0.012,0.3475,0.3361,-0.0714,0.2515,31039326000.0,2961101000.0,5540673000.0,-0.0496,-2445137000.0,33050612000.0
382,383,"ГАЗПРОМ ДОБЫЧА НОЯБРЬСК, ООО",1028900706647.0,1999-07-12,18.5,,Действующая,8905026850.0,Тюменская область,Добыча природного газа и газового конденсата,,18244847000.0,5736323000.0,0.2862,2.1945,0.2225,11190297000.0,25782611000.0,4543531000.0,147274000.0,2906814000.0,717370000.0,214574000.0,,,1842956000.0,11249264000.0,1129000.0,0.0002,0.8301,0.6166,0.0052,0.0084,0.6219,1.0836,6278213000.0,,5915100000.0,,,6538247000.0,7054550000.0,,4033235000.0,,,,,,,,,,,,,2087920000.0,3122378000.0,,,,,,,,6479000.0,1387000.0,562725000.0,505259000.0,410523000.0,1451657000.0,,,235331000.0,0.082,0.3159,0.1378,0.1305,0.1211,20046288000.0,685109000.0,2612816000.0,0.0548,1412214000.0,11249264000.0
383,384,"ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ, ООО",1025601028221.0,1999-06-30,18.5,,Действующая,5610058025.0,Оренбургская область,Добыча природного газа и газового конденсата,,44923215000.0,10557463000.0,0.3288,3.4333,0.2475,26191259000.0,42662353000.0,14849540000.0,1017214000.0,15096703000.0,1141296000.0,8889342000.0,,,2020408000.0,35827839000.0,70268000.0,0.0013,2.101,0.7976,0.2689,0.5146,0.2538,2.3543,7954080000.0,,7600234000.0,,31883000.0,15098073000.0,18731956000.0,,9767535000.0,,,,,,,,,,,,,4966121000.0,7482440000.0,,,,,,,,37581000.0,,1036815000.0,1066934000.0,592269000.0,3181399000.0,,,734747000.0,0.0823,0.3894,0.2127,0.1014,0.1754,32104890000.0,1760509000.0,3004755000.0,0.0787,3357002000.0,35830730000.0
384,385,"ГАЗПРОМ ДОБЫЧА УРЕНГОЙ, ООО",1028900628932.0,1999-06-30,18.5,,Действующая,8904034784.0,Тюменская область,Добыча природного газа и газового конденсата,,88600639000.0,14185752000.0,0.1994,2.3014,0.1662,56464376000.0,85330904000.0,21580269000.0,216023000.0,24238711000.0,3377507000.0,6543000.0,,,5412620000.0,51825172000.0,34579000.0,0.0001,0.8002,0.585,-0.0895,-0.144,0.7095,0.9053,33397960000.0,,31995074000.0,,183000.0,13978115000.0,32136263000.0,,27160882000.0,,,,,,,,,,,,,5207000000.0,8021755000.0,,,,,,,,15584000.0,,1036759000.0,3203886000.0,1012465000.0,3933390000.0,,,949287000.0,0.0261,0.1527,0.1038,0.0451,0.094,71145152000.0,2494757000.0,6129418000.0,0.027,2307084000.0,51835256000.0
385,386,"ГАЗПРОМ ДОБЫЧА ЯМБУРГ, ООО",1028900624576.0,1999-06-30,18.5,,Действующая,8904034777.0,Тюменская область,Добыча природного газа и газового конденсата,,127440355000.0,20045243000.0,0.221,1.829,0.181,85452181000.0,110729305000.0,25536725000.0,252891000.0,18280034000.0,35936531000.0,174840000.0,,,6286398000.0,39878810000.0,126166000.0,0.0001,0.6916,0.313,-1.1427,-1.0853,2.1954,0.7954,51625014000.0,263056000.0,50351142000.0,,11110000.0,14301343000.0,41988174000.0,,17994943000.0,,,,,,,,,,,,,3124240000.0,9085753000.0,,,,,,,,11151000.0,,6760630000.0,35405597000.0,660151000.0,6632815000.0,,,827642000.0,0.006,0.1866,0.0894,0.02,0.0821,90684062000.0,2305329000.0,10833324000.0,0.0071,789926000.0,39883825000.0
386,387,"ГАЗПРОМ НЕФТЬ ШЕЛЬФ, ООО",5077746978315.0,2002-01-03,16.0,,Действующая,7725610285.0,Санкт-Петербург,Добыча сырой нефти,,8728837000.0,20687000.0,0.0048,,0.0048,5886129000.0,4351983000.0,2703542000.0,109815000.0,5930840000.0,261579000.0,5807330000.0,,,27620000.0,5717466000.0,,0.0004,1.0237,0.655,-0.0295,-0.0593,0.5267,1.0338,2749792000.0,,2749792000.0,,,-214764000.0,2842708000.0,,4930000.0,,,,,,,,,,,,,-18666000.0,20687000.0,,,,,,,,4058000.0,,8602000.0,261381000.0,39053000.0,82464000.0,,,390000.0,-0.0033,0.0192,0.0048,-0.0049,0.0048,4331296000.0,,,-0.0064,-27883000.0,5717466000.0
387,388,"ГАЗПРОМ ПОДЗЕМРЕМОНТ УРЕНГОЙ, ООО",1078904001241.0,2007-03-30,10.5,,Действующая,8904051130.0,Санкт-Петербург,Предоставление прочих услуг в области добычи нефти и природного газа,,3986034000.0,1274381000.0,0.3199,1.215,0.2424,1637390000.0,5257810000.0,1470772000.0,1923000.0,1234515000.0,13500000.0,,,,819336000.0,2571992000.0,,0.0,1.0919,0.6458,0.3631,0.3988,0.5493,1.6335,1400542000.0,,1201421000.0,,11000.0,771447000.0,2348644000.0,,1226295000.0,,,,,,,,,,,,,150202000.0,225544000.0,,,,,,,,3017000.0,,7018000.0,,57382000.0,135741000.0,,,61030000.0,0.0111,0.0655,0.0448,0.0195,0.0429,3983429000.0,106466000.0,1048837000.0,0.0094,49639000.0,2574098000.0
388,389,"ГАЗПРОМ ФЛОТ, ООО",1027700198635.0,1994-08-22,23.5,,Действующая,7740000037.0,Москва,Добыча сырой нефти и нефтяного (попутного) газа,,76670163000.0,1724987000.0,0.1231,1.4154,0.1096,52643977000.0,15736650000.0,14434411000.0,126550000.0,973911000.0,914982000.0,,,,672390000.0,2214314000.0,,0.0,0.3176,0.0289,-22.7744,-2.0989,33.6248,0.3263,73540867000.0,,72847059000.0,,4000.0,756265000.0,24026186000.0,,1182863000.0,,,,,,,,,,,,,373679000.0,506272000.0,,,,,,,,1678000.0,13434000.0,467244000.0,831731000.0,155915000.0,276752000.0,,,59582000.0,0.0038,0.2729,0.0332,0.1301,0.0322,14011663000.0,44631000.0,1218715000.0,0.0165,259502000.0,2214314000.0
389,390,"ГАЗПРОМ ЭКСПОРТ, ООО",1027739898284.0,1999-05-12,18.5,,Действующая,7706193766.0,Санкт-Петербург,Предоставление прочих услуг в области добычи нефти и природного газа,,388333892000.0,2728222000.0,1.2452,170.2797,0.5546,10677343000.0,4919210000.0,374571190000.0,1463070000.0,6926918000.0,12390000.0,9685412000.0,,,248778000.0,27932302000.0,16022000.0,0.0001,1.0472,0.0719,0.6177,0.0457,12.9027,1.0473,360389200000.0,1280008000.0,360319143000.0,,6570000.0,18853064000.0,377656549000.0,,543760000.0,,,,,,,,,,,,,15171206000.0,2712200000.0,,,,,,,,151459000.0,,260796000.0,,82565441000.0,86899645000.0,,,280737000.0,0.0405,0.0191,1.2289,0.6342,0.5513,2190988000.0,661854000.0,,2.9519,14520961000.0,27932302000.0
390,391,"ГАЗПРОМНЕФТЬ-АНГАРА, ООО",1058900801552.0,2005-02-14,13.0,,Действующая,8905034804.0,Санкт-Петербург,Добыча сырой нефти,,5283282000.0,97348000.0,,1.2403,1.0,5239292000.0,97348000.0,41703000.0,1907000.0,135010000.0,5030438000.0,,4219707000.0,,380000.0,-41861000.0,,0.0001,0.148,-0.0079,126.1593,-120.0535,-127.2101,0.1493,294705000.0,,279645000.0,,,-181871000.0,43990000.0,,973000.0,,,,,,,,,,,,,-61667000.0,18861000.0,,,,,,,,,,4214764000.0,,,80528000.0,,,,-0.0099,0.9008,0.2403,0.5708,0.1937,,,78487000.0,-0.5103,-49673000.0,-41861000.0
391,392,"ГАЗПРОМНЕФТЬ-ВОСТОК, ООО",1057002610378.0,2005-09-14,12.0,,Действующая,7017126251.0,Томская область,Добыча сырой нефти,Сообщения о принятии решения о реорганизации от 06.05.2015,17954295000.0,748021000.0,0.0848,1.7004,0.0782,9422504000.0,9564864000.0,5852578000.0,736000.0,349022000.0,11396469000.0,,11173997000.0,2946860000.0,2660568000.0,-1928322000.0,,0.0,0.6919,-0.1074,5.8864,-1.3304,-10.3108,1.0034,8486148000.0,,5472387000.0,,,-2277355000.0,8531791000.0,,5931796000.0,,,,,,,,,,,,,-1967304000.0,308124000.0,,,,,,,,,,105747000.0,,216909000.0,2492337000.0,,,,-0.1457,0.0277,0.0333,1.7117,0.0322,8816843000.0,,439897000.0,-0.2028,-1939522000.0,-1928322000.0
392,393,"ГАЗПРОМНЕФТЬ-НЕФТЕСЕРВИС, ООО",1077760003419.0,1994-05-06,23.5,,Действующая,7728632093.0,Санкт-Петербург,Предоставление услуг в области добычи нефти и природного газа,,6586057000.0,73020000.0,0.2782,1.153,0.2177,5638626000.0,335448000.0,176596000.0,808000.0,,36000.0,5638340000.0,,126100000.0,839000.0,6057523000.0,,,1.7911,0.9197,0.0692,0.4421,0.0873,2.1469,528498000.0,769188000.0,315201000.0,,,-166577000.0,947431000.0,,,,,,,,,,,,,,,-159475000.0,9692000.0,,,,,,,,87000.0,,286000.0,,2121000.0,171375000.0,,,,,,0.0298,-0.0211,0.0289,262428000.0,3054000.0,63328000.0,-0.4845,-162511000.0,6057523000.0
393,394,"ГАЗПРОМНЕФТЬ-ННГ, АО",1028900703963.0,1993-12-24,24.0,,Действующая,8905000428.0,Тюменская область,Добыча сырой нефти,,148082536000.0,8352802000.0,0.0849,2.1537,0.0782,122953203000.0,106771689000.0,19004818000.0,7845000.0,6503964000.0,45480517000.0,11487743000.0,,385172000.0,6103942000.0,73533253000.0,148556000.0,0.0,0.6545,0.4967,-0.6719,-1.9659,1.0136,0.8637,29068766000.0,,27311386000.0,,3959000.0,59287850000.0,25129333000.0,,67456470000.0,,,,,,,,,,,,,1233971000.0,4474410000.0,,,,,,,,,,7274920000.0,43200000000.0,1554524000.0,4794963000.0,,,368640000.0,0.0004,0.0514,0.0437,0.0008,0.0419,98418887000.0,647538000.0,3729836000.0,0.0005,58439000.0,73552305000.0
394,395,"ГАЗПРОМНЕФТЬ-ХАНТОС, ООО",1058600001118.0,2005-02-09,13.0,,Действующая,8618006063.0,Тюменская область,Добыча сырой нефти,Сообщения о принятии решения о реорганизации от 14.05.2014,43062941000.0,1533554000.0,0.0431,1.3501,0.0413,24689144000.0,37120715000.0,13629119000.0,2119000.0,12752224000.0,24833009000.0,12806664000.0,24191369000.0,,4553660000.0,13325359000.0,,0.0,2.8178,0.3095,-0.8527,-0.6184,2.2314,3.6466,4904573000.0,,4794079000.0,,,573124000.0,18373797000.0,,5207244000.0,,,,,,,,,,,,,217394000.0,397634000.0,,,,,,,,,,2544877000.0,,110690000.0,290930000.0,,,,0.0031,0.0178,0.0108,0.0098,0.0107,35587161000.0,1761000.0,1135920000.0,0.0035,130396000.0,13326725000.0
395,396,"ГАЗСЕРВИС, ЗАО",1076454003625.0,2007-09-07,10.0,2016-12-07,Недействующая,6454087035.0,Саратовская область,Добыча сырой нефти,"Прекратило деятельность при присоединении от 07.12.2016, Сообщения о принятии решения о реорганизации от 05.10.2016",18381000.0,2516000.0,,8.9537,1.0,17666000.0,2516000.0,331000.0,351000.0,,10171000.0,,10171000.0,6664000.0,6000.0,1287000.0,,0.0005,0.1024,0.07,-12.7265,-22.9077,13.2821,0.1033,6923000.0,,259000.0,,,1277000.0,715000.0,,17666000.0,,,,,,,,,,,,,1667000.0,2235000.0,,,,,,,,,542000.0,,,5000.0,31000.0,,,,0.0986,0.1241,7.9537,2.1516,0.8883,,333000.0,281000.0,0.5302,1334000.0,1287000.0
396,397,"ГАЗЭНЕРГОЭКСПЕРТИЗА, ООО",1107746109404.0,2010-02-18,8.0,,Действующая,7724737240.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,,2387000.0,1660000.0,1.7474,1.1891,0.636,21000.0,2610000.0,2360000.0,4000.0,,,,,300000.0,2000.0,212000.0,,0.0,1.0869,0.0888,0.9009,0.0807,10.2594,1.0878,2175000.0,,1875000.0,,,202000.0,2366000.0,,21000.0,,,,,,,,,,,,,253000.0,264000.0,,,,,,,,,,,,,11000.0,,,,0.1693,0.1108,0.1125,1.9057,0.1011,950000.0,51000.0,1396000.0,0.0774,202000.0,212000.0
397,398,"ГАЙСКИЙ ГОК, ПАО",1025600682030.0,1996-03-26,21.5,,Действующая,5604000700.0,Оренбургская область,Добыча и обогащение медной руды,,17159897000.0,5128332000.0,0.7128,4.8652,0.4162,13285818000.0,12323098000.0,1354986000.0,273355000.0,1762903000.0,5485360000.0,221013000.0,5109751000.0,680852000.0,1910779000.0,10016014000.0,372008000.0,0.305,1.1838,0.5839,-0.3263,-0.843,0.713,2.3414,1658523000.0,232424000.0,973713000.0,,13204000.0,8252787000.0,3874079000.0,,4096707000.0,,,,,,,,,,,,,3568727000.0,4074242000.0,,,,,,,,2100000.0,471625000.0,0.0,0.0,602869000.0,639085000.0,,,15000.0,0.1745,0.5744,0.4939,0.3277,0.3306,7194766000.0,-647434000.0,682082000.0,0.2289,2820340000.0,10019972000.0
398,399,"ГАЛИНА, ООО",1063667048400.0,2006-02-10,12.0,,Действующая,3662107329.0,Воронежская область,"Добыча камня, песка и глины",,1429000.0,2640000.0,0.498,1.03,0.3325,638000.0,7941000.0,610000.0,16000.0,,610000.0,,610000.0,,165000.0,383000.0,,0.0004,1.4358,0.268,-0.6658,-0.3224,2.7311,1.8142,436000.0,,436000.0,,638000.0,373000.0,791000.0,,,,,,,,,,,,,,,77000.0,77000.0,,,,,,,,,,,,,,,,,0.0475,0.0555,0.0098,0.2235,0.0097,5301000.0,,2563000.0,0.0097,77000.0,383000.0
399,400,"ГГП МАРЕКАН, ООО",1022700825597.0,1992-08-25,25.5,,Действующая,2715000154.0,Хабаровский край,Добыча руд и песков драгоценных металлов и руд редких металлов,,8458000.0,3790000.0,0.2081,,0.1723,656000.0,22001000.0,,1352000.0,,1420000.0,,1420000.0,,3194000.0,10000.0,,0.0019,0.6557,0.0012,-64.6,-0.0828,844.8,1.1101,7028000.0,,7028000.0,,,,7802000.0,,339000.0,,,,,,,,,,,,,2787000.0,3790000.0,,,,,,,,,228000.0,,,,775000.0,,,,0.4819,1.0727,0.2081,-1.3685,0.1723,18211000.0,,,0.1267,2787000.0,10000.0
400,401,"ГГП СЕВЕРНОЕ, ООО",1038200841788.0,2003-10-17,14.0,,Ликвидируется,8201008815.0,Камчатский край,Добыча руд и песков драгоценных металлов и руд редких металлов,Находится в стадии ликвидации от 28.04.2015,58449000.0,24697000.0,0.2428,,0.1954,14387000.0,126400000.0,,1823000.0,,,,,830000.0,377000.0,44795000.0,,0.026,3.1994,0.7664,0.6788,0.6901,0.3048,3.227,13654000.0,33640000.0,12824000.0,,,44745000.0,44062000.0,,,,,,,,,,,,,,,24621000.0,24697000.0,,,,,,,,20000.0,,,,,96000.0,,,,0.3965,65.5093,0.2428,0.5169,0.1954,101703000.0,4924000.0,,0.1558,19697000.0,44795000.0
401,402,"ГДК АЛДГОЛД, ЗАО",1021401047227.0,1997-08-08,20.5,2014-12-24,Недействующая,1435094334.0,Саха (Республика) (Якутия),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Прекратило деятельность при присоединении от 24.12.2014, Сообщения о принятии решения о реорганизации от 15.10.2014",409973000.0,71102000.0,0.2505,1.5987,0.2003,186956000.0,354930000.0,52623000.0,20481000.0,,91135000.0,,89247000.0,532180000.0,149251000.0,-217772000.0,,0.0004,0.1375,-0.5312,1.8585,-1.8148,-2.8826,0.4156,536610000.0,,4430000.0,,,-217782000.0,223017000.0,,174844000.0,,,,,,,,,,,,,17833000.0,26627000.0,,,,,,,,,4485000.0,,,9500000.0,13809000.0,,,,0.0316,0.0811,0.0811,-0.0534,0.075,283828000.0,,44475000.0,0.0337,11958000.0,-217772000.0
402,403,"ГДК БЕРЕЛЕХ, ОАО",1024900949919.0,1997-04-30,20.5,,Действующая,4905006253.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,1536171000.0,480747000.0,0.2941,66.5855,0.2272,371236000.0,2115598000.0,502704000.0,59900000.0,31614000.0,77538000.0,3259000.0,,558013000.0,583690000.0,753518000.0,,0.0011,0.8243,0.4905,0.5073,0.3282,1.0387,1.6521,705115000.0,18600000.0,143799000.0,,,638793000.0,1164935000.0,,367231000.0,,,,,,,,,,,,,383527000.0,473527000.0,,,,,,,,7000.0,41548000.0,,,86075000.0,161152000.0,,,3958000.0,0.2383,0.475,0.2884,0.4858,0.2238,1634851000.0,60932000.0,7220000.0,0.1424,301360000.0,753518000.0
403,404,"ГДК, ООО",1075658019030.0,2007-09-10,10.0,,Действующая,5604030053.0,Оренбургская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,17782000.0,1538000.0,0.0851,,0.0784,2812000.0,19615000.0,4746000.0,439000.0,,5341000.0,,5341000.0,,9786000.0,-129000.0,,0.0003,0.4124,-0.0073,22.7984,-0.1965,-138.8527,1.1908,12571000.0,,12571000.0,,,-329000.0,14970000.0,,533000.0,,,,,,,,,,,,,1468000.0,1538000.0,,,,,,,,,,,,24000.0,94000.0,,,,0.0963,0.126,0.0851,-2.0503,0.0784,18077000.0,,,0.0748,1468000.0,-130000.0
