,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2009, Активы  всего, ед. RUB","2009, Валовая прибыль (убыток), ед. RUB","2009, Валовая рентабельность затрат, %","2009, Валовая рентабельность коммерческих и управленческих расходов, %","2009, Валовая рентабельность, %","2009, Внеоборотные активы, ед. RUB","2009, Выручка, ед. RUB","2009, Дебиторская задолженность, ед. RUB","2009, Денежные средства и денежные эквиваленты, ед. RUB","2009, Добавочный капитал, ед. RUB","2009, Долгосрочные обязательства, ед. RUB","2009, Долгосрочные финансовые вложения, ед. RUB","2009, Заёмные средства (долгосрочные), ед. RUB","2009, Заёмные средства (краткосрочные), ед. RUB","2009, Запасы, ед. RUB","2009, Капитал и резервы, ед. RUB","2009, Коммерческие расходы, ед. RUB","2009, Коэффициент абсолютной ликвидности, %","2009, Коэффициент быстрой ликвидности, %","2009, Коэффициент концентрации собственного капитала (автономии), %","2009, Коэффициент маневренности собственных средств, %","2009, Коэффициент обеспеченности собственными оборотными средствами, %","2009, Коэффициент соотношения заемных и собственных средств, %","2009, Коэффициент текущей ликвидности, %","2009, Краткосрочные обязательства, ед. RUB","2009, Краткосрочные финансовые вложения, ед. RUB","2009, Кредиторская задолженность, ед. RUB","2009, Налог на прибыль, ед. RUB","2009, Нематериальные активы, ед. RUB","2009, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2009, Оборотные активы, ед. RUB","2009, Оплата процентов по долговым обязательствам, ед. RUB","2009, Основные средства , ед. RUB","2009, Получение дивидендов, процентов, ед. RUB","2009, Получение кредитов и займов, ед. RUB","2009, Поступление денежных вкладов собственников (участников), ед. RUB","2009, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2009, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2009, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2009, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2009, Поступления от инвестиционных операций, ед. RUB","2009, Поступления от перепродажи финансовых вложений, ед. RUB","2009, Поступления от продаж, ед. RUB","2009, Поступления от текущих операций, ед. RUB","2009, Поступления от финансовых операций, ед. RUB","2009, Прибыль (убыток) до налогообложения , ед. RUB","2009, Прибыль (убыток) от продажи, ед. RUB","2009, Прибыль от приносящей доход деятельности, ед. RUB","2009, Приобретение акций (долей участия), ед. RUB","2009, Приобретение внеоборотных активов, ед. RUB","2009, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2009, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2009, Продажа акций других организаций, ед. RUB","2009, Продажа внеоборотных активов, ед. RUB","2009, Проценты к получению, ед. RUB","2009, Проценты к уплате, ед. RUB","2009, Прочие внеоборотные активы, ед. RUB","2009, Прочие долгосрочные обязательства, ед. RUB","2009, Прочие доходы, ед. RUB","2009, Прочие расходы, ед. RUB","2009, Расходы на содержание аппарата управления, ед. RUB","2009, Расходы на целевые мероприятия, ед. RUB","2009, Резервный капитал, ед. RUB","2009, Рентабельность активов (ROA), %","2009, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2009, Рентабельность затрат, %","2009, Рентабельность капитала (ROE), %","2009, Рентабельность продаж , %","2009, Себестоимость продаж, ед. RUB","2009, Текущий налог на прибыль, ед. RUB","2009, Управленческие расходы, ед. RUB","2009, Чистая норма прибыли (ROS), %","2009, Чистая прибыль (убыток), ед. RUB","2009, Чистые активы, ед. RUB"
1446,1447,"ПРИОНЕЖСКАЯ ГОРНАЯ КОМПАНИЯ, ООО",1031001973045.0,2003-08-26,14.5,,Действующая,1020009123.0,Карелия (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,645079000.0,93754000.0,0.482,0.5969,0.3252,413873000.0,288264000.0,104205000.0,24000.0,,449583000.0,,449583000.0,,101159000.0,-124367000.0,157065000.0,0.0,0.4066,-0.1928,4.3278,-2.328,-6.1869,0.7228,319863000.0,,319863000.0,,1545000.0,-124377000.0,231206000.0,,243354000.0,,,,,,,,,,,,,-93337000.0,-63311000.0,,,,,,,,,34327000.0,,,494976000.0,490675000.0,,,,-0.1786,-0.1574,-0.1801,0.8788,-0.2196,194510000.0,26000.0,,-0.3239,-93363000.0,-124367000.0
1447,1448,"ПРИРОДА, ООО СПАСФ",1021100897905.0,1993-04-08,24.5,,Действующая,1106001800.0,Коми (Республика),Предоставление прочих услуг в области добычи нефти и природного газа,,109807000.0,72683000.0,0.3286,1.9568,0.2473,31362000.0,293894000.0,40662000.0,12342000.0,6880000.0,,,,,21481000.0,58035000.0,,0.0031,1.1003,0.5285,0.4596,0.34,0.8921,1.5152,51772000.0,3957000.0,51772000.0,,97000.0,51055000.0,78445000.0,,31182000.0,,,,,,,,,,,,,29419000.0,35539000.0,,,,,,,,,,,,280000.0,6400000.0,,,,0.2311,0.4264,0.1376,0.4626,0.1209,221211000.0,6864000.0,37144000.0,0.0767,22555000.0,58035000.0
1448,1449,"ПРОГРЕСС, ООО",1091435004330.0,2009-05-06,8.5,,Действующая,1435215772.0,Москва,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,87554000.0,915000.0,0.2017,,0.1679,32025000.0,5451000.0,6432000.0,4381000.0,,16133000.0,,,,31835000.0,70053000.0,,,17.3202,0.8001,0.5428,0.6848,0.2498,40.5914,1368000.0,,1368000.0,,,53000.0,55529000.0,,32025000.0,,,,,,,,,,,,,70000.0,915000.0,,,,,,,,,,,16133000.0,,845000.0,,,,,0.0105,0.2017,0.0002,0.1679,4536000.0,17000.0,,0.0097,53000.0,70053000.0
1449,1450,"ПРОГРЕСС, ООО А\С",1024900785029.0,1994-11-29,23.0,2014-09-22,Недействующая,4906000159.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Ликвидировано от 22.09.2014, Сообщения о принятии решения о ликвидации от 19.03.2014",56910000.0,33988000.0,0.2715,,0.2135,218000.0,159183000.0,8834000.0,14000.0,,,,,,8097000.0,33477000.0,,0.0,2.0738,0.5882,0.9935,0.5867,0.7,2.4193,23433000.0,,5433000.0,,,33416000.0,56692000.0,,218000.0,,,,,,,,,,,,,32998000.0,33988000.0,,,,,,,,8000.0,1003000.0,,,5000.0,,,,,0.6596,1.9819,0.2715,1.2816,0.2135,125195000.0,8099000.0,,0.1564,24899000.0,33477000.0
1450,1451,"ПРОГРЕСС-М, ООО",1023800733208.0,2002-06-06,15.5,2014-08-18,Недействующая,3802008850.0,Иркутская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Ликвидировано от 18.08.2014, Сообщения о принятии решения о ликвидации от 28.05.2014",42987000.0,9417000.0,0.2513,,0.2008,5208000.0,46896000.0,29557000.0,10000.0,,,1121000.0,,13669000.0,3960000.0,-13460000.0,,,0.5991,-0.3131,1.3869,-0.4941,-4.1937,0.6693,56447000.0,,42778000.0,,,-13505000.0,37779000.0,,4087000.0,,,,,,,,,,,,,967000.0,9417000.0,,,,,,,,,,,,99000.0,8549000.0,,,,,0.2191,0.2513,,0.2008,37479000.0,967000.0,,,,-13460000.0
1451,1452,"ПРОГРЕССНЕФТЕСЕРВИС, ООО",1028601444266.0,2002-12-26,15.0,,Реорганизуется,8608050497.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,"Находится в процессе реорганизации в форме присоединения к нему других ЮЛ от 17.03.2017, Сообщения о принятии решения о реорганизации от 29.03.2017",261157000.0,66886000.0,0.0891,0.7151,0.0818,110115000.0,817324000.0,130387000.0,441000.0,43586000.0,42000.0,,,,20214000.0,121007000.0,,0.0,0.9338,0.4633,0.09,0.0721,1.1582,1.078,140108000.0,,140108000.0,,,77101000.0,151042000.0,,108372000.0,,,,,,,,,,,,,-30198000.0,-26646000.0,,,,,,,,,,,,20164000.0,23716000.0,,,,-0.0996,-0.1206,-0.0316,-0.19,-0.0326,750438000.0,,93532000.0,-0.0311,-25411000.0,121007000.0
1452,1453,"ПРОИЗВОДСТВЕННЫЙ КОМПЛЕКС КНГ, ООО",1033600116879.0,2003-07-25,14.5,,Действующая,3663045957.0,Воронежская область,Предоставление прочих услуг в области добычи нефти и природного газа,,49275000.0,28819000.0,0.1957,1.7003,0.1636,5259000.0,176106000.0,3628000.0,95000.0,,5000.0,,,,40293000.0,12283000.0,,0.0,0.1007,0.2493,0.5718,0.1596,3.0116,1.19,36987000.0,,36987000.0,,,12263000.0,44016000.0,,5259000.0,,,,,,,,,,,,,10946000.0,11870000.0,,,,,,,,,,,,5684000.0,6608000.0,,,,0.1663,0.253,0.0723,0.9396,0.0674,147287000.0,3095000.0,16949000.0,0.0446,7852000.0,12283000.0
1453,1454,"ПРОМГАЗ, ООО",1033400959701.0,2003-11-27,14.0,,Действующая,3437701740.0,Волгоградская область,Добыча природного газа и газового конденсата,,15227000.0,8418000.0,0.8182,,0.45,8774000.0,18706000.0,2360000.0,249000.0,,11118000.0,,11118000.0,3300000.0,3844000.0,76000.0,,0.0006,0.6469,0.005,-114.4474,-1.3479,199.3553,1.6,4033000.0,,733000.0,,,66000.0,6453000.0,,8774000.0,,,,,,,,,,,,,6335000.0,8418000.0,,,,,,,,,1782000.0,,,68000.0,369000.0,,,,0.4205,0.562,0.8182,-2.0492,0.45,10288000.0,,,0.3387,6335000.0,76000.0
1454,1455,"ПРОМДОБЫЧА, ООО",1085658009711.0,2008-04-01,9.5,,Действующая,5611054908.0,Оренбургская область,"Добыча камня, песка и глины",,14575000.0,313000.0,0.0668,,0.0626,259000.0,4999000.0,9627000.0,5000.0,,122000.0,,122000.0,7988000.0,4208000.0,211000.0,,,0.7097,0.0145,-0.2275,-0.0034,68.0758,1.0052,14242000.0,,6254000.0,,,201000.0,14316000.0,,259000.0,,,,,,,,,,,,,38000.0,313000.0,,,,,,,,2000.0,,,,1867000.0,2144000.0,,,,,0.0215,0.0668,0.0698,0.0626,4686000.0,,,0.0034,17000.0,211000.0
1455,1456,"Прометей ПАО акционерная компания АЛРОСА, Фл Оздоровительный комплекс",1021400967092.0,1994-07-05,23.5,,Действующая,1433000147.0,Саха (Республика) (Якутия),Добыча алмазов,,1164870000.0,4585000.0,0.0365,1.0157,0.0352,1155765000.0,130202000.0,713000.0,1204000.0,8351000.0,170000.0,,,,7188000.0,8351000.0,4514000.0,,0.0017,0.0072,-137.3984,-126.0202,138.4887,0.0079,1156349000.0,,1156349000.0,,,,9105000.0,,1155746000.0,,,,,,,,,,,,,-25904000.0,71000.0,,,,,,,,,,,,2452000.0,28427000.0,,,,,0.0001,0.0005,-3.1043,0.0005,125617000.0,,,-0.1991,-25918000.0,8502000.0
1456,1457,"ПРОМКОМПЛЕКС, ООО",1085018001408.0,1999-08-09,18.5,,Ликвидируется,5018125176.0,Московская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Находится в стадии ликвидации от 06.03.2017, Решение о признании должника банкротом и открытии конкурсного производства от 18.02.2017",155973000.0,9888000.0,0.1427,,0.1249,29380000.0,79157000.0,61179000.0,749000.0,,11813000.0,,11813000.0,,63635000.0,28784000.0,,,0.5457,0.1845,-0.0207,-0.0047,4.4187,1.0972,115376000.0,,115376000.0,,,28774000.0,126593000.0,,18729000.0,,,,,,,,,,,,,9888000.0,9888000.0,,,,,,,,,,,,,,,,,,0.0634,0.1427,0.1468,0.1249,69269000.0,1978000.0,,0.0466,3688000.0,28784000.0
1457,1458,"ПРОМКОМПЛЕКТ, ООО",1079847157830.0,2007-12-29,10.0,2010-08-31,Недействующая,7801457850.0,Санкт-Петербург,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",Ликвидировано от 31.08.2010,923000.0,868000.0,0.0938,1.1142,0.0857,10000.0,10124000.0,841000.0,28000.0,,,,,,44000.0,83000.0,,0.0003,1.0345,0.0899,0.8795,0.08,10.1205,1.0869,840000.0,,840000.0,,,73000.0,913000.0,,,,,,,,,,,,,,,76000.0,89000.0,,,,,,,,,,,,,13000.0,,,,0.0372,0.1083,0.0089,1.1619,0.0088,9256000.0,15000.0,779000.0,0.006,61000.0,83000.0
1458,1459,"ПРОМНЕФТЕСЕРВИС, ООО",1065906027494.0,2006-06-21,11.5,,Действующая,5906068590.0,Челябинская область,Добыча сырой нефти и нефтяного (попутного) газа,,2587618000.0,1649438000.0,0.339,92.204,0.2532,118469000.0,6514451000.0,1073265000.0,202179000.0,,,118469000.0,,,2519000.0,1002175000.0,14917000.0,0.0088,1.5558,0.3873,0.8818,0.3579,1.582,1.5574,1585443000.0,1191186000.0,1585443000.0,,,992175000.0,2469149000.0,,,,,,,,,,,,,,,1710505000.0,1631549000.0,,,,,,,,53774000.0,340000.0,,,690632000.0,692767000.0,,,,0.7462,1.563,0.3341,1.3456,0.2505,4865013000.0,260843000.0,2972000.0,0.2225,1449662000.0,1002175000.0
1459,1460,"ПРОМПЕРЕРАБОТКА, ООО",1094238000405.0,2009-05-08,8.5,,Действующая,4238023467.0,Кемеровская область,Обогащение угля,,3960000.0,1996000.0,0.1273,2.9012,0.1129,2507000.0,17680000.0,680000.0,371000.0,,,,,2344000.0,402000.0,946000.0,73000.0,0.0012,0.3487,0.2389,-1.6501,-1.0743,3.186,0.4821,3014000.0,,670000.0,,,936000.0,1453000.0,,1365000.0,,,,,,,,,,,,,1184000.0,1308000.0,,,,,,,,,45000.0,,,4875000.0,4954000.0,,,,0.4727,0.7402,0.0799,1.9789,0.074,15684000.0,248000.0,615000.0,0.0529,936000.0,946000.0
1460,1461,"ПРОМСЕРВИССТРОЙ, ООО",1075032008369.0,2007-05-21,10.5,2016-08-22,Недействующая,5032169665.0,Москва,Предоставление услуг в области добычи нефти и природного газа,"Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 22.08.2016, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 04.05.2016",1911000.0,1484000.0,0.1946,4.5106,0.1629,49000.0,9110000.0,259000.0,23000.0,,,,,2625000.0,967000.0,-1161000.0,,,0.2916,-0.6075,1.0422,-0.6495,-2.6469,0.6062,3073000.0,500000.0,448000.0,,,-1261000.0,1863000.0,,,,,,,,,,,,,,,-811000.0,1155000.0,,,,,,,,1000.0,,,,2000.0,1969000.0,,,,,0.6044,0.1452,0.6569,0.1268,7626000.0,,329000.0,-0.089,-811000.0,-1162000.0
1461,1462,"ПРОМСПЕЦИМПЭКС, ЗАО",1047796378981.0,2004-05-28,13.5,,Действующая,7702525989.0,Москва,Добыча сырой нефти и нефтяного (попутного) газа,,53503000.0,32210000.0,0.2702,,0.2127,840000.0,151437000.0,10717000.0,7673000.0,,,30000.0,,,14901000.0,3037000.0,,0.0045,0.7483,0.0568,0.7234,0.0417,16.6171,1.0435,50466000.0,15122000.0,50466000.0,,,3027000.0,52663000.0,,,,,,,,,,,,,,,23439000.0,32210000.0,,,,,,,,,,,,118350000.0,127121000.0,,,,0.3434,2.1616,0.2702,2.5715,0.2127,119227000.0,884000.0,,0.1222,18507000.0,3037000.0
1462,1463,"ПРОМСТРОЙИНВЕСТ, ООО",1032600964109.0,2003-11-19,14.0,,Ликвидируется,2635070974.0,Ставропольский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Находится в стадии ликвидации от 22.07.2016, Решение о признании должника банкротом и открытии конкурсного производства от 16.07.2016",586140000.0,318094000.0,2.722,0.9072,0.7313,396417000.0,434954000.0,73377000.0,1627000.0,,360727000.0,8000.0,353178000.0,94099000.0,107116000.0,79879000.0,309719000.0,0.0006,0.5676,0.1363,-3.9627,-1.6684,6.3378,1.3036,145534000.0,6800000.0,50835000.0,,,-44121000.0,189723000.0,,373786000.0,,,,,,,,,,,,,-76714000.0,-32523000.0,,,,,,,,126000.0,30113000.0,,410000.0,4220000.0,18424000.0,,,,-0.1071,-0.0628,-0.0696,-0.5566,-0.0748,116860000.0,606000.0,40898000.0,-0.1438,-62534000.0,79879000.0
1463,1464,"ПРОМСТРОЙСБЫТ, ООО",1027601053919.0,2000-03-29,17.5,,Действующая,7608008535.0,Ярославская область,"Добыча камня, песка и глины",,7017000.0,117000.0,2.7209,0.2683,0.7313,5339000.0,160000.0,493000.0,5000.0,,1859000.0,,1859000.0,2149000.0,1160000.0,2261000.0,,0.0001,0.1788,0.3222,-1.3613,-1.8343,2.1035,0.5792,2897000.0,16000.0,748000.0,,3842000.0,-302000.0,1678000.0,,1497000.0,,,,,,,,,,,,,-320000.0,-319000.0,,,,,,,,,,,,,1000.0,,,,-0.0446,-0.0491,-0.666,-0.1323,-1.9938,43000.0,,436000.0,-2.0,-320000.0,2261000.0
1464,1465,"ПРОМТЕКС, ООО",1042306430242.0,2004-05-21,13.5,2012-02-24,Недействующая,2311076126.0,Краснодарский край,Предоставление прочих услуг в области добычи нефти и природного газа,Ликвидировано от 24.02.2012,22267000.0,55582000.0,4.628,11.4744,0.8223,1846000.0,67592000.0,18947000.0,1167000.0,,,,,,307000.0,19611000.0,,0.0044,7.573,0.8807,0.9059,0.8699,0.1354,7.6886,2656000.0,,2656000.0,,,19599000.0,20421000.0,,1846000.0,,,,,,,,,,,,,50378000.0,50738000.0,,,,,,,,,,,,36000.0,396000.0,,,2000.0,1.8778,23.5662,3.0104,2.9331,0.7507,12010000.0,10056000.0,4844000.0,0.5965,40322000.0,19611000.0
1465,1466,"ПРОМТЕХСЕРВИС, ООО",1046222002067.0,1994-10-31,23.0,,Действующая,6208002618.0,Рязанская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,12748000.0,104000.0,0.0133,1.0,0.0132,339000.0,7903000.0,3902000.0,19000.0,67000.0,,,,,1536000.0,8888000.0,25000.0,0.0114,2.8168,0.6972,0.9619,0.6889,0.4343,3.2148,3860000.0,4400000.0,3860000.0,,316000.0,8797000.0,12409000.0,,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,7799000.0,,79000.0,,,8888000.0
1466,1467,"ПРОМЩЕБЕНЬ, ООО",1044800040163.0,2004-02-03,14.0,2013-12-25,Недействующая,4807005759.0,Липецкая область,Добыча и первичная обработка камня для памятников и строительства,Ликвидировано вследствие банкротства от 25.12.2013,908736000.0,142000.0,0.0009,,0.0009,4915000.0,155142000.0,399679000.0,,,865000000.0,,365000000.0,,504142000.0,2320000.0,,,9.6504,0.0026,-1.1185,-0.0029,390.6966,12.9573,41416000.0,,41416000.0,,,2310000.0,903821000.0,,509000.0,,,,,,,,,,,,,142000.0,142000.0,,,,,,,,,,,500000000.0,,0.0,,,,0.0001,0.0003,0.0009,0.0504,0.0009,155000000.0,28000.0,,0.0007,114000.0,2320000.0
1467,1468,"ПРОМЭКСПО, ООО",1028600962983.0,2000-06-13,17.5,,Действующая,8603095215.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,,68829000.0,607000.0,0.0046,2.7466,0.0046,24136000.0,131952000.0,30600000.0,2823000.0,,175000.0,,,,11270000.0,9754000.0,221000.0,0.0005,0.5675,0.1417,-1.4745,-0.3218,6.0565,0.7588,58900000.0,,58900000.0,,,4754000.0,44693000.0,,23849000.0,,,,,,,,,,,,,1232000.0,386000.0,,,,,,,,,,,,2609000.0,1763000.0,,,,0.0121,0.0064,0.0029,0.1076,0.0029,131345000.0,317000.0,,0.0069,913000.0,9754000.0
1468,1469,"ПРОСТОР, АО",1067761561560.0,2006-12-23,11.0,,Действующая,7729565040.0,Саха (Республика) (Якутия),Добыча руд и песков драгоценных металлов и руд редких металлов,,24908000.0,4203000.0,0.5691,2.4323,0.3627,15216000.0,11588000.0,8404000.0,307000.0,,19248000.0,6000000.0,19248000.0,,125000.0,2949000.0,,0.0011,3.529,0.1184,-4.1597,-1.2657,7.4463,3.5751,2711000.0,,2711000.0,,,-51000.0,9692000.0,,,,,,,,,,,,,,,31000.0,2475000.0,,,,,,,,,2080000.0,,,405000.0,769000.0,,,,0.0006,0.2945,0.2716,0.0088,0.2136,7385000.0,17000.0,1728000.0,0.0011,13000.0,2949000.0
1469,1470,"ПРОФТЕХНОСЕРВИС, ООО",1058602829361.0,2005-10-07,12.0,2010-11-10,Недействующая,8604036269.0,Тюменская область,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",Прекратило деятельность при присоединении от 10.11.2010,21404000.0,442000.0,0.0318,,0.0308,3410000.0,14346000.0,15857000.0,139000.0,,,,,735000.0,953000.0,7129000.0,,0.0001,1.1938,0.3331,0.5217,0.2067,2.0024,1.2605,14275000.0,,13540000.0,,,7119000.0,17994000.0,,3410000.0,,,,,,,,,,,,,419000.0,442000.0,,,,,,,,,,,,,23000.0,,,,0.0195,0.0229,0.0318,0.0564,0.0308,13904000.0,85000.0,,0.0233,334000.0,7129000.0
1470,1471,"ПРОФТЕХСЕРВИС-М, ООО",1071690024020.0,2007-04-11,10.5,,Действующая,1655135434.0,Республика Татарстан,"Добыча камня, песка и глины",,39337000.0,3864000.0,0.9706,1.0974,0.4925,18360000.0,7845000.0,4050000.0,81000.0,,1620000.0,,1620000.0,,13401000.0,130000.0,,0.0,0.2016,0.0033,-140.2308,-0.869,301.5923,0.5581,37587000.0,,37587000.0,,,120000.0,20978000.0,,1392000.0,,,,,,,,,,,,,167000.0,343000.0,,,,,,,,,,,,,176000.0,,,,0.0046,0.0205,0.0457,-0.0523,0.0437,3981000.0,,3521000.0,0.0213,167000.0,130000.0
1471,1472,"ПРС, ООО",1027001618852.0,2002-03-25,15.5,2016-12-23,Недействующая,7022011425.0,Томская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 23.12.2016, Сообщения о принятии решения о реорганизации от 05.10.2016",275935000.0,145052000.0,0.0814,1.1348,0.0752,35950000.0,1927872000.0,210785000.0,446000.0,,2855000.0,,,7689000.0,28754000.0,29482000.0,,0.0,0.8671,0.1068,-0.2194,-0.027,8.3594,0.9796,243598000.0,,188915000.0,,,29470000.0,239985000.0,,32853000.0,,,,,,,,,,,,,2944000.0,17234000.0,,,,,,,,312000.0,517000.0,2234000.0,,1334000.0,15419000.0,,,2000.0,0.0001,0.0646,0.009,0.0009,0.0089,1782820000.0,2026000.0,127818000.0,,37000.0,29482000.0
1472,1473,"ПРУ, ОАО",1026601508889.0,1994-02-02,24.0,,Действующая,6625008043.0,Свердловская область,Добыча железных руд открытым способом,,354214000.0,129680000.0,0.4799,1.1453,0.3243,164094000.0,399922000.0,109246000.0,1896000.0,77959000.0,16976000.0,3307000.0,0.0,6833000.0,73450000.0,256833000.0,57410000.0,0.0634,1.451,0.7255,0.3609,0.4886,0.3789,2.3692,80405000.0,3200000.0,73414000.0,,54000.0,178849000.0,190120000.0,,142100000.0,,,,,,,,,,,,,17271000.0,16450000.0,,,,,,,,0.0,480000.0,0.0,0.0,21847000.0,20572000.0,,,3000.0,0.037,0.0531,0.0429,0.0499,0.0411,270242000.0,-1762000.0,55820000.0,0.0319,12763000.0,256991000.0
1473,1474,"ПСЕБАЙСКИЙ ЗСМ, АО",1022304342169.0,1994-05-11,23.5,,Действующая,2342005848.0,Краснодарский край,"Добыча камня, песка и глины",,13644000.0,226000.0,0.0213,,0.0209,9007000.0,10818000.0,1562000.0,100000.0,1721000.0,4528000.0,,4528000.0,,2975000.0,1727000.0,,0.0001,0.2249,0.1266,-4.2154,-1.57,6.9004,0.6276,7389000.0,,7389000.0,,,1000.0,4637000.0,,2920000.0,,,,,,,,,,,,,-78000.0,226000.0,,,,,,,,,,,,11000.0,315000.0,,,,-0.0087,0.0303,0.0213,-0.0568,0.0209,10592000.0,23000.0,,-0.0093,-101000.0,1727000.0
1474,1475,"ПСК КОНТИНЕНТЪ, ООО",1077017012093.0,2007-03-16,10.5,,Действующая,7017176196.0,Московская область,Добыча глины и каолина,,412670000.0,970000.0,0.0092,,0.0091,10000.0,106776000.0,407220000.0,10000.0,,120000.0,,120000.0,6913000.0,346000.0,-595000.0,,0.0001,0.998,-0.0014,1.0168,-0.0015,-694.563,0.9988,413145000.0,5084000.0,406232000.0,,,-605000.0,412660000.0,,10000.0,,,,,,,,,,,,,-507000.0,970000.0,,,,,,,,74000.0,586000.0,,,10366000.0,11331000.0,,,,-0.0016,0.0027,0.0092,1.6018,0.0091,105806000.0,20000.0,,-0.0049,-527000.0,-595000.0
1475,1476,"ПСМ, ООО",1027402922678.0,2001-01-29,17.0,,Действующая,7451097189.0,Челябинская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,3863000.0,1376000.0,0.8676,0.9023,0.4646,220000.0,2962000.0,913000.0,1000.0,,,,,1837000.0,2729000.0,-957000.0,1525000.0,0.0,0.1896,-0.2348,1.2977,-0.3094,-5.3142,0.7637,4820000.0,,2933000.0,,,-967000.0,3643000.0,,198000.0,,,,,,,,,,,,,-99000.0,-149000.0,,,,,,,,,,,,195000.0,145000.0,,,,-0.0312,-0.0432,-0.0479,0.1237,-0.0503,1586000.0,5000.0,,-0.0354,-105000.0,-907000.0
1476,1477,"ПТК МАЙСКИЙ, ООО",1055007107649.0,2005-05-30,12.5,2014-11-21,Недействующая,5034021287.0,Московская область,"Добыча камня, песка и глины","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 16.03.2015, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 26.11.2014",2009000.0,20000.0,0.0055,,0.0055,15000.0,3632000.0,1433000.0,118000.0,,,,,,443000.0,-293000.0,,0.0005,0.6738,-0.1458,1.0512,-0.1545,-7.8567,0.8662,2302000.0,,2302000.0,,,-303000.0,1994000.0,,15000.0,,,,,,,,,,,,,-336000.0,20000.0,,,,,,,,,,,,,356000.0,,,,-0.1809,0.0147,0.0055,2.664,0.0055,3612000.0,1000.0,,-0.0928,-337000.0,-293000.0
1477,1478,"ПТЦ-СОВИНТЕРВОД, ООО",1035007216045.0,2003-05-07,14.5,2013-12-30,Недействующая,5036054190.0,Московская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Ликвидировано вследствие банкротства от 30.12.2013, Решение о признании должника банкротом и открытии конкурсного производства от 29.12.2010",108460000.0,3406000.0,0.0357,,0.0345,31025000.0,98799000.0,72239000.0,289000.0,,4184000.0,3845000.0,4184000.0,1920000.0,2907000.0,22659000.0,,0.0003,0.9131,0.2089,-0.3692,-0.108,3.7866,0.9488,81617000.0,2000000.0,79697000.0,,,22647000.0,77435000.0,,27180000.0,,,,,,,,,,,,,984000.0,3406000.0,,,,,,,,302000.0,1237000.0,,,2455000.0,3942000.0,,,,0.0021,0.0359,0.0357,0.0098,0.0345,95393000.0,763000.0,,0.0022,221000.0,22659000.0
1478,1479,"ПУГАЧЕВСКИЙ КАРЬЕР, ООО",1080256001242.0,2008-11-21,9.0,,Действующая,256020239.0,Башкортостан (Республика),Добыча и первичная обработка известняка и гипсового камня,,138601000.0,127303000.0,1.07,1.5688,0.5169,38620000.0,246282000.0,59219000.0,59000.0,6968000.0,595000.0,,,,40703000.0,85845000.0,66193000.0,0.0,1.1364,0.6194,0.5501,0.4723,0.6145,1.9168,52161000.0,,52161000.0,,,34514000.0,99981000.0,,38620000.0,,,,,,,,,,,,,44852000.0,46154000.0,,,,,,,,,,,,650000.0,1952000.0,,,,0.3033,0.3379,0.2306,0.5123,0.1874,118979000.0,8829000.0,14956000.0,0.1422,35011000.0,85845000.0
