,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2012, Активы  всего, ед. RUB","2012, Валовая прибыль (убыток), ед. RUB","2012, Валовая рентабельность затрат, %","2012, Валовая рентабельность коммерческих и управленческих расходов, %","2012, Валовая рентабельность, %","2012, Внеоборотные активы, ед. RUB","2012, Выручка, ед. RUB","2012, Дебиторская задолженность, ед. RUB","2012, Денежные средства и денежные эквиваленты, ед. RUB","2012, Добавочный капитал, ед. RUB","2012, Долгосрочные обязательства, ед. RUB","2012, Долгосрочные финансовые вложения, ед. RUB","2012, Заёмные средства (долгосрочные), ед. RUB","2012, Заёмные средства (краткосрочные), ед. RUB","2012, Запасы, ед. RUB","2012, Капитал и резервы, ед. RUB","2012, Коммерческие расходы, ед. RUB","2012, Коэффициент абсолютной ликвидности, %","2012, Коэффициент быстрой ликвидности, %","2012, Коэффициент концентрации собственного капитала (автономии), %","2012, Коэффициент маневренности собственных средств, %","2012, Коэффициент обеспеченности собственными оборотными средствами, %","2012, Коэффициент соотношения заемных и собственных средств, %","2012, Коэффициент текущей ликвидности, %","2012, Краткосрочные обязательства, ед. RUB","2012, Краткосрочные финансовые вложения, ед. RUB","2012, Кредиторская задолженность, ед. RUB","2012, Налог на прибыль, ед. RUB","2012, Нематериальные активы, ед. RUB","2012, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2012, Оборотные активы, ед. RUB","2012, Оплата процентов по долговым обязательствам, ед. RUB","2012, Основные средства , ед. RUB","2012, Получение дивидендов, процентов, ед. RUB","2012, Получение кредитов и займов, ед. RUB","2012, Поступление денежных вкладов собственников (участников), ед. RUB","2012, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2012, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2012, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2012, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2012, Поступления от инвестиционных операций, ед. RUB","2012, Поступления от перепродажи финансовых вложений, ед. RUB","2012, Поступления от продаж, ед. RUB","2012, Поступления от текущих операций, ед. RUB","2012, Поступления от финансовых операций, ед. RUB","2012, Прибыль (убыток) до налогообложения , ед. RUB","2012, Прибыль (убыток) от продажи, ед. RUB","2012, Прибыль от приносящей доход деятельности, ед. RUB","2012, Приобретение акций (долей участия), ед. RUB","2012, Приобретение внеоборотных активов, ед. RUB","2012, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2012, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2012, Продажа акций других организаций, ед. RUB","2012, Продажа внеоборотных активов, ед. RUB","2012, Проценты к получению, ед. RUB","2012, Проценты к уплате, ед. RUB","2012, Прочие внеоборотные активы, ед. RUB","2012, Прочие долгосрочные обязательства, ед. RUB","2012, Прочие доходы, ед. RUB","2012, Прочие расходы, ед. RUB","2012, Расходы на содержание аппарата управления, ед. RUB","2012, Расходы на целевые мероприятия, ед. RUB","2012, Резервный капитал, ед. RUB","2012, Рентабельность активов (ROA), %","2012, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2012, Рентабельность затрат, %","2012, Рентабельность капитала (ROE), %","2012, Рентабельность продаж , %","2012, Себестоимость продаж, ед. RUB","2012, Текущий налог на прибыль, ед. RUB","2012, Управленческие расходы, ед. RUB","2012, Чистая норма прибыли (ROS), %","2012, Чистая прибыль (убыток), ед. RUB","2012, Чистые активы, ед. RUB"
1377,1378,"ПЕСКИ, ООО",1115741000264.0,2011-03-15,6.5,,Действующая,5720018441.0,Орловская область,"Добыча камня, песка и глины",,2380000.0,1984000.0,,0.5675,1.0,2254000.0,1984000.0,4000.0,16000.0,,,,,5660000.0,106000.0,-3322000.0,,0.0028,0.0035,-1.3958,1.6785,-44.254,-1.7164,0.0221,5702000.0,,43000.0,,,-3332000.0,126000.0,,2254000.0,,,,,,,,,,,,,-1513000.0,-1512000.0,,,,,,,,,,,,,1000.0,,,,-0.4479,-0.6396,-0.4325,0.5902,-0.7621,,,3496000.0,-0.7626,-1513000.0,-3322000.0
1378,1379,"ПЕСОК, ОАО",1076449005324.0,2001-11-29,16.0,2014-03-14,Недействующая,6449045544.0,Саратовская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Прекратило деятельность при присоединении от 14.03.2014, Сообщения о принятии решения о реорганизации от 29.01.2014",53997000.0,2549000.0,0.1919,,0.161,29114000.0,15834000.0,5550000.0,,,16070000.0,,16070000.0,9120000.0,19333000.0,-2644000.0,,,0.1368,-0.049,12.0113,-1.2763,-21.4225,0.6133,40571000.0,,31451000.0,,,-3983000.0,24883000.0,,29114000.0,,,,,,,,,,,,,555000.0,2549000.0,,,,,,,,,2394000.0,,,17594000.0,17194000.0,,,98000.0,0.0084,0.0472,0.1919,-0.1569,0.161,13285000.0,128000.0,,0.027,427000.0,-2644000.0
1379,1380,"ПЕСОК, ООО",1040201527420.0,2004-08-05,13.5,,Действующая,242006347.0,Башкортостан (Республика),"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,8643000.0,2481000.0,0.0681,1.3639,0.0638,9000.0,38908000.0,8094000.0,9000.0,,,,,326000.0,531000.0,-923000.0,,0.0009,0.8471,-0.1068,1.0098,-0.1079,-10.364,0.9026,9566000.0,,9240000.0,,,-933000.0,8634000.0,,9000.0,,,,,,,,,,,,,421000.0,662000.0,,,,,,,,,,,,,241000.0,,,,0.0522,0.0767,0.0173,-0.2973,0.017,36427000.0,84000.0,1819000.0,0.0087,337000.0,-923000.0
1380,1381,"ПЕСТОВО, ООО",1086913000437.0,2008-04-02,9.5,,Действующая,6939011664.0,Тверская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,2176000.0,550000.0,0.1861,,0.1569,512000.0,3505000.0,1119000.0,15000.0,,,,,657000.0,531000.0,221000.0,,0.0077,0.5798,0.1016,-1.3167,-0.1748,8.8507,0.8512,1956000.0,,1137000.0,,,210000.0,1665000.0,,512000.0,,,,,,,,,,,,,261000.0,550000.0,,,,,,,,,2000.0,,,4000.0,291000.0,,,,,0.2544,0.1861,,0.1569,2955000.0,50000.0,,0.0602,211000.0,220000.0
1381,1382,"ПЕСЧАНЫЙ КАРЬЕР СТИМУЛ, ГУП",1062032015715.0,2006-11-22,11.0,,Действующая,2004004384.0,Чеченская Республика,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,176455000.0,750000.0,0.1364,1.0,0.12,128631000.0,6250000.0,35519000.0,1000.0,,,,,,3092000.0,1249000.0,,0.0,0.2553,0.8518,-0.8475,0.453,1.1657,0.273,175206000.0,,23663000.0,,,749000.0,47824000.0,,128631000.0,,,,,,,,,,1608000.0,3393000.0,,,,,,,,,,,,,,,,,,,,,,,,,5500000.0,,750000.0,,,150297000.0
1382,1383,"ПЕСЧАНЫЙ КАРЬЕР, ООО",1103123003422.0,2010-03-12,7.5,,Действующая,3110011699.0,Белгородская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,18719000.0,6286000.0,0.4511,,0.3108,198000.0,20222000.0,13559000.0,4435000.0,,28000.0,,,,495000.0,17479000.0,,0.0366,14.8729,0.9338,0.9887,0.933,0.0709,15.2814,1212000.0,,1063000.0,1650000.0,,17459000.0,18521000.0,,198000.0,,,,,,,,,,20563000.0,24469000.0,,6218000.0,6286000.0,,,,,,,,,,,,,68000.0,,,,0.2642,0.4411,0.4511,0.3294,0.3108,13936000.0,1246000.0,,0.2445,4944000.0,17479000.0
1383,1384,"ПЕТРО ГРУПП, ООО",1086316002783.0,2008-04-01,9.5,2017-02-21,Недействующая,6316131353.0,Самарская область,Предоставление услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 21.02.2017, Сообщения о принятии решения о реорганизации от 11.01.2017",970000.0,1732000.0,,0.6758,1.0,869000.0,1732000.0,60000.0,1000.0,,,,,200000.0,,-728000.0,2563000.0,0.0241,0.0595,-0.7505,2.1937,-15.8119,-2.3324,0.0595,1698000.0,40000.0,1498000.0,63000.0,822000.0,-738000.0,101000.0,,47000.0,,200000.0,,,,,,,,3502000.0,3502000.0,200000.0,-1761000.0,-831000.0,,40000.0,,,,,,,,,,,930000.0,,,,-0.8869,-0.8945,-0.3242,-11.5475,-0.4798,,,,-1.0167,-1761000.0,-728000.0
1384,1385,"ПЕТРО-ГРАНИТ, ООО",1061001064640.0,2006-06-16,11.5,,Ликвидируется,1001178704.0,Карелия (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Находится в стадии ликвидации от 09.03.2017, Решение о признании должника банкротом и открытии конкурсного производства от 04.02.2017, Сообщения о принятии решения о ликвидации от 08.02.2017",611721000.0,214322000.0,1.6751,0.7627,0.6262,495755000.0,342267000.0,39253000.0,5042000.0,,752384000.0,,716574000.0,63456000.0,61672000.0,-348509000.0,240387000.0,0.0002,0.2612,-0.5697,2.4225,-7.2803,-2.7553,0.5579,207846000.0,,141088000.0,,,-348519000.0,115966000.0,975000.0,370255000.0,,229151000.0,,,,,,220000.0,,370443000.0,379404000.0,229151000.0,107544000.0,-66692000.0,,,279000.0,,,,186000.0,,93314000.0,8935000.0,,411218000.0,143668000.0,,,,0.1513,-0.1415,-0.1631,-0.2418,-0.1949,127945000.0,,40627000.0,0.28,95839000.0,-348509000.0
1385,1386,"ПЕТРО-ЛАЙН, ООО",1067203314441.0,2006-06-02,11.5,,Действующая,7202149165.0,Тюменская область,Предоставление услуг в области добычи нефти и природного газа,,27051000.0,3112000.0,5.1269,0.9587,0.8368,1357000.0,3719000.0,11753000.0,53000.0,,,,,,4140000.0,229000.0,,0.365,0.8036,0.0085,-4.9258,-0.0439,117.1266,0.9579,26822000.0,9736000.0,26822000.0,,40000.0,190000.0,25694000.0,,1317000.0,,,,,,,,,,,,,119000.0,-134000.0,,,,,,,,304000.0,,,,9924000.0,9975000.0,,,,,-0.0078,-0.0348,,-0.036,607000.0,42000.0,3246000.0,0.0204,76000.0,229000.0
1386,1387,"ПЕТРОГЕОСЕРВИС, ООО",1137746200184.0,2009-12-11,8.0,2013-07-10,Недействующая,7734697116.0,Москва,Предоставление услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 10.07.2013, Сообщения о принятии решения о реорганизации от 22.05.2013",41888000.0,5837000.0,0.134,,0.1182,9343000.0,49394000.0,5236000.0,27305000.0,,81513000.0,,81513000.0,,1000.0,-46174000.0,,0.0417,4.9693,-1.1023,1.2023,-1.7059,-1.9072,4.9695,6549000.0,,6245000.0,,144000.0,-46184000.0,32545000.0,,187000.0,,,,,,,,,,72910000.0,75553000.0,,1135000.0,5837000.0,,,,,,,,,,,,1016000.0,5718000.0,,,,0.0063,1.0483,0.134,-0.007,0.1182,43557000.0,,,0.0066,324000.0,-46174000.0
1387,1388,"ПЕТРОГЛЭС-ИНВЕСТ, ООО",1034700564392.0,2000-03-23,17.5,,Действующая,4703050605.0,Ленинградская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,87812000.0,90818000.0,1.5391,3.15,0.6062,24144000.0,149825000.0,8322000.0,12326000.0,,791000.0,,,,10388000.0,51163000.0,16599000.0,0.3437,1.4859,0.5826,0.5281,0.4244,0.7163,1.7756,35858000.0,,34778000.0,23683000.0,,51145000.0,63668000.0,,23664000.0,,,,,,,,,,141466000.0,142405000.0,9000.0,36551000.0,61987000.0,,,9233000.0,21000000.0,,,,,,,,7689000.0,33125000.0,,,1000.0,0.2603,1.4629,0.7057,0.4379,0.4137,59007000.0,12323000.0,12232000.0,0.1646,24665000.0,51163000.0
1388,1389,"ПЕТРОЛ-СЕРВИС, ООО",1021601630577.0,2002-12-16,15.0,,Действующая,1644026433.0,Республика Татарстан,Предоставление услуг в области добычи нефти и природного газа,,638861000.0,178670000.0,0.192,3.0241,0.161,224595000.0,1109431000.0,366913000.0,13139000.0,,8809000.0,,,,28164000.0,433745000.0,,0.0008,1.9668,0.6789,0.4822,0.5049,0.4729,2.1103,196307000.0,3029000.0,180477000.0,31732000.0,,433735000.0,414266000.0,6000.0,212561000.0,823000.0,,,27664000.0,821000.0,,,1645000.0,,992000000.0,1020824000.0,,102179000.0,119587000.0,,,31197000.0,2700000.0,,,1000.0,878000.0,,391000.0,,4252000.0,22538000.0,,,,0.1319,0.195,0.1208,0.2029,0.1078,930761000.0,26076000.0,59083000.0,0.072,79903000.0,433745000.0
1389,1390,"ПЕТРОЛЕУМ СЕРВИС, ООО",1076450006390.0,2007-07-03,10.5,,Действующая,6450926018.0,Саратовская область,Предоставление прочих услуг в области добычи нефти и природного газа,,7439000.0,2430000.0,0.5642,0.6578,0.3607,1859000.0,6737000.0,5420000.0,46000.0,,,,,,,10000.0,,0.0062,0.7511,0.0013,-184.9,-0.3314,742.9,0.7511,7429000.0,,7357000.0,,,,5580000.0,,1859000.0,,,,,,,,,,,,,-1319000.0,-1264000.0,,,,,,,,,,,,,55000.0,,,,,-0.1737,-0.158,,-0.1876,4307000.0,,3694000.0,-0.1958,-1319000.0,10000.0
1390,1391,"ПЕТРОСАХ, АО",1026500535577.0,1991-07-15,26.5,,Действующая,6501037203.0,Москва,Добыча сырой нефти,Сообщения о принятии решения о реорганизации от 07.09.2016,1557123000.0,391152000.0,0.5687,2.4137,0.3625,989866000.0,1078900000.0,347442000.0,394000.0,4701530000.0,800884000.0,,717959000.0,,216583000.0,345707000.0,87099000.0,0.0,0.8542,0.222,-1.8633,-1.1356,3.5042,1.3818,410532000.0,,410532000.0,,4667000.0,-4460851000.0,567257000.0,,531067000.0,,25708000.0,,65000.0,,,,,,995349000.0,1001908000.0,25708000.0,223325000.0,229100000.0,,,,,,,,,33982000.0,127368000.0,,162802000.0,134595000.0,,,,0.1168,0.2083,0.2696,0.6659,0.2123,687748000.0,,74953000.0,0.1601,172707000.0,345707000.0
1391,1392,"ПЕТРОТРЕЙД-М, ООО",1057748833515.0,2005-10-28,12.0,,Действующая,7714623370.0,Москва,Добыча и обогащение угля и антрацита,,663852000.0,169667000.0,0.0918,3.5413,0.0841,16019000.0,2018555000.0,454643000.0,104924000.0,,448193000.0,15484000.0,180125000.0,36224000.0,29061000.0,164920000.0,38193000.0,0.0319,12.195,0.2484,0.9029,0.2298,3.0253,12.7677,50740000.0,57108000.0,13578000.0,,,164910000.0,647833000.0,,247000.0,,,,,,,,,,,,,128277000.0,121756000.0,,,,,,,,7108000.0,7455000.0,,,29651000.0,22783000.0,,,,0.1509,0.2516,0.0642,0.8959,0.0603,1848888000.0,26190000.0,9718000.0,0.0506,102041000.0,164919000.0
1392,1393,"ПЕТРОТУЛ, ООО",1060265004161.0,2006-02-14,12.0,,Действующая,265027618.0,Башкортостан (Республика),"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,252556000.0,62750000.0,0.2431,1.8962,0.1956,76031000.0,320832000.0,80968000.0,667000.0,,,9011000.0,,35625000.0,59426000.0,66095000.0,3027000.0,0.188,0.628,0.2617,-0.1503,-0.0563,2.8211,0.9467,186461000.0,34382000.0,150836000.0,,70000.0,48095000.0,176525000.0,,66950000.0,,,,,,,,,,,,,24315000.0,29657000.0,,,,,,,,,2148000.0,,,5260000.0,8454000.0,,,,0.1065,0.143,0.1019,0.3985,0.0924,258082000.0,5179000.0,30066000.0,0.0596,19136000.0,66095000.0
1393,1394,"ПЕТРОТУЛ-НБ, ООО",1120265000206.0,2012-03-05,5.5,,Действующая,265037084.0,Башкортостан (Республика),"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,14067000.0,154000.0,,0.9167,1.0,6070000.0,154000.0,316000.0,105000.0,,,,,600000.0,6082000.0,9972000.0,,0.0003,0.4676,0.7089,0.3913,0.4879,0.4106,1.9529,4095000.0,,3495000.0,,,-28000.0,7997000.0,,45000.0,,,,,,,,,,,,,-28000.0,-14000.0,,,,,,,,,,,,,14000.0,,,,-0.004,-0.0011,-0.0833,-0.0056,-0.0909,,,168000.0,-0.1818,-28000.0,9972000.0
1394,1395,"ПЕЧОРАТРАНСИНВЕСТ, ООО",1038302272711.0,2002-06-25,15.5,,Действующая,2983000590.0,Архангельская область,Добыча сырой нефти,,49297000.0,2479000.0,0.0212,,0.0207,372000.0,119633000.0,46705000.0,368000.0,,11764000.0,,11500000.0,,1852000.0,134000.0,,0.0098,1.2586,0.0027,-1.7761,-0.0049,366.8955,1.3082,37400000.0,,37400000.0,,,134000.0,48925000.0,,,,,,,,,,,,,,,64000.0,2479000.0,,,,,,,,,2284000.0,,,,131000.0,,,,,0.0511,0.0212,,0.0207,117154000.0,66000.0,,,4000.0,133000.0
1395,1396,"ПЕЧОРНЕФТЕГАЗПРОМ, ЗАО",1021100878809.0,2000-08-01,17.5,,Действующая,1105013841.0,Коми (Республика),Добыча сырой нефти и нефтяного (попутного) газа,,176811000.0,14442000.0,0.0556,,0.0526,70663000.0,274306000.0,55436000.0,27565000.0,,1376000.0,,,12000000.0,23004000.0,116509000.0,,0.0047,1.411,0.6589,0.3935,0.4319,0.5176,1.8014,58926000.0,,44450000.0,7093000.0,32000.0,116497000.0,106148000.0,460000.0,57752000.0,,12000000.0,,,,,,,,278622000.0,282346000.0,12000000.0,7468000.0,14442000.0,,,15034000.0,,,,,18000.0,460000.0,10733000.0,,4064000.0,10596000.0,,,2000.0,0.0253,0.106,0.0556,0.0384,0.0526,259864000.0,4113000.0,,0.016,4395000.0,116509000.0
1396,1397,"ПЗКУ, АО",1024000567623.0,2002-06-26,15.5,,Ликвидируется,4004003881.0,Калужская область,Добыча и первичная обработка известняка и гипсового камня,"Находится в стадии ликвидации от 11.01.2017, Сообщение кредитора о намерении обратиться в суд с заявлением о банкротстве от 25.01.2016",149313000.0,111094000.0,0.4429,2.9209,0.3069,50350000.0,361939000.0,26481000.0,34529000.0,,4712000.0,6697000.0,,,13279000.0,122023000.0,12602000.0,0.0153,3.795,0.8172,0.5874,0.7242,0.2236,4.3832,22578000.0,,18563000.0,14864000.0,,107909000.0,98963000.0,469000.0,,,8000000.0,,855000.0,,,7000000.0,,,356265000.0,357120000.0,25265000.0,71051000.0,73060000.0,,,14589000.0,,,,,139000.0,469000.0,,,982000.0,2661000.0,,,120000.0,0.445,1.8375,0.2529,0.558,0.2019,250845000.0,14380000.0,25432000.0,0.155,56086000.0,122023000.0
1397,1398,"ПЗСК, ООО",1025901604520.0,2002-03-11,15.5,2017-02-14,Недействующая,5908025094.0,Пермский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Ликвидировано от 14.02.2017, Сообщения о принятии решения о ликвидации от 23.11.2016",9528000.0,2515000.0,0.686,1.2033,0.4069,5021000.0,6181000.0,4021000.0,34000.0,,,340000.0,,,434000.0,8375000.0,2090000.0,0.0295,3.5325,0.879,0.4005,0.7442,0.1377,3.9089,1153000.0,,1153000.0,,,8365000.0,4507000.0,,4681000.0,,,,,,,,,,,,,425000.0,425000.0,,,,,,,,,,,,,,,,,,0.0465,0.0738,,0.0688,3666000.0,185000.0,,0.0388,240000.0,8375000.0
1398,1399,"ПИК-ЗАДОНЬЕ, ООО",1093455000429.0,2009-03-13,8.5,,Действующая,3412302091.0,Волгоградская область,Добыча и первичная обработка известняка и гипсового камня,,130165000.0,37143000.0,1.8279,1.2954,0.6464,15392000.0,57463000.0,760000.0,105000.0,,987000.0,,,10176000.0,8915000.0,113829000.0,24108000.0,0.0684,6.8967,0.8745,0.8648,0.8577,0.1435,7.4776,15349000.0,104818000.0,4163000.0,964000.0,,9819000.0,114773000.0,106000.0,12935000.0,,18885000.0,,,,,,,,33538000.0,33538000.0,18885000.0,7778000.0,8471000.0,,,4092000.0,,,,,,930000.0,2250000.0,,426000.0,189000.0,,,,0.0491,0.3747,0.1729,0.0574,0.1474,20320000.0,1338000.0,4564000.0,0.1106,6353000.0,113829000.0
1399,1400,"ПИНДСТРУП, ООО",1166027060825.0,1999-10-22,18.0,,Действующая,6016005407.0,Псковская область,Добыча торфа,Сообщения о принятии решения о реорганизации от 10.08.2016,121944000.0,78939000.0,0.987,1.353,0.4967,74599000.0,158921000.0,23851000.0,708000.0,,6783000.0,,3740000.0,40000.0,21627000.0,76372000.0,39251000.0,0.0002,0.663,0.6263,0.0232,0.0374,0.5967,1.2206,38789000.0,,38749000.0,2970000.0,27000.0,76292000.0,47345000.0,683000.0,74409000.0,,3913000.0,,,,,,,,184615000.0,184615000.0,3913000.0,19479000.0,20594000.0,,,3873000.0,,,,,18000.0,604000.0,,,3011000.0,3540000.0,,,,0.1337,0.1717,0.1489,0.2158,0.1296,79982000.0,3201000.0,19094000.0,0.0967,15366000.0,76372000.0
1400,1401,"ПИОНЕР-2000, АО",1021605558215.0,1998-12-21,19.0,,Действующая,1628004721.0,Республика Татарстан,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,365199000.0,191795000.0,0.2658,,0.21,132249000.0,913445000.0,162679000.0,1556000.0,,3990000.0,,,118700000.0,26855000.0,112225000.0,,0.0001,0.8277,0.3073,-0.1784,-0.086,2.2542,0.9356,248984000.0,,118553000.0,8879000.0,,112213000.0,232950000.0,15962000.0,119602000.0,,12500000.0,,,,,,726000.0,,831459000.0,831459000.0,12500000.0,155519000.0,191795000.0,,,85575000.0,,,,726000.0,21000.0,14545000.0,1801000.0,,14273000.0,36025000.0,,,2000.0,0.387,0.6204,0.2658,2.4991,0.21,721650000.0,21932000.0,,0.1365,124674000.0,112225000.0
1401,1402,"ПИРАМИДА, ООО",1056125004165.0,2005-04-18,12.5,,Действующая,6125022843.0,Ростовская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,39226000.0,14305000.0,0.3699,4.5326,0.27,34600000.0,52980000.0,3225000.0,27000.0,,5000000.0,,5000000.0,3046000.0,578000.0,10076000.0,,0.0011,0.1676,0.2569,-2.4339,-5.3013,2.893,0.1916,24150000.0,,20870000.0,,,10064000.0,4626000.0,,34600000.0,,,,,,,,,,,,,11397000.0,11149000.0,,,,,,,,,,,,250000.0,2000.0,,,,0.2975,0.2903,0.2665,1.3665,0.2104,38675000.0,2279000.0,3156000.0,0.1544,8180000.0,10076000.0
1402,1403,"ПИТЕЛИНО-КАРЬЕР, ООО",1086232000909.0,2008-12-23,9.0,,Ликвидируется,6210002630.0,Рязанская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Находится в стадии ликвидации от 25.07.2016, Сообщения о принятии решения о ликвидации от 16.11.2016",11996000.0,861000.0,0.2037,0.5059,0.1692,2769000.0,5088000.0,251000.0,188000.0,,1000000.0,,1000000.0,700000.0,8469000.0,9210000.0,,0.1053,0.4244,0.7678,0.6993,0.6981,0.3025,5.1663,1786000.0,,1086000.0,,1582000.0,,9227000.0,,1187000.0,,,,,,,,,,,,,9000.0,-841000.0,,,,,,,,1000.0,,,,899000.0,50000.0,,,,0.0018,-0.0732,-0.1418,0.0024,-0.1653,4227000.0,2000.0,1702000.0,0.0022,11000.0,9210000.0
1403,1404,"ПИТКЯРАНТСКОЕ КАРЬЕРОУПРАВЛЕНИЕ, АО",1061007012252.0,1993-09-02,24.5,,Ликвидируется,1005008703.0,Карелия (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Находится в стадии ликвидации от 13.02.2017, Решение о признании должника банкротом и открытии конкурсного производства от 24.12.2016",82003000.0,51249000.0,0.2781,0.7371,0.2176,33133000.0,235499000.0,5877000.0,19000.0,,622000.0,,,,38241000.0,-27772000.0,33106000.0,0.0,0.0974,-0.3387,2.193,-1.2463,-3.9527,0.4477,109153000.0,,102891000.0,146000.0,,-62108000.0,48870000.0,,22607000.0,,,,,,,,5000.0,,166743000.0,167667000.0,,-21522000.0,-18280000.0,,,649000.0,,,,5000.0,,,,,30290000.0,33531000.0,,,,-0.3057,-0.274,-0.072,1.0472,-0.0776,184250000.0,,36423000.0,-0.1058,-24916000.0,-27772000.0
1404,1405,"ПИТЭР ПИТ, ООО",1105027003795.0,2010-03-24,7.5,,Действующая,5056009815.0,Московская область,Добыча и агломерация торфа,,293127000.0,22986000.0,0.6234,0.7326,0.384,177479000.0,59858000.0,47368000.0,804000.0,36707000.0,,,,177313000.0,62495000.0,-2656000.0,2126000.0,0.0027,0.1797,-0.0091,67.8219,-1.5576,-111.3641,0.391,295783000.0,,118092000.0,,679000.0,-41363000.0,115648000.0,,176800000.0,,,,,,,,,,,,,-7785000.0,-8388000.0,,,,,,,,,,,,3199000.0,2596000.0,,,,-0.0549,-0.0292,-0.1229,6.055,-0.1401,36872000.0,,29248000.0,-0.1343,-8041000.0,-2656000.0
1405,1406,"ПИЩЕВИК, ООО",1096671014868.0,2009-10-26,8.0,2017-08-01,Недействующая,6671299407.0,Свердловская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 01.08.2017,9254000.0,4725000.0,0.1221,1.1009,0.1088,394000.0,43438000.0,3145000.0,605000.0,,,,,,4809000.0,1039000.0,1292000.0,0.0736,0.4931,0.1123,0.6208,0.0728,7.9066,1.0785,8215000.0,,8215000.0,,,1029000.0,8860000.0,,394000.0,,,,,,,,,,,,,329000.0,433000.0,,,,,,,,,,,,,104000.0,,,,0.0568,0.0519,0.0101,0.5063,0.01,38713000.0,66000.0,3000000.0,0.0061,263000.0,1039000.0
1406,1407,"ПК ОТРАДНЕНКИЙ ГИПС, ООО",1032307165835.0,1994-01-20,24.0,2014-03-12,Недействующая,2309015430.0,Краснодарский край,Добыча и первичная обработка известняка и гипсового камня,"Прекратило деятельность при присоединении от 12.03.2014, Сообщения о принятии решения о реорганизации от 19.02.2014",123536000.0,120000.0,,0.0213,1.0,86716000.0,120000.0,23813000.0,3670000.0,,129334000.0,,129334000.0,5012000.0,1145000.0,-17446000.0,,0.3151,3.0628,-0.1412,5.9705,-2.829,-8.0811,3.1611,11648000.0,,6636000.0,,,-17513000.0,36820000.0,,84895000.0,,,,,,,,,,,,,-6323000.0,-5524000.0,,,,,,,,,12000.0,1821000.0,,318000.0,1105000.0,,,,-0.1024,-0.0503,-0.9787,0.7251,-46.0333,,,5644000.0,-52.7083,-6325000.0,-17446000.0
1407,1408,"ПК СВЕНСКИЙ, ООО",1113256000923.0,2011-01-26,7.0,,Действующая,3255514382.0,Брянская область,"Добыча камня, песка и глины",,3955000.0,827000.0,0.2645,1.5904,0.2092,1028000.0,3954000.0,175000.0,21000.0,,,,,3447000.0,137000.0,-218000.0,,0.005,0.6686,-0.0551,5.7156,-0.4257,-19.1422,0.7014,4173000.0,,726000.0,,,-228000.0,2927000.0,,1028000.0,,,,,,,,,,,,,-246000.0,307000.0,,,,,,,,,1000.0,,,,552000.0,,,,-0.0856,0.2291,0.0842,2.8365,0.0776,3127000.0,49000.0,520000.0,-0.0746,-295000.0,-218000.0
1408,1409,"ПК СИНТЕЗХИМ, ООО",1030204584530.0,2001-11-12,16.0,,Действующая,278081718.0,Башкортостан (Республика),"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",Решение о признании должника банкротом и открытии конкурсного производства от 18.05.2013,31678000.0,5192000.0,0.4448,0.5239,0.3079,12712000.0,16864000.0,13825000.0,18000.0,,16292000.0,,16292000.0,,4884000.0,-1911000.0,,0.001,0.8141,-0.0603,7.652,-0.771,-17.5767,1.0965,17297000.0,,17297000.0,,,-15446000.0,18966000.0,,2503000.0,,,,,,,,,,,,,-7449000.0,-4719000.0,,,,,,,,,,10209000.0,,75000.0,2805000.0,,,,,-0.2225,-0.2186,,-0.2798,11672000.0,20000.0,9911000.0,-0.4429,-7469000.0,-1911000.0
