,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2013, Активы  всего, ед. RUB","2013, Валовая прибыль (убыток), ед. RUB","2013, Валовая рентабельность затрат, %","2013, Валовая рентабельность коммерческих и управленческих расходов, %","2013, Валовая рентабельность, %","2013, Внеоборотные активы, ед. RUB","2013, Выручка, ед. RUB","2013, Дебиторская задолженность, ед. RUB","2013, Денежные средства и денежные эквиваленты, ед. RUB","2013, Добавочный капитал, ед. RUB","2013, Долгосрочные обязательства, ед. RUB","2013, Долгосрочные финансовые вложения, ед. RUB","2013, Заёмные средства (долгосрочные), ед. RUB","2013, Заёмные средства (краткосрочные), ед. RUB","2013, Запасы, ед. RUB","2013, Капитал и резервы, ед. RUB","2013, Коммерческие расходы, ед. RUB","2013, Коэффициент абсолютной ликвидности, %","2013, Коэффициент быстрой ликвидности, %","2013, Коэффициент концентрации собственного капитала (автономии), %","2013, Коэффициент маневренности собственных средств, %","2013, Коэффициент обеспеченности собственными оборотными средствами, %","2013, Коэффициент соотношения заемных и собственных средств, %","2013, Коэффициент текущей ликвидности, %","2013, Краткосрочные обязательства, ед. RUB","2013, Краткосрочные финансовые вложения, ед. RUB","2013, Кредиторская задолженность, ед. RUB","2013, Налог на прибыль, ед. RUB","2013, Нематериальные активы, ед. RUB","2013, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2013, Оборотные активы, ед. RUB","2013, Оплата процентов по долговым обязательствам, ед. RUB","2013, Основные средства , ед. RUB","2013, Получение дивидендов, процентов, ед. RUB","2013, Получение кредитов и займов, ед. RUB","2013, Поступление денежных вкладов собственников (участников), ед. RUB","2013, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2013, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2013, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2013, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2013, Поступления от инвестиционных операций, ед. RUB","2013, Поступления от перепродажи финансовых вложений, ед. RUB","2013, Поступления от продаж, ед. RUB","2013, Поступления от текущих операций, ед. RUB","2013, Поступления от финансовых операций, ед. RUB","2013, Прибыль (убыток) до налогообложения , ед. RUB","2013, Прибыль (убыток) от продажи, ед. RUB","2013, Прибыль от приносящей доход деятельности, ед. RUB","2013, Приобретение акций (долей участия), ед. RUB","2013, Приобретение внеоборотных активов, ед. RUB","2013, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2013, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2013, Продажа акций других организаций, ед. RUB","2013, Продажа внеоборотных активов, ед. RUB","2013, Проценты к получению, ед. RUB","2013, Проценты к уплате, ед. RUB","2013, Прочие внеоборотные активы, ед. RUB","2013, Прочие долгосрочные обязательства, ед. RUB","2013, Прочие доходы, ед. RUB","2013, Прочие расходы, ед. RUB","2013, Расходы на содержание аппарата управления, ед. RUB","2013, Расходы на целевые мероприятия, ед. RUB","2013, Резервный капитал, ед. RUB","2013, Рентабельность активов (ROA), %","2013, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2013, Рентабельность затрат, %","2013, Рентабельность капитала (ROE), %","2013, Рентабельность продаж , %","2013, Себестоимость продаж, ед. RUB","2013, Текущий налог на прибыль, ед. RUB","2013, Управленческие расходы, ед. RUB","2013, Чистая норма прибыли (ROS), %","2013, Чистая прибыль (убыток), ед. RUB","2013, Чистые активы, ед. RUB"
1267,1268,"НЕРУДСЕРВИС, ЗАО",1026602323186.0,1998-05-29,19.5,,Действующая,6658087636.0,Свердловская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,171606000.0,316040000.0,1.128,1.1245,0.5301,56193000.0,596215000.0,19570000.0,26096000.0,,28000.0,,,,61895000.0,90376000.0,215129000.0,0.3216,0.6591,0.5266,0.3782,0.2962,0.8988,1.4213,81203000.0,18000.0,77896000.0,4374000.0,864000.0,86507000.0,115414000.0,,48207000.0,,,,,,,,,,527730000.0,588764000.0,,26716000.0,34983000.0,,,,,,,,,,7095000.0,,4921000.0,13188000.0,,,639000.0,0.1328,0.268,0.0623,0.249,0.0587,280175000.0,6396000.0,65928000.0,0.0336,20010000.0,90375000.0
1268,1269,"НЕРУДСЕРВИС, ООО",1112365000120.0,2011-02-04,7.0,,Действующая,2365017416.0,Краснодарский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,18327000.0,7000.0,0.0011,,0.0011,547000.0,6561000.0,2710000.0,5000.0,,,,,12363000.0,8420000.0,1344000.0,,0.0003,0.5511,0.0733,0.593,0.0448,12.6362,1.0469,16983000.0,,4620000.0,,547000.0,1334000.0,17780000.0,,,,,,,,,,,,,,,7000.0,7000.0,1693000.0,,,,7943000.0,,,,,,,,,1227000.0,,,0.0003,0.0006,0.0011,0.0081,0.0011,6554000.0,1000.0,,0.0009,6000.0,1344000.0
1269,1270,"НЕРУДСТРОЙ, ООО",1091001009109.0,2009-07-07,8.5,,Действующая,1001223812.0,Карелия (Республика),"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,57218000.0,2751000.0,0.05,,0.0476,30544000.0,57789000.0,20653000.0,2587000.0,,16855000.0,,16855000.0,,3434000.0,9946000.0,,0.0851,0.764,0.1738,-2.071,-0.7722,4.7529,0.8769,30417000.0,,30417000.0,,,9926000.0,26674000.0,,30544000.0,,,,,,,,,,,,,7286000.0,2751000.0,,,,,,,,,,,,6871000.0,2336000.0,,,,0.1687,0.0504,0.05,1.1487,0.0476,55038000.0,28000.0,,0.1256,7258000.0,9946000.0
1270,1271,"НЕРУДСТРОЙ, ООО",1052608146711.0,2005-12-20,12.0,,Действующая,2610017295.0,Ставропольский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,77442000.0,14571000.0,0.4184,1.0339,0.295,56657000.0,49399000.0,1565000.0,785000.0,,,,,1247000.0,18187000.0,73514000.0,4119000.0,0.1998,0.6614,0.9493,0.2293,0.811,0.0534,5.2915,3928000.0,,2681000.0,,,73504000.0,20785000.0,,56657000.0,,,,,,,,,,,,,721000.0,478000.0,,,,,,,,,,,,465000.0,222000.0,,,,0.007,0.0063,0.0098,0.0078,0.0097,34828000.0,150000.0,9974000.0,0.0116,571000.0,73514000.0
1271,1272,"НЕРУДСТРОЙКОМ, ООО",1100105002403.0,1992-10-20,25.0,,Действующая,105062082.0,Адыгея (Республика) (Адыгея),Добыча и первичная обработка известняка и гипсового камня,,316871000.0,81637000.0,0.3996,,0.2855,128381000.0,285927000.0,54871000.0,116038000.0,3395000.0,,50100000.0,,,17150000.0,298804000.0,,6.4226,9.4836,0.943,0.5704,0.9041,0.0605,10.4328,18067000.0,,18067000.0,17112000.0,,295313000.0,188490000.0,,78281000.0,3653000.0,,,14834000.0,,,,5453000.0,,303237000.0,318424000.0,,85561000.0,81637000.0,,,2031000.0,,,,1800000.0,3653000.0,,,,2152000.0,1881000.0,,,,0.2399,0.5432,0.3996,0.2532,0.2855,204290000.0,17112000.0,,0.2394,68449000.0,298804000.0
1272,1273,"НЕРУДСТРОМ, ООО",1032127000840.0,2003-01-22,15.0,,Действующая,2127323550.0,Чувашская Республика-Чувашия,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,279416000.0,106625000.0,0.5479,1.2677,0.354,45729000.0,301219000.0,42296000.0,8083000.0,,104372000.0,,77346000.0,295000.0,166025000.0,114697000.0,84108000.0,0.1339,1.1212,0.4105,0.6013,0.2951,1.4361,3.8724,60347000.0,,60052000.0,4000.0,,89697000.0,233687000.0,9786000.0,44998000.0,,19590000.0,,,,,,,,279418000.0,281381000.0,19590000.0,11013000.0,22517000.0,,,7139000.0,,,,,,9752000.0,,,2319000.0,4071000.0,,,,0.0333,0.0887,0.0808,0.084,0.0748,194594000.0,4000.0,,0.0307,9244000.0,114697000.0
1273,1274,"НЕСТРОН, ООО",1027739212115.0,1998-09-07,19.0,,Действующая,7721179082.0,Москва,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,13023000.0,80936000.0,,1.4476,1.0,1852000.0,80936000.0,,11171000.0,,,,,,,9921000.0,,3.6012,3.6012,0.7618,0.8133,0.7223,0.3127,3.6012,3102000.0,,3102000.0,,,9901000.0,11171000.0,,1852000.0,,,,,,,,,,,,,25311000.0,25027000.0,,,,,,,,,,,,826000.0,542000.0,,,,2.6528,13.5135,0.4476,3.3768,0.3092,,5062000.0,55909000.0,0.2502,20249000.0,9921000.0
1274,1275,"НЕФТЕГАЗ, ООО",1021100895771.0,2002-07-16,15.5,,Действующая,1106015369.0,Коми (Республика),Предоставление прочих услуг в области добычи нефти и природного газа,,73550000.0,25898000.0,0.2467,2.0291,0.1979,1565000.0,130887000.0,26828000.0,12381000.0,,,,,11393000.0,27453000.0,16078000.0,,0.2154,0.7748,0.2186,0.9027,0.2016,3.5746,1.2525,57472000.0,,45323000.0,,84000.0,8078000.0,71985000.0,,1481000.0,,,,,,,,,,,,,11415000.0,13135000.0,,,,,,,,,1114000.0,,,510000.0,1116000.0,,,,0.1328,0.2352,0.1115,0.7852,0.1004,104989000.0,2347000.0,12763000.0,0.0693,9068000.0,16078000.0
1275,1276,"НЕФТЕГАЗ, ООО",1067746278445.0,2006-02-15,12.0,,Реорганизуется,7719580762.0,Чукотский автономный округ,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Находится в процессе реорганизации в форме присоединения к другому ЮЛ от 15.03.2016, Сообщения о принятии решения о реорганизации от 04.05.2016",19217000.0,1726000.0,0.0441,,0.0423,3267000.0,40824000.0,3050000.0,339000.0,,,,,,8797000.0,18126000.0,,0.3107,6.5564,0.9432,0.8198,0.9316,0.0602,14.6196,1091000.0,,1091000.0,,5000.0,18116000.0,15950000.0,,3262000.0,,,,,,,,,,,,,1617000.0,1726000.0,,,,,,,,,,,,95000.0,204000.0,,,,,0.1142,0.0441,,0.0423,39098000.0,211000.0,,0.0344,1406000.0,18126000.0
1276,1277,"НЕФТЕГАЗГЕОТЕРМ, АО",1022601455458.0,1994-03-25,23.5,,Действующая,2630024131.0,Краснодарский край,"Добыча полезных ископаемых, не включенных в другие группировки",,38136000.0,2851000.0,0.0779,,0.0723,14812000.0,39451000.0,13583000.0,5306000.0,,,,,,4305000.0,23491000.0,,0.364,1.2987,0.6591,0.3453,0.4426,0.5827,1.5926,14645000.0,25000.0,13001000.0,565000.0,1877000.0,-26509000.0,23324000.0,,12596000.0,,,,,,,,,,44922000.0,48229000.0,,2838000.0,2851000.0,,,,,,,,,,339000.0,,6272000.0,6285000.0,,,,0.0533,0.0881,0.0779,0.0914,0.0723,36600000.0,-776000.0,,0.0523,2062000.0,25135000.0
1277,1278,"НЕФТЕГАЗИНСТРУМЕНТ, ЗАО",1037739528750.0,1999-11-30,18.0,,Действующая,7725107265.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,,39307000.0,6768000.0,0.2577,1.1473,0.2049,105000.0,33032000.0,9066000.0,11195000.0,,,,,,18900000.0,35642000.0,5899000.0,3.0546,5.5394,0.9068,0.9971,0.9065,0.1028,10.6963,3665000.0,,3665000.0,,6000.0,35634000.0,39202000.0,,99000.0,,,,,,,,,,,,,481000.0,869000.0,,,,,,,,3000.0,,,,2000.0,393000.0,,,,0.0081,0.031,0.027,0.0092,0.0263,26264000.0,156000.0,,0.0098,325000.0,35642000.0
1278,1279,"НЕФТЕГАЗМАШ, ООО",1027700363833.0,2001-04-02,16.5,2017-09-29,Недействующая,7727193252.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,Ликвидировано от 29.09.2017,4359251000.0,636256000.0,0.3217,12.494,0.2434,3379417000.0,2614348000.0,607444000.0,227169000.0,,3211737000.0,12500000.0,3211737000.0,586812000.0,2000.0,276623000.0,3746000.0,0.4101,1.1251,0.0635,-11.2167,-3.1667,14.7588,1.1251,870891000.0,130000000.0,284079000.0,,,270423000.0,979834000.0,,13190000.0,,,,,,,,,,,,,309461000.0,585331000.0,,,,,,,,15520000.0,319442000.0,32197000.0,,694704000.0,666652000.0,,,,,0.9431,0.2885,,0.2239,1978092000.0,66815000.0,47179000.0,0.0947,247471000.0,276623000.0
1279,1280,"НЕФТЕГАЗРЕЗЕРВ, АО",1026403677068.0,1997-02-20,21.0,,Действующая,6455021630.0,Саратовская область,Добыча сырой нефти,,194253000.0,2044000.0,0.1095,0.4338,0.0987,60147000.0,20704000.0,14058000.0,82000.0,,,,,700000.0,2407000.0,-97909000.0,,0.0003,0.4508,-0.504,1.6143,-1.1786,-2.984,0.459,292162000.0,,291462000.0,,,-98209000.0,134106000.0,,47184000.0,,,,,,,,,,26235000.0,27541000.0,,-13822000.0,-2668000.0,,,,,,,,,,,,13000.0,11167000.0,,,,-0.0684,-0.0419,-0.1142,0.1535,-0.1289,18660000.0,,4712000.0,-0.6689,-13848000.0,-97909000.0
1280,1281,"НЕФТЕГАЗТЕХНОЛОГИЯ, ООО",1071690002779.0,2007-01-26,11.0,,Действующая,1655130725.0,Республика Татарстан,Предоставление услуг в области добычи нефти и природного газа,,10502000.0,4789000.0,0.2321,1.2054,0.1884,78000.0,25426000.0,5243000.0,4036000.0,,,,,,1145000.0,1551000.0,,0.4509,1.0366,0.1477,0.9497,0.1413,5.7711,1.1645,8951000.0,,8951000.0,,,551000.0,10423000.0,,78000.0,,,,,,,,,,,,,715000.0,816000.0,,,,,,,,,,,,,101000.0,,,,,0.1262,0.0332,,0.0321,20637000.0,144000.0,3973000.0,0.0225,571000.0,1551000.0
1281,1282,"НЕФТЕГЕОСЕРВИС, ООО",1041100600573.0,2004-02-02,14.0,,Действующая,1102044778.0,Коми (Республика),Добыча сырой нефти и нефтяного (попутного) газа,Сообщения о принятии решения о реорганизации от 16.04.2014,90884000.0,47000.0,,0.0055,1.0,79671000.0,47000.0,1992000.0,4337000.0,,392547000.0,6402000.0,392547000.0,6400000.0,278000.0,-308482000.0,,1.3115,1.6036,-3.3942,1.2583,-34.6163,-1.2946,1.6444,6819000.0,4606000.0,64000.0,,,-308492000.0,11213000.0,,,,13100000.0,,,,,,,,85000.0,734000.0,13100000.0,-49454000.0,-8508000.0,,,,1685000.0,,,,,15111000.0,,,22505000.0,48340000.0,,,,-0.4713,-3.748,-0.9945,0.1373,-181.0213,,,8555000.0,-843.0213,-39622000.0,-308482000.0
1282,1283,"НЕФТЕМАШ, ООО",1157746067291.0,2015-02-02,3.0,,Действующая,7725261210.0,Москва,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,40337000.0,1899000.0,0.0789,0.5149,0.0732,1634000.0,25956000.0,31152000.0,4739000.0,231000.0,,,,529000.0,2812000.0,27333000.0,,0.3644,2.76,0.6776,0.9402,0.664,0.4758,2.9762,13004000.0,,12475000.0,,,27100000.0,38703000.0,,1000.0,,,,,,,,,,,,,-1742000.0,-1789000.0,,,,,,,,,28000.0,,,143000.0,68000.0,,,,-0.0352,-0.0527,-0.0645,-0.05,-0.0689,24057000.0,,3688000.0,-0.0541,-1403000.0,27333000.0
1283,1284,"НЕФТЕМАШ-СЕРВИС, ООО",1078603011277.0,2007-12-07,10.0,,Действующая,8603150233.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,,24404000.0,802000.0,0.1038,1.4797,0.0941,74000.0,8527000.0,19991000.0,382000.0,,1000.0,,,,1657000.0,24032000.0,,7.2291,61.1132,0.9848,0.9969,0.9847,0.0155,65.5795,371000.0,2300000.0,371000.0,674000.0,,24022000.0,24330000.0,2000.0,74000.0,,500000.0,,,,,,,,25900000.0,29295000.0,54500000.0,670000.0,260000.0,,,,,,,,211000.0,2000.0,,,2931000.0,2730000.0,,,,0.0139,0.012,0.0315,0.0157,0.0305,7725000.0,140000.0,542000.0,0.0626,534000.0,24032000.0
1284,1285,"НЕФТЕОТДАЧА, ООО",1021100900776.0,1999-12-24,18.0,,Ликвидируется,1106013058.0,Коми (Республика),Предоставление прочих услуг в области добычи нефти и природного газа,Принято решение о предстоящем исключении недействующего ЮЛ из ЕГРЮЛ от 24.11.2017,15812000.0,3810000.0,0.1769,1.2562,0.1503,3704000.0,25345000.0,5818000.0,,,,,,,6041000.0,9134000.0,,,0.9085,0.5777,0.5945,0.4485,0.7311,1.8131,6678000.0,,6678000.0,,,9122000.0,12108000.0,,3704000.0,,,,,,,,,,,,,-1950000.0,777000.0,,,,,,,,,,,,,2727000.0,,,,,0.0499,0.0316,,0.0307,21535000.0,154000.0,3033000.0,-0.0863,-2187000.0,9134000.0
1285,1286,"НЕФТЕПРОМСЕРВИС, ООО",1071688000823.0,2007-06-01,10.5,,Действующая,1642005068.0,Башкортостан (Республика),Предоставление услуг в области добычи нефти и природного газа,,3657000.0,172000.0,0.0563,1.977,0.0533,44000.0,3227000.0,1981000.0,64000.0,,,,,,1568000.0,77000.0,,0.0179,0.5712,0.0211,0.4286,0.0091,46.4935,1.0092,3580000.0,,3580000.0,,,67000.0,3613000.0,,44000.0,,,,,,,,,,,,,46000.0,85000.0,,,,,,,,,,,,313000.0,352000.0,,,,0.0126,0.0237,0.0271,0.6325,0.0263,3055000.0,9000.0,87000.0,0.0115,37000.0,77000.0
1286,1287,"НЕФТЕПРОМСНАБ, ООО",1037739805014.0,2003-07-04,14.5,,Действующая,7743500983.0,Рязанская область,Добыча сырой нефти и нефтяного (попутного) газа,,1461883000.0,982023000.0,0.0874,1.4567,0.0804,78569000.0,12220047000.0,1245756000.0,1778000.0,,2965000.0,,,1176516000.0,91792000.0,50337000.0,664284000.0,0.0013,0.9169,0.0344,-0.5609,-0.0204,28.0419,0.9821,1408581000.0,60000.0,127358000.0,6073000.0,,35337000.0,1383314000.0,279227000.0,8512000.0,,,,,,,,,,15296895000.0,27546799000.0,,23911000.0,307883000.0,,,,,,,,,279056000.0,,,1000.0,4917000.0,,,,0.0088,0.2287,0.0258,0.3947,0.0252,11238024000.0,4782000.0,9856000.0,0.0014,16595000.0,50337000.0
1287,1288,"НЕФТЕПРОМЫСЛОВЫЕ СИСТЕМЫ, ООО",1061841039611.0,2006-04-13,11.5,,Действующая,1835070049.0,Удмуртская Республика,Предоставление прочих услуг в области добычи нефти и природного газа,,10995000.0,462000.0,0.0132,3.8182,0.013,2559000.0,35564000.0,6506000.0,289000.0,,,,,2614000.0,952000.0,384000.0,121000.0,0.0272,0.7053,0.0349,-5.6641,-0.2578,27.6328,0.795,10611000.0,,7714000.0,,,364000.0,8436000.0,,2559000.0,,,,,,,,,,,,,-163000.0,341000.0,,,,,,,,,278000.0,,,86000.0,312000.0,,,,-0.0156,0.034,0.0097,-0.3746,0.0096,35102000.0,14000.0,,-0.005,-177000.0,384000.0
1288,1289,"НЕФТЕРЕМЮГРА, ООО",1078603009187.0,2007-10-01,10.0,2014-11-05,Недействующая,8603148234.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 05.11.2014, Сообщения о принятии решения о реорганизации от 17.09.2014",8827000.0,101000.0,0.2117,0.182,0.1747,4801000.0,578000.0,1260000.0,,,910000.0,,,41000.0,2766000.0,4152000.0,,,0.3347,0.4704,-0.1563,-0.1612,1.126,1.0693,3765000.0,,3724000.0,,,-2023000.0,4026000.0,,3863000.0,,,,,,,,,,,,,102000.0,-454000.0,,,,,,,,,,,,647000.0,91000.0,,,,0.0088,-0.0575,-0.4399,0.0757,-0.7855,477000.0,20000.0,555000.0,0.1349,78000.0,4152000.0
1289,1290,"НЕФТЕСЕРВИС, ЗАО",1021601625836.0,2002-06-19,15.5,,Действующая,1644014808.0,Республика Татарстан,Предоставление прочих услуг в области добычи нефти и природного газа,,108630000.0,78271000.0,0.4989,1.8557,0.3329,39756000.0,235153000.0,25493000.0,41389000.0,,8000.0,199000.0,,,1992000.0,77700000.0,,1.3385,2.1629,0.7153,0.4883,0.5509,0.3981,2.2273,30922000.0,,30412000.0,4455000.0,,77690000.0,68874000.0,,39548000.0,,,,249000.0,,,,,,268059000.0,272590000.0,,33353000.0,36093000.0,,,16471000.0,,,,,,,,,6689000.0,9429000.0,,,,0.2575,0.5384,0.1813,0.3442,0.1535,156882000.0,7153000.0,42178000.0,0.1114,26191000.0,77700000.0
1290,1291,"НЕФТЕСЕРВИС-НН, ООО",1055238049228.0,2005-04-22,12.5,,Действующая,5260149668.0,Нижегородская область,Предоставление услуг в области добычи нефти и природного газа,Сообщение кредитора о намерении обратиться в суд с заявлением о банкротстве от 08.02.2018,587497000.0,30939000.0,0.0457,,0.0437,71003000.0,707520000.0,234505000.0,3782000.0,,92041000.0,,92041000.0,302031000.0,209080000.0,132910000.0,,0.1663,0.8479,0.2262,0.4658,0.1199,3.4203,1.4246,362547000.0,56526000.0,60516000.0,,,13800000.0,516494000.0,,71003000.0,,,,,,,,,,,,,4295000.0,30939000.0,,,,,,,,1650000.0,30890000.0,,,4974000.0,2378000.0,,,,0.0062,0.0601,0.0457,0.0278,0.0437,676581000.0,646000.0,,0.0052,3649000.0,132909000.0
1291,1292,"НЕФТЕСТРОЙ-СЕРВИС, ООО",1097746822183.0,2009-12-21,8.0,,Действующая,7722704954.0,Москва,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,1638000.0,953000.0,0.2277,,0.1855,761000.0,5138000.0,267000.0,528000.0,,,,,,,969000.0,,0.7892,1.3109,0.5916,0.2147,0.2372,0.6904,1.3109,669000.0,,669000.0,,,959000.0,877000.0,,761000.0,,,,,,,,,,,,,777000.0,953000.0,,,,,,,,,,,,,176000.0,,,,0.5839,0.927,0.2277,0.9345,0.1855,4185000.0,156000.0,,0.1209,621000.0,969000.0
1292,1293,"НЕФТЕСТРОЙСЕРВИС, ПК АО",1027739126722.0,1992-06-09,25.5,,Действующая,7706037100.0,Москва,Предоставление услуг в области добычи нефти и природного газа,,210947000.0,26741000.0,0.0331,,0.032,65550000.0,835796000.0,86248000.0,2494000.0,2895000.0,207000.0,,,,17080000.0,80734000.0,,0.0192,0.987,0.3827,0.1881,0.1044,1.6129,1.1184,130006000.0,,74498000.0,5170000.0,,76917000.0,145397000.0,,65385000.0,,,,,,,,,,833241000.0,836091000.0,,26152000.0,26741000.0,,,,,,,,,,165000.0,,1766000.0,2355000.0,,,707000.0,0.0596,0.1585,0.0331,0.1491,0.032,809055000.0,5170000.0,,0.014,11681000.0,80734000.0
1293,1294,"НЕФТЕТРЕЙД-УДМУРТИЯ, ООО",1101841005298.0,2010-09-02,7.0,,Действующая,1841013105.0,Удмуртская Республика,Добыча сырой нефти,,37193000.0,6172000.0,0.4426,3.2348,0.3068,24889000.0,20118000.0,742000.0,44000.0,,22469000.0,,22505000.0,566000.0,1748000.0,-483000.0,,0.0095,0.6942,-0.013,52.53,-2.0621,-78.0041,0.8091,15207000.0,100000.0,14641000.0,,,-493000.0,12304000.0,7000.0,24883000.0,,6600000.0,,,400000.0,,,400000.0,,19920000.0,26031000.0,6600000.0,2181000.0,4264000.0,,,,,,,,8000.0,186000.0,,,350000.0,2255000.0,,,,0.0433,0.1558,0.269,-1.2685,0.2119,13946000.0,346000.0,1908000.0,0.0833,1675000.0,-483000.0
1294,1295,"НЕФТЕХИМПРОМ, ООО",1065904128498.0,2006-12-29,11.0,,Действующая,5904155624.0,Пермский край,Предоставление прочих услуг в области добычи нефти и природного газа,,50135000.0,13688000.0,0.2106,0.6754,0.174,24269000.0,78669000.0,25406000.0,99000.0,,956000.0,,956000.0,1570000.0,40000.0,-11245000.0,20265000.0,0.0016,0.4274,-0.2243,3.1582,-1.373,-5.4584,0.4281,60424000.0,,58854000.0,,,-11250000.0,25866000.0,,24269000.0,,,,,,,,,,,,,-5949000.0,-6578000.0,,,,,,,,,,,,777000.0,148000.0,,,,-0.1453,-0.1323,-0.0772,0.7059,-0.0836,64981000.0,,1000.0,-0.0756,-5949000.0,-11245000.0
1295,1296,"НЕФТУС, ЗАО",1021100895870.0,1996-11-05,21.0,,Действующая,1106010184.0,Коми (Республика),Добыча сырой нефти и нефтяного (попутного) газа,Сообщение кредитора о намерении обратиться в суд с заявлением о банкротстве от 01.11.2017,6516127000.0,2545961000.0,1.2924,1.3439,0.5638,2218081000.0,4515978000.0,2759558000.0,234383000.0,,2126708000.0,501865000.0,1884941000.0,1739001000.0,35104000.0,2278624000.0,1877437000.0,0.7112,2.0196,0.3497,0.0266,0.0141,1.8597,2.0362,2110795000.0,1266769000.0,209958000.0,171271000.0,2000.0,2278568000.0,4298046000.0,82291000.0,1582254000.0,8265000.0,736500000.0,,2058000.0,,,,8265000.0,,4666784000.0,4765605000.0,737500000.0,1126269000.0,651512000.0,,,105615000.0,25367000.0,,,,89155000.0,183041000.0,121582000.0,105251000.0,173261000.0,14497000.0,,,7000.0,0.1759,0.1489,0.1686,0.4712,0.1443,1970017000.0,145612000.0,17012000.0,0.2161,975737000.0,2278624000.0
1296,1297,"НЕФТЬ ПОВОЛЖЬЯ, ООО",1026402655388.0,1998-08-28,19.5,,Действующая,6452055535.0,Москва,Добыча сырой нефти,,1586398000.0,5118000.0,3.3342,0.1143,0.7693,1231500000.0,6653000.0,233824000.0,92392000.0,,3055707000.0,,3044852000.0,,8480000.0,-1475353000.0,,15.2866,57.316,-0.93,1.8347,-7.6271,-2.0753,58.7191,6044000.0,,6044000.0,,29623000.0,-1475371000.0,354898000.0,,33767000.0,,322265000.0,,,1500000.0,,,1500000.0,,5748000.0,11645000.0,322265000.0,-370392000.0,-39666000.0,,,2347000.0,186966000.0,,,,,127918000.0,1300000.0,,427116000.0,629924000.0,,,,-0.2132,-0.1298,-0.8564,0.2272,-5.9621,1535000.0,,44784000.0,-45.2507,-301053000.0,-1475353000.0
1297,1298,"НЕФТЬ, АО",1026403350082.0,1993-08-16,24.5,,Действующая,6454006251.0,Саратовская область,Добыча сырой нефти,,62691000.0,2327000.0,0.016,,0.0157,46111000.0,148139000.0,9196000.0,2000.0,5795000.0,1267000.0,,,29567000.0,4445000.0,31227000.0,,0.0901,0.4018,0.4981,-0.4766,-0.8978,1.0076,0.549,30197000.0,2719000.0,,,,25431000.0,16579000.0,,37766000.0,,,,,,,,,,,,,950000.0,2327000.0,,,,,,,,216000.0,,6752000.0,,791000.0,2384000.0,,,,0.0013,0.0453,0.016,0.0026,0.0157,145812000.0,-208000.0,,0.0005,81000.0,31227000.0
1298,1299,"НЕФТЬ-СЕРВИС ПРОКАТ, ООО",1118602001440.0,2011-02-21,7.0,,Действующая,8602178363.0,Тюменская область,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,25586000.0,17907000.0,0.3019,1.5682,0.2319,12580000.0,77219000.0,7442000.0,5000.0,,,,,2873000.0,2037000.0,12607000.0,,0.0004,0.8451,0.4927,0.0021,0.0021,1.0295,1.0021,12979000.0,,10106000.0,,,6797000.0,13006000.0,,12579000.0,,,,,,,,,,,,,7136000.0,6488000.0,,,,,,,,,375000.0,,,2712000.0,1689000.0,,,,0.2242,0.2941,0.0917,0.5175,0.084,59312000.0,1954000.0,11419000.0,0.0671,5183000.0,12607000.0
