,Bankrupt,TA,GP,Sales,Cash,LT Debt,Inventories,Current liabilities,Retained earnings,Current assets,EBIT,Operating income,ROA,ROE,ROS,NI,WC
5448,,2116000,692000,6643000,59000.0,,224000.0,1541000.0,565000.0,2086000,244000.0,244000.0,0.0884,0.4084,0.0294,195000.0,575000.0
5449,,6977000,50000,33741000,1852000.0,,75000.0,6320000.0,647000.0,6974000,17000.0,50000.0,0.0019,0.0219,0.0004,14000.0,657000.0
5450,,4756000,90000,166000,111000.0,870000.0,,,3876000.0,4753000,90000.0,90000.0,0.0153,0.0187,0.4337,72000.0,3886000.0
5451,,48750000,794000,53408000,,24000.0,6322000.0,64217000.0,-39561000.0,35681000,-23309000.0,-20259000.0,-0.202,3.2974,-0.3604,-19247000.0,-15491000.0
5452,,93504000,1361000,551509000,64000.0,1000.0,17504000.0,76570000.0,16893000.0,93329000,108000.0,1361000.0,-0.0109,-0.0514,-0.0017,-963000.0,16933000.0
5453,,6299000,4830000,47335000,4855000.0,,208000.0,481000.0,5808000.0,6215000,4781000.0,4788000.0,0.9818,1.1389,0.101,4781000.0,5818000.0
5454,,1246551000,56786000,1124200000,45862000.0,,633133000.0,1129726000.0,116815000.0,1216211000,9399000.0,27137000.0,0.0062,0.0639,0.0064,7232000.0,116825000.0
5455,,153971000,37184000,422189000,36862000.0,,15191000.0,119069000.0,33569000.0,144460000,13606000.0,15260000.0,0.0598,0.2986,0.0248,10467000.0,34902000.0
5456,,17743000,7198000,86744000,2478000.0,,,4603000.0,13130000.0,15213000,6379000.0,7198000.0,0.3047,0.464,0.0571,4950000.0,13140000.0
5457,,119455000,16661000,21238000,284000.0,3464000.0,4255000.0,23824000.0,86213000.0,20878000,12451000.0,13585000.0,0.0914,0.1286,0.5245,11139000.0,92167000.0
5458,,590191000,6106000,196477000,2377000.0,282959000.0,281613000.0,282079000.0,21353000.0,542204000,6713000.0,1114000.0,0.0033,0.1115,0.0135,2657000.0,25153000.0
5459,,4689000,1537000,1676000,,,3000.0,2318000.0,2361000.0,3339000,1232000.0,1299000.0,0.2977,0.6861,0.7226,1211000.0,2371000.0
5460,,51265000,112000,466000,25000.0,,9000.0,50258000.0,994000.0,29386000,-4142000.0,112000.0,-0.0577,-0.7703,-8.8884,-4142000.0,1007000.0
5461,,13904000,1901000,1901000,108000.0,,629000.0,1152000.0,12699000.0,1413000,200000.0,-2363000.0,,,0.0842,160000.0,12752000.0
5462,,3407000,38000,603000,80000.0,,1167000.0,2124000.0,1275000.0,3350000,22000.0,38000.0,0.0039,0.0141,0.0299,18000.0,1283000.0
5463,,7145000,3692000,48122000,4883000.0,,1277000.0,4216000.0,2917000.0,7002000,3618000.0,3692000.0,0.2206,0.4098,0.0237,1142000.0,2929000.0
5464,,417000,84000,1166000,288000.0,,1000.0,151000.0,261000.0,346000,84000.0,84000.0,0.1816,0.2882,0.0575,67000.0,266000.0
5465,,42188000,11004000,12119000,2000.0,,1907000.0,36131000.0,3775000.0,15250000,-550000.0,147000.0,-0.0142,-0.0911,-0.0477,-578000.0,6057000.0
5466,,43073000,21000,441000,167000.0,8000.0,846000.0,1966000.0,41088000.0,23018000,12792000.0,-1272000.0,0.1209,0.1247,10.9365,4823000.0,41099000.0
5467,,248467000,9329000,392918000,590000.0,43000.0,100702000.0,225734000.0,22679000.0,241718000,4753000.0,-9516000.0,,,0.0093,3648000.0,22690000.0
5468,,1799000,39000,970000,7000.0,,,192000.0,1597000.0,1457000,,39000.0,-0.0449,-0.0521,-0.0897,-87000.0,1607000.0
5469,,40004000,480000,81361000,1104000.0,,12780000.0,24083000.0,12921000.0,21942000,117000.0,480000.0,0.0001,0.0004,0.0001,6000.0,15921000.0
5470,,126775000,4588000,148018000,2743000.0,10000000.0,,80098000.0,36637000.0,126630000,13028000.0,-3528000.0,0.0643,0.258,0.0566,8381000.0,36677000.0
5471,,343411000,416000,563000,9000.0,140956000.0,44223000.0,221557000.0,-20694000.0,87670000,-25090000.0,-2489000.0,-0.1005,2.214,-35.6519,-20072000.0,-19102000.0
5472,,2572000,2763000,2763000,582000.0,,,167000.0,2397000.0,750000,1230000.0,1303000.0,0.4924,0.6747,0.4452,1230000.0,2405000.0
5473,,3279000,4410000,4410000,5000.0,,357000.0,1965000.0,-145000.0,3143000,-131000.0,-66000.0,-0.0436,-0.095,-0.0297,-131000.0,1314000.0
5474,,9176000,5903000,23131000,7889000.0,,191000.0,2246000.0,6919000.0,9151000,1031000.0,984000.0,0.1059,0.1266,0.0357,825000.0,6930000.0
5475,,520615000,4532000,4568000,9000.0,,,533497000.0,-14288000.0,1625000,-1274000.0,372000.0,-0.0024,0.105,-0.2811,-1284000.0,504018000.0
5476,,139440000,2019000,4012000,9000.0,,120324000.0,99839000.0,39591000.0,123495000,949000.0,-904000.0,0.0053,0.0211,0.2064,828000.0,39601000.0
5477,,2496583000,113257000,4620430000,160221000.0,,335700000.0,2440867000.0,54788000.0,2458587000,20715000.0,113257000.0,0.0097,0.2779,0.003,14039000.0,55716000.0
5478,,238172000,10453000,331839000,6455000.0,,71703000.0,102263000.0,35909000.0,208021000,17000000.0,10453000.0,0.0399,0.0946,0.037,12275000.0,135909000.0
5479,,240658000,21051000,171335000,408000.0,112000.0,121695000.0,168783000.0,6347000.0,169490000,306000.0,21051000.0,-0.013,-0.0513,-0.0187,-3211000.0,71763000.0
5480,,5957000,1211000,2097000,2254000.0,,,126000.0,5149000.0,4848000,1172000.0,1211000.0,0.2009,0.2049,0.5169,1084000.0,5831000.0
5481,,4966000,1259000,9798000,58000.0,,600000.0,2634000.0,2321000.0,4865000,1224000.0,1259000.0,0.3521,0.7108,0.1249,1224000.0,2456000.0
5482,,118038000,8639000,112018000,428000.0,,47733000.0,114587000.0,3441000.0,112907000,3402000.0,-120000.0,0.0379,1.2984,0.0243,2717000.0,3451000.0
5483,,120000,183000,4750000,1000.0,,,9000.0,36000.0,1000,183000.0,183000.0,0.0167,0.0205,0.0004,2000.0,111000.0
5484,,955667000,32812000,846538000,15423000.0,1108000.0,636070000.0,917160000.0,37390000.0,951477000,3635000.0,30463000.0,0.0026,0.062,0.0027,2249000.0,37399000.0
5485,,116713000,96812000,157189000,21798000.0,10449000.0,21811000.0,98475000.0,7779000.0,80694000,1438000.0,5959000.0,0.0121,0.1594,0.0073,1150000.0,7789000.0
5486,,10634000,160000,318000,1127000.0,,4605000.0,2580000.0,7610000.0,10625000,-1834000.0,-1985000.0,-0.1387,-0.1895,-5.7673,-1834000.0,8054000.0
5487,,172554000,67098000,339129000,15771000.0,,28672000.0,26518000.0,146026000.0,169372000,57880000.0,59014000.0,0.2907,0.344,0.1359,46091000.0,146036000.0
5488,,2630697000,84004000,798499000,293000.0,,866182000.0,2602883000.0,27804000.0,2618854000,-355000.0,63475000.0,-0.0002,-0.0179,-0.0006,-501000.0,27814000.0
5489,,62298000,6499000,211486000,819000.0,1000.0,25645000.0,80064000.0,-17777000.0,60619000,-7357000.0,-1186000.0,-0.1726,0.5411,-0.0358,-7568000.0,-17767000.0
5490,,1374000,2224000,2224000,74000.0,,,1450000.0,-1212000.0,936000,155000.0,355000.0,0.0845,-0.9296,0.0594,132000.0,-76000.0
5491,,21754000,1749000,2687000,448000.0,,,17191000.0,958000.0,7545000,217000.0,-584000.0,0.0063,0.0389,0.0648,174000.0,4563000.0
5492,,8377000,111000,18585000,486000.0,,1257000.0,967000.0,7400000.0,3221000,-161000.0,111000.0,-0.0194,-0.0215,-0.0087,-161000.0,7410000.0
5493,,4848304000,725000,9567000,237000.0,501000.0,1696901000.0,4795364000.0,52094000.0,4845569000,1537000.0,-15916000.0,0.0003,0.0237,0.1285,1229000.0,52439000.0
5494,,101952000,6734000,49676000,1100000.0,,13679000.0,31497000.0,70444000.0,96141000,44000.0,366000.0,-0.0004,-0.0005,-0.0007,-36000.0,70455000.0
5495,,10739000,897000,2767000,1419000.0,,3773000.0,7567000.0,3157000.0,9678000,514000.0,897000.0,0.0179,0.0507,0.0632,175000.0,3172000.0
5496,,1493431000,26378000,890103000,635000.0,36233000.0,915580000.0,1394938000.0,62250000.0,1397181000,858000.0,3645000.0,,-0.0002,,-11000.0,63369000.0
5497,,1165000,1474000,1474000,14000.0,,,659000.0,117000.0,631000,-166000.0,-166000.0,-0.2004,-0.5139,-0.1126,-166000.0,506000.0
5498,,2936000,1260000,11879000,2140000.0,,62000.0,415000.0,2521000.0,2421000,-1479000.0,1260000.0,-0.3905,-0.4142,-0.1245,-1479000.0,2521000.0
5499,,352626000,15370000,321685000,75305000.0,,191638000.0,349396000.0,3120000.0,334663000,990000.0,937000.0,0.0016,0.1758,0.0016,522000.0,3230000.0
5500,,1215340000,17025000,218454000,2572000.0,930000.0,185438000.0,1114101000.0,21003000.0,378213000,2833000.0,9506000.0,0.0024,0.0341,0.013,2833000.0,993242000.0
5501,,1035000,150000,300000,10000.0,875000.0,786000.0,,150000.0,834000,150000.0,150000.0,0.0995,0.2976,0.5,150000.0,160000.0
5502,,10039000,153000,3372000,16000.0,,8124000.0,9777000.0,242000.0,9604000,103000.0,153000.0,0.0085,0.3482,0.0243,82000.0,262000.0
5503,,517255000,119029000,1107235000,2751000.0,868000.0,189483000.0,242527000.0,273843000.0,465197000,117051000.0,119029000.0,0.1898,0.4124,0.0846,93640000.0,273860000.0
5504,,92753000,16286000,23232000,446000.0,,22000.0,21926000.0,70817000.0,53384000,15728000.0,16286000.0,0.1684,0.248,0.6726,15626000.0,70827000.0
5505,,77397000,1146000,24560000,189000.0,,7989000.0,72805000.0,4582000.0,76433000,2202000.0,1146000.0,0.0229,0.4111,0.0713,1750000.0,4592000.0
5506,,658441000,100623000,484647000,9087000.0,132955000.0,117983000.0,405455000.0,111039000.0,167043000,67986000.0,87414000.0,0.1027,0.6174,0.1171,56739000.0,120031000.0
5507,,123883000,189000,182832000,1647000.0,,5150000.0,112798000.0,11072000.0,122478000,1170000.0,-4068000.0,0.013,0.085,0.0049,904000.0,11085000.0
5508,,10392000,4000,4000,452000.0,9731000.0,1916000.0,120000.0,41000.0,2447000,1000.0,4000.0,,,,,541000.0
5509,,147208000,145000,571000,4000.0,107549000.0,,57727000.0,-18079000.0,4508000,-338000.0,143000.0,-0.0024,0.0189,-0.5919,-338000.0,-18068000.0
5510,,3401913000,178649000,2257255000,307387000.0,26000.0,1584984000.0,3428160000.0,-26237000.0,3391248000,70546000.0,87589000.0,,,0.019,42860000.0,-26273000.0
5511,,142862000,83132000,381434000,35937000.0,,14617000.0,16795000.0,126059000.0,84502000,81605000.0,83132000.0,0.6737,0.7981,0.2139,81605000.0,126067000.0
5512,,1376000,56000,148000,,,550000.0,287000.0,,550000,1000.0,1000.0,,,0.0068,1000.0,1089000.0
5513,,148949000000,12000000,21000000,7000000.0,3184000000.0,112000000.0,106236000000.0,-22725000000.0,858000000,-244000000.0,-156000000.0,-0.0013,-0.005,-9.4286,-198000000.0,39529000000.0
5514,,486870000,123000,123000,229000.0,483961000.0,,146248000.0,-155849000.0,280709000,-76617000.0,-719000.0,-0.2008,0.6981,-629.3496,-77410000.0,-143339000.0
5515,,5573000,115000,1515000,788000.0,,4649000.0,15000.0,5553000.0,5565000,21000.0,115000.0,0.0038,0.0038,0.0139,21000.0,5558000.0
5516,,32761000,7733000,364245000,,,,31226000.0,1513000.0,31843000,-1941000.0,1818000.0,-0.066,-1.7753,-0.0121,-4408000.0,1535000.0
5517,,1611716000,150674000,1211444000,618000.0,747030000.0,775045000.0,631013000.0,101034000.0,1225771000,4266000.0,150674000.0,0.0001,0.0007,0.0001,168000.0,233673000.0
5518,,34730000,16286000,56178000,145000.0,,9971000.0,35185000.0,-467000.0,17069000,3773000.0,4747000.0,0.0805,-1.5324,0.0531,2982000.0,-455000.0
5519,,42879000,15700000,76122000,2612000.0,,1309000.0,6593000.0,36276000.0,20867000,7205000.0,7794000.0,0.1628,0.1908,0.0855,6507000.0,36286000.0
5520,,3192938000,4998000,1345459000,8528000.0,1219503000.0,493468000.0,1067005000.0,848424000.0,1296024000,10253000.0,-99295000.0,0.0016,0.0061,0.0041,5518000.0,906430000.0
5521,,1439000,714000,3615000,10000.0,,93000.0,243000.0,-448000.0,1317000,-176000.0,-158000.0,-0.1221,-0.1371,-0.0487,-176000.0,1196000.0
5522,,20757000,23633000,26878000,2943000.0,,,20545000.0,212000.0,14545000,265000.0,283000.0,0.0147,0.0988,0.0079,212000.0,212000.0
5523,,255120000,51823000,185179000,6627000.0,,682000.0,152891000.0,102216000.0,254237000,5570000.0,16063000.0,0.012,0.0289,0.0158,2917000.0,170229000.0
5524,,50864000,509000,116346000,163000.0,222000.0,13950000.0,48138000.0,1096000.0,29369000,-4518000.0,509000.0,-0.0557,-0.8984,-0.0395,-4591000.0,2504000.0
5525,,6291725000,121941000,356353000,14214000.0,1911532000.0,4953339000.0,4281409000.0,97785000.0,6223902000,1999000.0,121941000.0,0.0002,0.0142,0.0039,1394000.0,3748919000.0
5526,,177910000,57135000,303647000,9000.0,,36927000.0,146943000.0,30932000.0,170595000,506000.0,17626000.0,0.0009,0.0046,0.0005,158000.0,30967000.0
5527,,999000,36000,356000,,,989000.0,989000.0,,989000,36000.0,36000.0,,,0.1011,36000.0,10000.0
5528,,217392000,359000,359000,37000.0,117814000.0,85081000.0,99786000.0,-218000.0,143803000,225000.0,359000.0,0.0013,-1.0817,0.6267,225000.0,50603000.0
5529,,4961000,3518000,3518000,,,2450000.0,973000.0,3978000.0,4951000,4000.0,-119000.0,0.0006,0.0008,0.0009,3000.0,3988000.0
5530,,8109000,1321000,2332000,1000.0,,1080000.0,2137000.0,5962000.0,8101000,-52000.0,312000.0,-0.1386,-0.1744,-0.4893,-1141000.0,5972000.0
5531,,121722000,10719000,42624000,124000.0,,25696000.0,50199000.0,71503000.0,117182000,416000.0,-11158000.0,0.0021,0.0035,0.0058,249000.0,71523000.0
5532,,368475000,15676000,51270000,3105000.0,315391000.0,2832000.0,37514000.0,15561000.0,121156000,-80167000.0,-11097000.0,-0.1454,-1.3546,-1.2749,-65363000.0,15570000.0
5533,,852192000,38314000,1001201000,32856000.0,,350190000.0,839593000.0,12579000.0,803064000,11622000.0,9477000.0,0.0086,0.7416,0.0089,8907000.0,12599000.0
5534,,80713000,947000,80761000,26000.0,,12629000.0,77338000.0,3337000.0,80048000,271000.0,271000.0,0.0021,0.0593,0.0024,194000.0,3375000.0
5535,,175875000,19654000,301931000,894000.0,103920000.0,663000.0,26697000.0,44448000.0,43122000,20264000.0,19654000.0,0.0861,0.3839,0.0537,16211000.0,45258000.0
5536,,138432000,25879000,79091000,1000.0,11639000.0,52611000.0,78765000.0,48018000.0,88733000,1508000.0,4224000.0,0.0075,0.0216,0.0152,1206000.0,48028000.0
5537,,37455000,671000,46997000,265000.0,,19642000.0,29939000.0,7506000.0,37185000,757000.0,664000.0,0.0239,0.0819,0.0129,606000.0,7516000.0
5538,,202128000,22913000,22913000,13000.0,24053000.0,209000.0,162208000.0,5866000.0,5140000,1061000.0,-4992000.0,0.0031,0.0455,0.0309,707000.0,15867000.0
5539,,80602000,433000,15868000,1852000.0,,15150000.0,78397000.0,985000.0,36362000,148000.0,158000.0,0.001,0.0507,0.0074,117000.0,2205000.0
5540,,155829000,12564000,228833000,31000.0,350000.0,33829000.0,152589000.0,2880000.0,61390000,1278000.0,7298000.0,0.0051,0.2896,0.0032,731000.0,2890000.0
5541,,445385000,1871000,632840000,408000.0,108000.0,58990000.0,415006000.0,30258000.0,441675000,2894000.0,1871000.0,-0.0051,-0.0827,-0.0041,-2611000.0,30271000.0
5542,,15604000,55000,12450000,308000.0,,6285000.0,15271000.0,333000.0,8446000,-58000.0,55000.0,-0.0031,-0.1628,-0.0047,-59000.0,333000.0
5543,,12181000,444000,4287000,9000.0,515000.0,,12214000.0,-558000.0,12166000,-548000.0,140000.0,-0.0401,13.6098,-0.1302,-558000.0,-548000.0
5544,,1093066000,44860000,46148000,2023000.0,755090000.0,,302141000.0,35822000.0,84212000,44786000.0,44860000.0,0.0395,0.9441,0.7758,35800000.0,35835000.0
5545,,268382000,92908000,476257000,6738000.0,43478000.0,51304000.0,91182000.0,133711000.0,119315000,1985000.0,14027000.0,-0.109,-0.1873,-0.0608,-28939000.0,133722000.0
5546,,128609000,42000,75000,7000.0,98388000.0,16000.0,29965000.0,246000.0,15536000,-21000.0,42000.0,-0.0002,-0.0788,-0.28,-21000.0,256000.0
5547,,115063000,9165000,25820000,47237000.0,,28913000.0,81034000.0,34019000.0,83288000,8064000.0,9165000.0,0.0592,0.2041,0.2441,6303000.0,34029000.0
5548,,138295000,18028000,229425000,277000.0,,173000.0,133939000.0,4307000.0,137271000,1892000.0,2496000.0,0.0154,0.3957,0.0063,1439000.0,4356000.0
5549,,32723000,241000,15818000,7000.0,,12248000.0,30214000.0,2499000.0,32705000,698000.0,241000.0,0.0185,0.2507,0.0353,559000.0,2509000.0
5550,,924121000,9780000,1033293000,72635000.0,,1542000.0,869350000.0,54671000.0,883435000,10421000.0,158000.0,0.0051,0.0893,0.0045,4681000.0,54771000.0
5551,,31245000,4047000,80463000,7000.0,,4827000.0,8485000.0,22740000.0,29245000,3906000.0,4047000.0,0.0874,0.118,0.0388,3125000.0,22760000.0
5552,,73124000,19168000,238004000,62267000.0,,,57780000.0,15334000.0,70567000,19168000.0,19168000.0,0.164,1.4375,0.0644,15334000.0,50344000.0
5553,,459237000,157908000,264610000,3150000.0,23503000.0,411123000.0,338822000.0,96892000.0,459235000,198674000.0,131620000.0,0.1941,2.7689,0.6073,160693000.0,96912000.0
5554,,1289212000,14993000,342105000,3037000.0,532831000.0,78022000.0,698982000.0,57249000.0,243050000,10805000.0,-9217000.0,0.0078,0.1782,0.0274,9390000.0,352175000.0
5555,,27226000,1206000,26383000,1140000.0,,2890000.0,25594000.0,1612000.0,25095000,1131000.0,1131000.0,0.0329,0.4361,0.0343,905000.0,1632000.0
5556,,905389000,117215000,1210118000,5071000.0,540000.0,178060000.0,884248000.0,19587000.0,892970000,15729000.0,-9280000.0,0.0143,0.7871,0.0096,11636000.0,20601000.0
5557,,758780000,53854000,692495000,400000.0,304003000.0,,343098000.0,42970000.0,707421000,35335000.0,22085000.0,0.0417,0.2876,0.0406,28083000.0,111679000.0
5558,,9015000,4129000,4661000,1000.0,,1988000.0,8445000.0,550000.0,8961000,-3000.0,30000.0,-0.0004,-0.0048,-0.0006,-3000.0,570000.0
5559,,94189000,3359000,99762000,965000.0,,36867000.0,73075000.0,21104000.0,68880000,2112000.0,3359000.0,0.0199,0.0937,0.0194,1937000.0,21114000.0
5560,,6823000,31000,299000,5000.0,,1390000.0,59000.0,6764000.0,3323000,31000.0,31000.0,0.0045,0.0046,0.1037,31000.0,6764000.0
5561,,10452000,2545000,3392000,1460000.0,,4200000.0,10247000.0,145000.0,10439000,50000.0,70000.0,0.0036,0.2043,0.0112,38000.0,205000.0
5562,,646605000,37027000,922305000,1391000.0,,16473000.0,640086000.0,6509000.0,638540000,4447000.0,-9141000.0,0.0043,0.5794,0.0032,2931000.0,6519000.0
5563,,796723000,9392000,914116000,5126000.0,235400000.0,539267000.0,553482000.0,7830000.0,734155000,4310000.0,-19124000.0,0.0042,0.5224,0.0036,3312000.0,7841000.0
5564,,35566000,11987000,159170000,2066000.0,15000.0,28000.0,23377000.0,11174000.0,29984000,-1377000.0,1527000.0,-0.0137,-0.0611,-0.0049,-777000.0,12174000.0
5565,,350589000,65154000,262061000,21023000.0,,46455000.0,334367000.0,16172000.0,174623000,20215000.0,32372000.0,0.0308,1.0034,0.0617,16172000.0,16222000.0
5566,,25206000,17235000,25819000,3762000.0,,,2927000.0,15279000.0,16960000,4785000.0,5017000.0,0.1634,0.1843,0.1484,3831000.0,22279000.0
5567,,10998000,13492000,34535000,798000.0,,4599000.0,1127000.0,9496000.0,6415000,-2928000.0,-2791000.0,-0.1642,-0.2054,-0.0654,-2260000.0,9871000.0
5568,,977749000,57997000,944601000,825000.0,,228070000.0,951609000.0,26129000.0,976790000,3927000.0,48873000.0,0.0073,0.255,0.0062,5819000.0,26140000.0
5569,,13707000,5847000,5847000,33000.0,,,1267000.0,12390000.0,10984000,3484000.0,3517000.0,0.2262,0.2523,0.4767,2787000.0,12440000.0
5570,,73477000,5660000,11232000,397000.0,27310000.0,16461000.0,19436000.0,22785000.0,17372000,2481000.0,5660000.0,0.0301,0.0897,0.2043,2295000.0,30788000.0
5571,,2200766000,302972000,894836000,67311000.0,129033000.0,712354000.0,1479548000.0,592174000.0,1901380000,267439000.0,262134000.0,0.1068,0.3489,0.2348,210150000.0,1102315000.0
5572,,216301000,47089000,201761000,4138000.0,22018000.0,99381000.0,181762000.0,12421000.0,207084000,712000.0,3779000.0,0.0019,0.0321,0.002,396000.0,12521000.0
5573,,588000,74000,74000,,,,14000.0,1000.0,353000,8000.0,21000.0,,,0.0811,6000.0,574000.0
5574,,149585000,11323000,128042000,915000.0,,1704000.0,122956000.0,25479000.0,149144000,1581000.0,1040000.0,0.004,0.0321,0.0066,840000.0,26629000.0
5575,,80607000,13949000,260764000,24815000.0,,5611000.0,58847000.0,21750000.0,80232000,5029000.0,4764000.0,0.052,0.1568,0.0137,3582000.0,21760000.0
5576,,52171000,12018000,43205000,1210000.0,,375000.0,8748000.0,43315000.0,28756000,2189000.0,713000.0,0.0297,0.037,0.0365,1579000.0,44579000.0
5577,,26025000,7146000,19201000,398000.0,11600000.0,1280000.0,13965000.0,146000.0,6517000,6753000.0,3807000.0,0.2916,-4.4648,0.4527,8693000.0,460000.0
5578,,7159000,3761000,8894000,1810000.0,,1100000.0,1347000.0,5789000.0,4917000,325000.0,-138000.0,0.0026,0.0043,0.004,36000.0,5812000.0
5579,,76539000,11288000,113196000,1515000.0,,14910000.0,66857000.0,4220000.0,48042000,933000.0,219000.0,0.0015,0.0111,0.0009,107000.0,9682000.0
5580,,100000,2000,219000,6000.0,,,58000.0,34000.0,65000,2000.0,2000.0,,,0.0046,1000.0,42000.0
5581,,119587000,441000,6189000,5000.0,60304000.0,98891000.0,58603000.0,670000.0,119573000,441000.0,441000.0,0.0032,0.1637,0.0606,375000.0,680000.0
5582,,261488000,238844000,238844000,32397000.0,1458000.0,385000.0,81461000.0,178270000.0,85178000,74226000.0,156041000.0,0.1799,0.2923,0.2469,58964000.0,178569000.0
5583,,11772000,2714000,9320000,495000.0,,2401000.0,2704000.0,9058000.0,4508000,2804000.0,2714000.0,0.072,0.2751,0.2353,2193000.0,9068000.0
5584,,353339000,1300000,1300000,68000.0,6501000.0,6704000.0,347904000.0,-1077000.0,126932000,6000.0,28000.0,,-0.0056,0.0046,6000.0,-1066000.0
5585,,644959000,62448000,834748000,34732000.0,,17376000.0,626147000.0,18802000.0,644658000,20636000.0,21417000.0,0.0254,1.5418,0.0196,16378000.0,18812000.0
5586,,199880000,1275000,17489000,59000.0,17999000.0,129000.0,196392000.0,-14530000.0,195123000,-8326000.0,-1670000.0,-0.0341,0.8047,-0.4761,-8326000.0,-14511000.0
5587,,16642000,9281000,91367000,359000.0,,2375000.0,9626000.0,7006000.0,16227000,2026000.0,2176000.0,0.1007,0.2599,0.0177,1614000.0,7016000.0
5588,,11900000,888000,10157000,8007000.0,,65000.0,979000.0,10911000.0,10733000,813000.0,888000.0,0.0553,0.0613,0.064,650000.0,10921000.0
5589,,50235000,2986000,10913000,16000.0,15000000.0,1150000.0,28069000.0,166000.0,8546000,196000.0,2543000.0,0.0041,0.0222,0.0144,157000.0,7166000.0
5590,,7323000,496000,4725000,54000.0,3334000.0,4155000.0,3881000.0,,7224000,71000.0,96000.0,,,,,108000.0
5591,,4741000,3139000,11360000,4000.0,,1618000.0,4315000.0,416000.0,4553000,61000.0,166000.0,0.0086,0.1239,0.0043,49000.0,426000.0
5592,,16905000,7857000,43241000,112000.0,,3315000.0,13299000.0,3597000.0,16826000,-3718000.0,-3477000.0,-0.1966,-0.6663,-0.0861,-3723000.0,3606000.0
5593,,45116000,30945000,46698000,76000.0,,394000.0,14091000.0,30945000.0,510000,30945000.0,30945000.0,1.2869,1.8206,0.6627,30945000.0,31025000.0
5594,,109019000,4994000,92741000,648000.0,,10169000.0,102602000.0,6407000.0,108074000,3948000.0,4994000.0,,,0.0341,3158000.0,6417000.0
5595,,121924000,19701000,202869000,1516000.0,,63155000.0,106702000.0,11775000.0,79412000,5059000.0,19701000.0,-0.0029,-0.0216,-0.0016,-332000.0,15222000.0
5596,,9941000,1236000,19344000,1064000.0,,,586000.0,9346000.0,9461000,1201000.0,1236000.0,0.1323,0.1372,0.0621,1201000.0,9355000.0
5597,,34060000,5955000,5955000,35000.0,8068000.0,52000.0,4203000.0,,1599000,492000.0,1038000.0,0.0159,0.0322,0.0826,492000.0,21789000.0
5598,,165976000,32775000,129262000,10000.0,88900000.0,26898000.0,43451000.0,13115000.0,96521000,1987000.0,10320000.0,0.0034,0.0166,0.0043,552000.0,33625000.0
5599,,335368000,18814000,173710000,120000.0,,80397000.0,319015000.0,16343000.0,320865000,2399000.0,4457000.0,-0.0153,-0.2506,-0.0268,-4664000.0,16353000.0
5600,,263999000,24431000,1365643000,45492000.0,,34302000.0,234187000.0,29759000.0,261558000,13394000.0,11728000.0,0.0256,0.4141,0.0075,10227000.0,29812000.0
5601,,155693000,14535000,89778000,23482000.0,6336000.0,76717000.0,99113000.0,50160000.0,129756000,1609000.0,7852000.0,0.0005,0.0013,0.0007,64000.0,50244000.0
5602,,560317000,28948000,261268000,692000.0,1000.0,32971000.0,406669000.0,137450000.0,417407000,18071000.0,14894000.0,0.0244,0.0908,0.0547,14297000.0,153647000.0
5603,,11167000,726000,13397000,49000.0,506000.0,10185000.0,10419000.0,232000.0,11137000,233000.0,-79000.0,0.0168,0.7425,0.0139,186000.0,242000.0
5604,,129966000,11924000,190678000,,751000.0,34977000.0,130884000.0,-1769000.0,89087000,1711000.0,8399000.0,0.0096,-0.5745,0.0072,1365000.0,-1669000.0
5605,,39635000,1979000,47900000,1582000.0,,6052000.0,29569000.0,10056000.0,38997000,1875000.0,1979000.0,,,0.0367,1758000.0,10066000.0
5606,,633356000,308000,4380000,5000.0,,12729000.0,640172000.0,-6828000.0,149491000,-1565000.0,-1946000.0,-0.0021,0.2594,-0.3573,-1565000.0,411019000.0
5607,,365607000,4000,4000,,28100000.0,139426000.0,318021000.0,-7109000.0,328307000,,-4333000.0,,,,,19486000.0
5608,,10972000,4290000,35673000,64000.0,3000.0,596000.0,9300000.0,1657000.0,8370000,1460000.0,1233000.0,0.1068,1.1157,0.0335,1196000.0,1995000.0
5609,,52000,125000,330000,28000.0,,,13000.0,29000.0,28000,-29000.0,-16000.0,-0.24,-0.268,-0.1182,-39000.0,39000.0
5610,,951618000,45386000,125552000,7836000.0,,13585000.0,799511000.0,152080000.0,157379000,59422000.0,42632000.0,,,0.4496,56451000.0,854781000.0
5611,,1290000,1448000,1966000,,,,1126000.0,,1146000,5000.0,-4000.0,0.0013,0.0119,0.001,2000.0,164000.0
5612,,9992000,7495000,22662000,559000.0,406000.0,1739000.0,1529000.0,5951000.0,2564000,640000.0,1612000.0,-0.0033,-0.0043,-0.0015,-35000.0,8057000.0
5613,,12964000,9000,89000,,,86000.0,18452000.0,-5498000.0,12951000,7000.0,9000.0,0.0005,-0.0011,0.0674,6000.0,-5488000.0
5614,,311485000,58618000,386314000,15579000.0,167000.0,93633000.0,198453000.0,112854000.0,304291000,3163000.0,2918000.0,0.0063,0.0187,0.0054,2094000.0,112865000.0
5615,,118969000,12289000,23021000,5000.0,,95866000.0,89931000.0,29018000.0,117753000,-2459000.0,-724000.0,-0.0237,-0.0831,-0.1101,-2534000.0,29038000.0
5616,,48000,35000,35000,,,1000.0,6000.0,30000.0,7000,13000.0,13000.0,0.2796,0.3714,0.3714,13000.0,42000.0
